gene1,gene2,score,chrom1,start1,end1,chrom2,start2,end2
PELP1-208,PELP1-201,2700.0,17,4669773.0,4704137.0,14,89627820.0,89633194.0
CXCL16-201,mrna_307413,465.0,17,4733532.0,4739928.0,14,89776379.0,89789276.0
PSMB6-205,PSMB6-201,740.0,17,4796143.0,4798502.0,14,89723351.0,89725361.0
C17orf114-202,C14H17orf114-201,297.0,17,4801158.0,4802328.0,14,89720872.0,89721785.0
MINK1-202,mrna_307155,811.0,17,4833339.0,4898061.0,14,89657433.0,89664482.0
KIF1C-201,mrna_307482,2240.0,17,4997949.0,5028401.0,14,89815016.0,89824250.0
ZNF232-211,ZNF232-201,998.0,17,5105268.0,5111891.0,14,89895034.0,89901988.0
SCIMP-203,SCIMP-201,383.0,17,5208919.0,5234860.0,14,89951187.0,89973006.0
RABEP1-207,RABEP1-203,163.0,17,5282264.0,5308802.0,14,90015488.0,90117187.0
NUP88-214,NUP88-201,2800.0,17,5359667.0,5419695.0,14,90120239.0,90150110.0
RPAIN-205,RPAIN-201,348.0,17,5419640.0,5432715.0,14,90150512.0,90160701.0
DERL2-201,DERL2-203,1040.0,17,5471253.0,5486178.0,14,90206025.0,90211916.0
MIS12-205,MIS12-201,465.0,17,5486284.0,5489237.0,14,90216176.0,90216797.0
mrna_1577840,mrna_308023,427.0,17,5499426.0,5501006.0,14,90225630.0,90225996.0
WSCD1-207,mrna_308070,735.0,17,6069105.0,6124427.0,14,90590161.0,90592150.0
mrna_1578882,KIAA0753-202,3290.0,17,6578146.0,6640711.0,14,90854005.0,90921953.0
TXNDC17-202,mrna_308261,315.0,17,6641015.0,6643114.0,14,90921542.0,90923876.0
MED31-201,mrna_308274,242.0,17,6643310.0,6651605.0,14,90925209.0,90925383.0
RNASEK-202,RNASEK-201,440.0,17,7012416.0,7014532.0,14,89479871.0,89484489.0
RNASEK-C17orf49-201,C17orf49-203,822.0,17,7013732.0,7017520.0,14,89480052.0,89483718.0
ASGR2-202,ASGR2-201,947.0,17,7101321.0,7114653.0,14,89388957.0,89402729.0
ASGR1-201,mrna_306760,517.0,17,7173430.0,7179370.0,14,89424806.0,89426001.0
EIF5A-201,mrna_306554,775.0,17,7306998.0,7312463.0,14,89300778.0,89306099.0
GPS2-203,GPS2-201,1210.0,17,7311323.0,7315123.0,14,89306288.0,89308738.0
TNFSF12-TNFSF13-201,TNFSF13-203,933.0,17,7549098.0,7561601.0,14,89267133.0,89269737.0
SENP3-EIF4A1-201,SENP3-202,2190.0,17,7563286.0,7578715.0,14,89277487.0,89285589.0
ATP1B2-202,ATP1B2-201,710.0,17,7646626.0,7655768.0,14,89222613.0,89227314.0
TP53-203,TP53-201,1070.0,17,7661778.0,7676594.0,14,89210638.0,89215225.0
ALOXE3-202,ALOX15B-201,843.0,17,8095899.0,8118489.0,14,89148948.0,89158532.0
HES7-202,HES7-201,919.0,17,8120591.0,8124106.0,14,89119933.0,89122457.0
PER1-211,PER1-202,2670.0,17,8140466.0,8150832.0,14,89088652.0,89101445.0
mrna_1591099,VAMP2-202,509.0,17,8150815.0,8162975.0,14,89079152.0,89082408.0
TMEM107-204,TMEM107-201,566.0,17,8172456.0,8176380.0,14,89064254.0,89067434.0
CTC1-214,CTC1-202,3000.0,17,8224814.0,8248056.0,14,89011196.0,89029837.0
PFAS-210,PFAS-202,300.0,17,8247617.0,8254286.0,14,89001999.0,89006654.0
SLC25A35-203,SLC25A35-201,968.0,17,8287762.0,8295343.0,14,88967502.0,88971885.0
ARHGEF15-208,ARHGEF15-201,394.0,17,8310240.0,8312388.0,14,88948668.0,88956957.0
KRBA2-204,KRBA2-201,1670.0,17,8356901.0,8376681.0,14,88924028.0,88926474.0
mrna_1592991,RPL26-201,602.0,17,8368637.0,8383187.0,14,88915752.0,88919951.0
RNF222-202,RNF222-201,416.0,17,8390701.0,8397827.0,14,88906698.0,88907328.0
NDEL1-215,NDEL1-203,632.0,17,8413130.0,8448597.0,14,88824119.0,88853574.0
MFSD6L-201,mrna_305236,522.0,17,8797109.0,8799365.0,14,88581404.0,88583191.0
PIK3R6-203,PIK3R6-201,2640.0,17,8802721.0,8867674.0,14,88544866.0,88578315.0
NTN1-201,mrna_305065,1050.0,17,9021509.0,9244000.0,14,88404619.0,88406273.0
CFAP52-202,CFAP52-201,2030.0,17,9576626.0,9643382.0,14,87988711.0,88028695.0
DHRS7C-203,DHRS7C-201,258.0,17,9771433.0,9779921.0,14,87903060.0,87920005.0
GLP2R-204,GLP2R-201,1290.0,17,9822205.0,9890034.0,14,87832011.0,87882293.0
GAS7-203,GAS7-201,1550.0,17,9910605.0,10198606.0,14,87746825.0,87807692.0
TMEM220-205,TMEM220-203,223.0,17,10699014.0,10725134.0,14,87242196.0,87257036.0
TMEM238L-202,TMEM238L-201,256.0,17,10794907.0,10804099.0,14,87177837.0,87178077.0
SHISA6-204,SHISA6-203,2200.0,17,11241212.0,11564063.0,14,86579153.0,86840084.0
ZNF18-204,ZNF18-201,1660.0,17,11977438.0,11997475.0,14,86232822.0,86247624.0
ELAC2-201,ELAC2-202,2330.0,17,12991611.0,13018027.0,14,85374896.0,85410659.0
HS3ST3A1-201,mrna_303150,1570.0,17,13494031.0,13601929.0,14,84817092.0,84912364.0
COX10-207,COX10-203,1020.0,17,14069489.0,14217916.0,14,84352794.0,84467026.0
HS3ST3B1-201,mrna_302971,770.0,17,14301080.0,14349404.0,14,84290144.0,84291041.0
PMP22-215,PMP22-202,598.0,17,15229772.0,15263190.0,14,83714713.0,83741235.0
TEKT3-202,TEKT3-201,1760.0,17,15303811.0,15341597.0,14,83655464.0,83682518.0
TVP23C-CDRT4-203,mrna_302768,588.0,17,15436020.0,15563561.0,14,83527462.0,83547535.0
FBXW10B-208,mrna_302762,742.0,17,15565482.0,15566276.0,14,83524791.0,83525523.0
ZNF286A-203,ZNF286A-201,1760.0,17,15699576.0,15720782.0,14,83476677.0,83484018.0
ZSWIM7-208,ZSWIM7-201,191.0,17,15976559.0,15999588.0,14,82986858.0,82998884.0
TTC19-203,mrna_301974,280.0,17,15999783.0,16004251.0,14,82999010.0,83021840.0
NCOR1-207,NCOR1-204,4910.0,17,16029064.0,16215554.0,14,83027846.0,83188306.0
PIGL-212,PIGL-202,381.0,17,16217208.0,16348801.0,14,83188723.0,83219546.0
CENPV-203,mrna_302450,296.0,17,16342533.0,16353456.0,14,83224581.0,83234861.0
LRRC75A-203,LRRC75A-202,1260.0,17,16441576.0,16492193.0,14,83320703.0,83354740.0
ZNF287-202,ZNF287-201,2810.0,17,16546953.0,16569204.0,14,83400120.0,83413820.0
TNFRSF13B-207,TNFRSF13B-201,536.0,17,16929815.0,16972087.0,14,81536675.0,81563539.0
PLD6-201,mrna_299685,414.0,17,17200994.0,17206333.0,14,81518273.0,81519224.0
NT5M-207,NT5M-201,773.0,17,17303334.0,17347661.0,14,81628146.0,81641973.0
PEMT-203,PEMT-201,583.0,17,17505562.0,17577465.0,14,81668182.0,81692944.0
SREBF1-213,SREBF1-201,332.0,17,17810398.0,17813769.0,14,81733075.0,81749668.0
TOM1L2-214,TOM1L2-208,1080.0,17,17843506.0,17972410.0,14,81758527.0,81852926.0
DRC3-212,DRC3-201,180.0,17,17972812.0,17983858.0,14,81856740.0,81876185.0
ATPAF2-212,ATPAF2-202,925.0,17,17977408.0,18039168.0,14,81877045.0,81889957.0
DRG2-206,DRG2-202,326.0,17,18087920.0,18099937.0,14,81914872.0,81929294.0
MYO15A-221,MYO15A-201,4300.0,17,18108755.0,18179800.0,14,81937150.0,81984948.0
SHMT1-201,SHMT1-202,1640.0,17,18327872.0,18363550.0,14,81991807.0,82041378.0
PRPSAP2-209,PRPSAP2-203,560.0,17,18840084.0,18882576.0,14,82070339.0,82107381.0
SLC5A10-201,SLC5A10-203,919.0,17,18950344.0,19022595.0,14,82120267.0,82181940.0
GRAP-201,mrna_300954,846.0,17,19020655.0,19046957.0,14,82183299.0,82202477.0
B9D1-221,mrna_301132,346.0,17,19334694.0,19362597.0,14,82301704.0,82310549.0
RNF112-204,RNF112-201,411.0,17,19411124.0,19412772.0,14,82226566.0,82231825.0
SLC47A1-206,mrna_301161,259.0,17,19533461.0,19577597.0,14,82335495.0,82389483.0
ALDH3A2-221,ALDH3A2-201,1560.0,17,19648135.0,19677130.0,14,82432360.0,82448128.0
ULK2-201,ULK2-202,2790.0,17,19770829.0,19867936.0,14,82513689.0,82577403.0
AKAP10-201,AKAP10-202,2540.0,17,19904301.0,19977828.0,14,82604447.0,82656914.0
SPECC1-221,mrna_301798,2020.0,17,20008864.0,20239409.0,14,82800693.0,82948838.0
POLDIP2-201,mrna_312407,1050.0,17,28346632.0,28357527.0,14,94871386.0,94877176.0
TMEM199-205,TMEM199-201,462.0,17,28357641.0,28361177.0,14,94876839.0,94881405.0
SEBOX-201,mrna_312452,606.0,17,28363505.0,28365199.0,14,94893305.0,94894211.0
FOXN1-202,FOXN1-201,2400.0,17,28506242.0,28538896.0,14,94809751.0,94822739.0
UNC119-205,UNC119-202,625.0,17,28546707.0,28551802.0,14,94830288.0,94842151.0
SPAG5-201,mrna_312279,182.0,17,28577573.0,28599025.0,14,94774574.0,94775309.0
BLTP2-202,mrna_312265,244.0,17,28614445.0,28645158.0,14,94762407.0,94764860.0
SDF2-201,mrna_312252,890.0,17,28648345.0,28661906.0,14,94746737.0,94760199.0
FAM222B-209,FAM222B-201,128.0,17,28755979.0,28812224.0,14,94703259.0,94742965.0
FLOT2-201,FLOT2-205,1590.0,17,28879334.0,28897652.0,14,94628696.0,94644483.0
DHRS13-202,FLOT2-203,1180.0,17,28897780.0,28903071.0,14,94623990.0,94627829.0
PHF12-202,PHF12-201,4050.0,17,28905249.0,28951518.0,14,94602891.0,94621525.0
MYO18A-203,mrna_311929,3270.0,17,29071121.0,29180398.0,14,94488483.0,94542413.0
NUFIP2-201,NUFIP2-202,3020.0,17,29255838.0,29294148.0,14,94400127.0,94421937.0
TAOK1-201,TAOK1-202,4380.0,17,29390362.0,29551903.0,14,94178717.0,94339813.0
CORO6-201,CORO6-202,1950.0,17,29614761.0,29622899.0,14,94133719.0,94141743.0
SSH2-201,SSH2-203,5230.0,17,29625937.0,29930152.0,14,94017517.0,94125029.0
NSRP1-213,NSRP1-201,172.0,17,30116780.0,30128163.0,14,93701798.0,93765185.0
SLC6A4-206,SLC6A4-201,2420.0,17,30194318.0,30235697.0,14,93654090.0,93689431.0
GOSR1-201,GOSR1-202,1080.0,17,30477361.0,30527592.0,14,93387350.0,93436053.0
CRLF3-204,mrna_313528,285.0,17,30772362.0,30785993.0,14,96124636.0,96158927.0
NF1-211,NF1-204,2440.0,17,31094926.0,31219359.0,14,95434644.0,95709609.0
EVI2A-203,EVI2A-201,863.0,17,31316409.0,31321622.0,14,95655675.0,95656380.0
SUZ12-201,SUZ12-202,3270.0,17,31937006.0,32001038.0,14,96079097.0,96117345.0
RHOT1-201,RHOT1-206,2630.0,17,32142453.0,32225770.0,14,96268265.0,96337603.0
RHBDL3-201,RHBDL3-202,1630.0,17,32265831.0,32324659.0,14,96370562.0,96414267.0
C17orf75-209,mrna_314017,323.0,17,32324564.0,32335362.0,14,96421486.0,96433293.0
ZNF207-201,mrna_314154,2100.0,17,32350131.0,32370451.0,14,96438347.0,96454636.0
PSMD11-206,PSMD11-201,206.0,17,32444378.0,32464561.0,14,96506135.0,96535124.0
MYO1D-201,MYO1D-206,4010.0,17,32492521.0,32877124.0,14,96784398.0,96905409.0
SPACA3-205,SPACA3-202,474.0,17,32970375.0,32997877.0,14,96973809.0,96977679.0
ASIC2-201,ASIC2-202,2360.0,17,33013086.0,33293295.0,14,97004954.0,97246854.0
CCL11-201,CCL2-201,305.0,17,34285741.0,34288334.0,14,98100446.0,98102612.0
CCL1-201,mrna_314832,158.0,17,34360327.0,34363233.0,14,98179452.0,98182200.0
TMEM132E-201,TMEM132E-202,4200.0,17,34579486.0,34639318.0,14,98388294.0,98448005.0
LIG3-205,LIG3-201,2130.0,17,34980511.0,34994429.0,14,98713489.0,98736175.0
mrna_1640217,mrna_315111,552.0,17,35011348.0,35121493.0,14,98813591.0,98823324.0
SLFN12L-201,mrna_315166,1370.0,17,35464253.0,35487857.0,14,98871852.0,98887187.0
SLFN14-202,SLFN14-201,3200.0,17,35543984.0,35560819.0,14,98957975.0,98964881.0
MMP28-205,MMP28-202,305.0,17,35756248.0,35768326.0,14,99161180.0,99187285.0
C17orf50-203,C17orf50-201,484.0,17,35760886.0,35765079.0,14,99157308.0,99159983.0
HEATR9-207,HEATR9-201,1860.0,17,35854954.0,35868891.0,14,99234447.0,99247689.0
CCL16-206,CCL16-201,297.0,17,35976492.0,35978263.0,14,99278038.0,99281231.0
CCL14-202,CCL14-201,250.0,17,35983287.0,35986729.0,14,99283172.0,99287449.0
CCL18-201,mrna_315692,293.0,17,36064271.0,36072032.0,14,99382849.0,99384496.0
CCL4L2-203,mrna_315726,335.0,17,36210923.0,36212878.0,14,99392575.0,99393936.0
MYO19-213,mrna_317369,1180.0,17,36495635.0,36534868.0,14,100620632.0,100636093.0
PIGW-204,PIGW-201,1880.0,17,36534986.0,36539303.0,14,100615132.0,100616644.0
GGNBP2-210,GGNBP2-204,141.0,17,36544911.0,36547747.0,14,100578727.0,100608950.0
AATF-215,AATF-205,1640.0,17,36948924.0,37056842.0,14,100213969.0,100304947.0
ACACA-237,ACACA-204,9870.0,17,37084991.0,37406836.0,14,99988464.0,100180695.0
TADA2A-203,mrna_316411,313.0,17,37406885.0,37442617.0,14,99853721.0,99888828.0
DUSP14-206,DUSP14-201,827.0,17,37489890.0,37513498.0,14,99806847.0,99807444.0
SYNRG-217,SYNRG-206,5170.0,17,37514806.0,37609418.0,14,99715949.0,99801858.0
DDX52-212,DDX52-202,470.0,17,37609738.0,37621173.0,14,99676657.0,99706251.0
HNF1B-203,HNF1B-202,2420.0,17,37686430.0,37745059.0,14,99582614.0,99634437.0
GPR179-203,GPR179-201,6150.0,17,38324570.0,38343956.0,14,114673959.0,114689535.0
SOCS7-201,SOCS7-202,2690.0,17,38351843.0,38405593.0,14,114695927.0,114732395.0
ARHGAP23-223,ARHGAP23-201,4580.0,17,38419279.0,38512385.0,14,114747683.0,114816049.0
SRCIN1-213,SRCIN1-202,4720.0,17,38530030.0,38605952.0,14,114837025.0,114907178.0
PSMB3-211,PSMB3-201,890.0,17,38752740.0,38764225.0,14,114949650.0,114960017.0
PIP4K2B-204,PIP4K2B-201,1760.0,17,38765690.0,38799556.0,14,114966517.0,114990248.0
LASP1-203,LASP1-201,958.0,17,38869858.0,38921769.0,14,115050240.0,115087893.0
ARL5C-201,mrna_325480,272.0,17,39156893.0,39166161.0,14,115224632.0,115226832.0
CACNB1-202,CACNB1-201,2470.0,17,39173452.0,39197669.0,14,115232304.0,115250638.0
FBXL20-201,FBXL20-206,1930.0,17,39252662.0,39401626.0,14,115306718.0,115425837.0
MED1-201,MED1-203,6850.0,17,39404284.0,39451263.0,14,115428153.0,115453834.0
CDK12-202,CDK12-201,6110.0,17,39461485.0,39534544.0,14,115461490.0,115511816.0
GRB7-209,GRB7-201,324.0,17,39737926.0,39742922.0,14,115588889.0,115592836.0
ZPBP2-201,ZPBP2-202,1140.0,17,39868201.0,39877896.0,14,115697271.0,115703779.0
ORMDL3-204,ORMDL3-201,634.0,17,39921040.0,39927601.0,14,115731615.0,115737362.0
PSMD3-201,PSMD3-202,2170.0,17,39980806.0,39997959.0,14,115779263.0,115793298.0
MSL1-202,MSL1-201,1610.0,17,40121970.0,40136917.0,14,115842589.0,115850886.0
CASC3-201,CASC3-202,2880.0,17,40140536.0,40172171.0,14,115818930.0,115839120.0
WIPF2-208,WIPF2-202,269.0,17,40219303.0,40277132.0,14,115867234.0,115898529.0
CCR7-203,CCR7-201,1440.0,17,40551080.0,40561013.0,14,116023849.0,116033626.0
SMARCE1-202,SMARCE1-205,1790.0,17,40624961.0,40647818.0,14,116096325.0,116102283.0
mrna_1657754,KRT222-201,144.0,17,40627355.0,40665135.0,14,116108832.0,116115935.0
KRT24-201,mrna_326935,650.0,17,40697990.0,40703752.0,14,116144180.0,116147235.0
KRTAP3-3-201,mrna_327011,342.0,17,40993429.0,40994164.0,14,116282629.0,116282926.0
KRTAP3-1-201,mrna_327016,342.0,17,41008520.0,41009128.0,14,116287380.0,116287767.0
KRTAP1-5-201,mrna_327029,196.0,17,41026025.0,41027208.0,14,116316629.0,116324354.0
KRTAP16-1-201,mrna_327051,416.0,17,41307699.0,41309309.0,14,116352552.0,116355100.0
KRT32-201,KRT32-202,1410.0,17,41459512.0,41467386.0,14,116390159.0,116396031.0
KRT17-201,KRT14-203,1670.0,17,41619441.0,41624575.0,14,116495199.0,116502366.0
EIF1-203,EIF1-201,527.0,17,41688884.0,41692668.0,14,116600460.0,116602793.0
JUP-202,JUP-201,2330.0,17,41754603.0,41785155.0,14,116664190.0,116686337.0
KLHL10-203,KLHL10-201,435.0,17,41835684.0,41841994.0,14,116723617.0,116728677.0
ACLY-207,mrna_327554,1680.0,17,41866916.0,41918962.0,14,116687832.0,116702758.0
CNP-204,CNP-202,185.0,17,41966762.0,41974228.0,14,116744599.0,116750602.0
NKIRAS2-212,NKIRAS2-201,204.0,17,42011381.0,42022444.0,14,116783507.0,116787534.0
ZNF385C-203,ZNF385C-201,669.0,17,42025575.0,42028689.0,14,116789055.0,116820149.0
STAT5A-201,STAT5B-202,2740.0,17,42287546.0,42311943.0,14,116838198.0,116895884.0
STAT3-201,STAT3-202,3230.0,17,42313323.0,42388442.0,14,116925560.0,116958121.0
HSD17B1-204,HSD17B1-201,503.0,17,42552922.0,42555093.0,14,117049806.0,117051737.0
COASY-203,COASY-201,368.0,17,42562133.0,42562894.0,14,117059594.0,117064184.0
MLX-201,MLX-202,1250.0,17,42567071.0,42573239.0,14,117065004.0,117072074.0
PSMC3IP-202,PSMC3IP-203,862.0,17,42572309.0,42577729.0,14,117072270.0,117078131.0
RETREG3-208,RETREG3-202,316.0,17,42579512.0,42609377.0,14,117079959.0,117100845.0
TUBG2-201,TUBG1-201,1810.0,17,42659283.0,42667006.0,14,117101127.0,117105988.0
COA3-202,COA3-201,234.0,17,42795146.0,42798690.0,14,117150847.0,117151520.0
CNTD1-202,CNTD1-201,656.0,17,42798799.0,42806778.0,14,117151900.0,117159582.0
BECN1-201,BECN1-203,1870.0,17,42810133.0,42824263.0,14,117160973.0,117171283.0
PSME3-205,PSME3-201,855.0,17,42824425.0,42843239.0,14,117177861.0,117183729.0
AOC3-206,mrna_328636,816.0,17,42851183.0,42858128.0,14,117194280.0,117199673.0
G6PC1-204,G6PC1-201,455.0,17,42900796.0,42911336.0,14,117230205.0,117238749.0
PTGES3L-AARSD1-201,AARSD1-201,1560.0,17,42950525.0,42980003.0,14,117266082.0,117275493.0
PTGES3L-202,PTGES3L-201,441.0,17,42968087.0,42979664.0,14,117279305.0,117284630.0
BRCA1-222,mrna_328805,4430.0,17,43044294.0,43125300.0,14,117307230.0,117355873.0
NBR1-201,mrna_328769,1170.0,17,43170480.0,43211689.0,14,117290075.0,117307879.0
ETV4-203,ETV4-202,1800.0,17,43527843.0,43545937.0,14,117413972.0,117428938.0
DUSP3-201,mrna_329005,754.0,17,43766124.0,43778977.0,14,117596997.0,117607346.0
MPP3-202,MPP3-201,2330.0,17,43800798.0,43832242.0,14,117621050.0,117645544.0
CD300LG-203,mrna_329082,305.0,17,43847147.0,43857997.0,14,117664549.0,117670554.0
PPY-203,PPY-201,138.0,17,43940803.0,43941514.0,14,117708342.0,117708973.0
PYY-203,PYY-201,315.0,17,43952732.0,43953940.0,14,117716867.0,117717399.0
ASB16-203,mrna_329208,278.0,17,44170446.0,44172209.0,14,117823286.0,117836540.0
MEIOC-203,MEIOC-201,242.0,17,44656403.0,44662390.0,14,118062398.0,118078647.0
CCDC43-204,CCDC43-201,338.0,17,44673068.0,44689725.0,14,118083329.0,118093116.0
DBF4B-202,mrna_329385,449.0,17,44708607.0,44752264.0,14,118108130.0,118118789.0
GJC1-204,GJC1-201,1060.0,17,44798447.0,44805409.0,14,118154293.0,118155487.0
NMT1-219,mrna_329441,1730.0,17,44957991.0,45108989.0,14,118210316.0,118236492.0
PLCD3-212,PLCD3-201,2950.0,17,45108958.0,45132515.0,14,118241775.0,118261887.0
ACBD4-216,ACBD4-201,884.0,17,45132599.0,45142610.0,14,118263525.0,118269986.0
FMNL1-205,FMNL1-201,4190.0,17,45221808.0,45247318.0,14,118316268.0,118342447.0
SPATA32-203,mrna_329713,77.0,17,45254392.0,45262090.0,14,118349298.0,118361621.0
ARHGAP27-211,ARHGAP27-201,2500.0,17,45393901.0,45410424.0,14,118474966.0,118487748.0
MAPT-218,mrna_330299,740.0,17,45894526.0,46024655.0,14,119214991.0,119240644.0
KANSL1-202,KANSL1-203,4440.0,17,46029915.0,46193429.0,14,119246020.0,119401089.0
WNT9B-203,WNT9B-201,381.0,17,46833200.0,46875146.0,14,118686022.0,118706829.0
mrna_1688926,GOSR2-203,778.0,17,46923132.0,47047154.0,14,118628390.0,118650877.0
mrna_1690368,ITGB3-201,3070.0,17,47253896.0,47344292.0,14,119563863.0,119616559.0
NPEPPS-202,NPEPPS-203,783.0,17,47522941.0,47582844.0,14,114536127.0,114641490.0
KPNB1-202,KPNB1-201,2880.0,17,47649475.0,47682633.0,14,114498873.0,114514351.0
TBKBP1-203,TBKBP1-201,1320.0,17,47694160.0,47712052.0,14,114473421.0,114487553.0
SP2-205,mrna_324557,94.0,17,47896149.0,47915388.0,14,114355779.0,114369711.0
CBX1-202,CBX1-201,836.0,17,48070051.0,48101198.0,14,114304289.0,114308797.0
SKAP1-207,SKAP1-201,321.0,17,48133436.0,48430275.0,14,114011880.0,114290358.0
HOXB3-205,HOXB3-201,1740.0,17,48548869.0,48553922.0,14,113902257.0,113904399.0
HOXB8-202,HOXB8-201,416.0,17,48611376.0,48613479.0,14,113840599.0,113842140.0
TTLL6-202,TTLL6-201,2380.0,17,48762233.0,48817229.0,14,113685880.0,113714518.0
CALCOCO2-215,CALCOCO2-202,1440.0,17,48831025.0,48863050.0,14,113637718.0,113659406.0
ATP5MC1-201,UBE2Z-205,465.0,17,48892764.0,48895871.0,14,113590789.0,113593609.0
UBE2Z-201,UBE2Z-203,1540.0,17,48908406.0,48929056.0,14,113570061.0,113583407.0
SNF8-202,SNF8-201,1100.0,17,48929315.0,48944842.0,14,113559298.0,113566812.0
IGF2BP1-201,IGF2BP1-202,2270.0,17,48997384.0,49056145.0,14,113478544.0,113525867.0
B4GALNT2-203,B4GALNT2-201,1680.0,17,49132459.0,49169989.0,14,113375111.0,113426461.0
ZNF652-202,ZNF652-201,2590.0,17,49289205.0,49362250.0,14,113295988.0,113309089.0
SPOP-206,SPOP-201,1640.0,17,49598883.0,49678097.0,14,113040499.0,113118084.0
SLC35B1-220,SLC35B1-201,1460.0,17,49700933.0,49707951.0,14,113017199.0,113028708.0
KAT7-220,KAT7-204,2480.0,17,49788623.0,49832771.0,14,112918180.0,112950520.0
TAC4-205,TAC4-202,196.0,17,49838299.0,49848069.0,14,112905313.0,112913522.0
MRPL27-204,MRPL27-201,378.0,17,50367856.0,50372960.0,14,112588075.0,112593235.0
EME1-202,EME1-201,1180.0,17,50373219.0,50381459.0,14,112582225.0,112586902.0
ACSF2-218,ACSF2-202,2050.0,17,50426157.0,50474670.0,14,112528061.0,112558562.0
CHAD-202,mrna_323256,160.0,17,50464495.0,50465425.0,14,112533800.0,112537821.0
RSAD1-208,RSAD1-201,466.0,17,50478859.0,50484897.0,14,112520824.0,112527022.0
EPN3-202,mrna_323088,667.0,17,50532681.0,50537061.0,14,112476556.0,112480261.0
SPATA20-208,SPATA20-202,87.0,17,50543057.0,50555850.0,14,112460539.0,112470332.0
CACNA1G-204,CACNA1G-207,9550.0,17,50560714.0,50627474.0,14,112386816.0,112455070.0
LUC7L3-223,LUC7L3-202,346.0,17,50719564.0,50737360.0,14,112298182.0,112309931.0
ANKRD40CL-203,ANKRD40CL-202,414.0,17,50761029.0,50767518.0,14,112274571.0,112279007.0
WFIKKN2-202,WFIKKN2-201,1860.0,17,50834649.0,50841308.0,14,112211089.0,112215376.0
TOB1-202,TOB1-201,1520.0,17,50862222.0,50866354.0,14,112188209.0,112191874.0
SPAG9-201,SPAG9-205,5500.0,17,50962173.0,51120868.0,14,112025299.0,112092458.0
NME1-203,NME1-201,617.0,17,51153558.0,51162168.0,14,111898573.0,111911804.0
MBTD1-204,MBTD1-201,2770.0,17,51177424.0,51260049.0,14,111848072.0,111887537.0
CA10-204,CA10-201,1100.0,17,51630312.0,52160002.0,14,110067340.0,110741491.0
KIF2B-201,mrna_321360,1210.0,17,53822926.0,53825193.0,14,107822923.0,107824027.0
TOM1L1-204,TOM1L1-201,1340.0,17,54899386.0,54937316.0,14,106771612.0,106825076.0
COX11-209,COX11-201,953.0,17,54951901.0,54968653.0,14,106762035.0,106769612.0
STXBP4-201,STXBP4-202,2100.0,17,54968764.0,55173632.0,14,106562757.0,106756885.0
HLF-201,mrna_321104,1190.0,17,55264959.0,55325187.0,14,106429574.0,106455652.0
SMIM36-203,SMIM36-201,324.0,17,55449855.0,55511452.0,14,106288832.0,106289114.0
ANKFN1-209,ANKFN1-201,4870.0,17,55882300.0,56511659.0,14,105159536.0,105671855.0
NOG-201,mrna_320827,1030.0,17,56593698.0,56595611.0,14,105073174.0,105073873.0
DGKE-204,DGKE-201,623.0,17,56834106.0,56836466.0,14,104822292.0,104844075.0
TRIM25-210,TRIM25-202,1400.0,17,56836386.0,56914080.0,14,104760154.0,104780332.0
