gene1,gene2,score,chrom1,start1,end1,chrom2,start2,end2
MAP2K6-201,MAP2K6-208,1340.0,16,9996274.0,10108181.0,19,61135792.0,61236793.0
ABCA5-201,ABCA5-202,5760.0,16,10161940.0,10216305.0,19,61281089.0,61344945.0
ABCA10-209,ABCA10-202,2980.0,16,10233834.0,10296693.0,19,61355314.0,61409631.0
ABCA8-203,ABCA9-201,2020.0,16,10449499.0,10513586.0,19,61488194.0,61543420.0
mrna_302878,mrna_784711,221.0,16,10592807.0,10605403.0,19,61595259.0,61612886.0
FAM20A-202,FAM20A-201,1220.0,16,10664612.0,10704173.0,19,61658435.0,61698857.0
PRKAR1A-201,PRKAR1A-202,1420.0,16,10710617.0,10726828.0,19,61704500.0,61718579.0
WIPI1-201,WIPI1-203,1570.0,16,10748674.0,10780154.0,19,61752500.0,61782684.0
ARSG-201,ARSG-202,1780.0,16,10780909.0,10863802.0,19,61782690.0,61886373.0
AMZ2-201,AMZ2-203,1200.0,16,10888926.0,10895299.0,19,61889267.0,61896148.0
RGS9-201,RGS9-205,715.0,16,10956392.0,11035131.0,19,61994228.0,62042963.0
HELZ-201,HELZ-202,7710.0,16,12371137.0,12505209.0,19,63146952.0,63291620.0
PITPNC1-203,PITPNC1-201,1160.0,16,12578131.0,12789453.0,19,49220294.0,49484279.0
BPTF-201,BPTF-203,11200.0,16,12875045.0,13003200.0,19,48997676.0,49128360.0
C17orf58-201,C19H17orf58-201,1020.0,16,13005691.0,13010270.0,19,48987200.0,48992449.0
SMURF2-201,SMURF2-205,3070.0,16,13151046.0,13194333.0,19,48731715.0,48949483.0
CEP95-201,CEP95-202,3320.0,16,13202746.0,13236138.0,19,48686317.0,48730192.0
POLG2-201,POLG2-202,1810.0,16,13246114.0,13259407.0,19,48655854.0,48677027.0
mrna_304821,TEX2-201,4360.0,16,13403726.0,13540711.0,19,48368425.0,48482657.0
mrna_305033,mrna_763110,541.0,16,13739074.0,13752706.0,19,48204011.0,48247711.0
mrna_305063,mrna_763080,69.0,16,13752902.0,13787946.0,19,48200638.0,48204634.0
mrna_305129,CD79B-203,655.0,16,13838362.0,13844927.0,19,48132046.0,48136252.0
mrna_305161,GH1-202,593.0,16,13849812.0,13851045.0,19,48117956.0,48119781.0
mrna_305206,TCAM1-201,1940.0,16,13859227.0,13865115.0,19,48100054.0,48108406.0
SMARCD2-203,SMARCD2-202,1580.0,16,13868820.0,13888050.0,19,48082270.0,48091877.0
PSMC5-202,PSMC5-203,1500.0,16,13889386.0,13892049.0,19,48078225.0,48082218.0
DDX42-201,DDX42-202,2040.0,16,13902059.0,13936334.0,19,48051955.0,48069453.0
CCDC47-201,CCDC47-203,2040.0,16,13936336.0,13953876.0,19,48016269.0,48032907.0
STRADA-205,STRADA-206,1220.0,16,13959061.0,13983053.0,19,47980023.0,48007664.0
mrna_305641,LIMD2-202,580.0,16,13986454.0,13988461.0,19,47975190.0,47978149.0
MAP3K3-202,MAP3K3-204,2780.0,16,13993097.0,14048657.0,19,47921297.0,47972265.0
DCAF7-202,DCAF7-207,614.0,16,14070798.0,14092647.0,19,47867871.0,47894380.0
mrna_305827,KCNH6-203,2030.0,16,14104353.0,14116358.0,19,47841765.0,47864567.0
mrna_305849,mrna_761789,2650.0,16,14119441.0,14130779.0,19,47828379.0,47838771.0
CYB561-201,CYB561-202,1030.0,16,14177516.0,14189483.0,19,47767370.0,47771453.0
TANC2-201,TANC2-203,8400.0,16,14197913.0,14486874.0,19,47400768.0,47759826.0
MARCHF10-202,MARCHF10-201,489.0,16,14645575.0,14681742.0,19,47109988.0,47203442.0
MRC2-201,MRC2-202,6120.0,16,14723069.0,14771381.0,19,47095078.0,47103169.0
TLK2-201,TLK2-210,3410.0,16,14783118.0,14880583.0,19,46912761.0,47034030.0
mrna_306642,mrna_760571,1170.0,16,14906148.0,14915708.0,19,46867531.0,46886299.0
EFCAB3-201,EFCAB3-205,1750.0,16,14919823.0,14956851.0,19,46829679.0,46862871.0
ITGB3-201,ITGB3-204,3190.0,16,14961609.0,15009003.0,19,46333685.0,46392416.0
MYL4-201,MYL4-210,759.0,16,15027007.0,15051884.0,19,46295651.0,46300142.0
CDC27-201,CDC27-202,3750.0,16,15051252.0,15097716.0,19,46204189.0,46261649.0
KANSL1-201,KANSL1-203,4660.0,16,15117656.0,15279851.0,19,46009278.0,46178316.0
MAPT-201,MAPT-205,2360.0,16,15285413.0,15388414.0,19,45915437.0,46003568.0
mrna_307317,ARF2-203,776.0,16,15598186.0,15612750.0,19,45607591.0,45624231.0
NSF-201,NSF-206,3210.0,16,15622039.0,15753096.0,19,45559887.0,45591602.0
WNT3-201,WNT3-202,1460.0,16,15759678.0,15804463.0,19,45384801.0,45439240.0
WNT9B-201,WNT9B-202,1340.0,16,15846559.0,15850968.0,19,45335093.0,45356585.0
GOSR2-204,GOSR2-201,693.0,16,15883077.0,15896263.0,19,45277558.0,45298404.0
mrna_307525,LYZL6-202,367.0,16,15942677.0,15946245.0,19,45222869.0,45229826.0
mrna_307541,NT5C3B-202,332.0,16,15965427.0,15969955.0,19,42015643.0,42024004.0
ACLY-201,ACLY-204,4420.0,16,15987760.0,16027597.0,19,42049434.0,42093698.0
CNP-201,CNP-202,1650.0,16,16071908.0,16078428.0,19,42131176.0,42138136.0
DNAJC7-201,DNAJC7-205,2150.0,16,16080768.0,16106642.0,19,42142478.0,42169593.0
NKIRAS2-201,NKIRAS2-202,824.0,16,16108193.0,16112265.0,19,42171826.0,42178054.0
C17orf113-201,ZNF385C-204,1780.0,16,16121751.0,16130288.0,19,42176661.0,42209951.0
RAB5C-201,RAB5C-202,971.0,16,16184257.0,16205163.0,19,42259458.0,42280743.0
KCNH4-201,KCNH4-202,4110.0,16,16207989.0,16224205.0,19,42283552.0,42299979.0
Orexin-201,HCRT-201,520.0,16,16226353.0,16228286.0,19,42302121.0,42303571.0
GHDC-201,GHDC-202,1860.0,16,16229423.0,16233842.0,19,42307203.0,42311077.0
STAT5B-201,STAT5B-203,3360.0,16,16239511.0,16266702.0,19,42324415.0,42357910.0
CAVIN1-201,CAVIN1-203,1700.0,16,16397575.0,16410685.0,19,42513268.0,42522099.0
ATP6V0A1-202,ATP6V0A1-206,3560.0,16,16437436.0,16484840.0,19,42560880.0,42611486.0
NAGLU-201,NAGLU-202,2760.0,16,16491831.0,16498798.0,19,42618489.0,42626240.0
MLX-202,MLX-201,836.0,16,16512262.0,16515893.0,19,42643347.0,42650623.0
RETREG3-201,RETREG3-204,1940.0,16,16525660.0,16544751.0,19,42656791.0,42678499.0
TUBG1-202,TUBG1-201,1950.0,16,16544844.0,16549649.0,19,42676138.0,42683624.0
CNTNAP1-201,CNTNAP1-202,5380.0,16,16597647.0,16609528.0,19,42739576.0,42753673.0
EZH1-201,EZH1-204,3150.0,16,16612210.0,16631818.0,19,42754605.0,42786946.0
VPS25-202,VPS25-201,593.0,16,16653819.0,16656727.0,19,42805110.0,42810402.0
BECN1-201,BECN1-203,1970.0,16,16683742.0,16693408.0,19,42838185.0,42848106.0
mrna_309468,PSME3-205,1180.0,16,16700737.0,16708241.0,19,42859771.0,42865042.0
AOC3-204,AOC3-201,2280.0,16,16714735.0,16719743.0,19,42872956.0,42897111.0
AARSD1-201,PTGES3L-202,1450.0,16,16783151.0,16792238.0,19,42993674.0,43002885.0
AARSD1-201,PTGES3L-202,1450.0,16,16783151.0,16792238.0,19,43006018.0,43011777.0
PTGES3L-201,PTGES3L-206,452.0,16,16794592.0,16798929.0,19,43005393.0,43011676.0
mrna_309773,IFI35-201,977.0,16,16815090.0,16824508.0,19,43030210.0,43043988.0
RND2-201,RND2-203,968.0,16,16832775.0,16836306.0,19,43051598.0,43056163.0
BRCA1-201,BRCA1-205,6260.0,16,16847873.0,16900840.0,19,43069154.0,43140130.0
NBR1-201,NBR1-204,3490.0,16,16900979.0,16925688.0,19,43140343.0,43167810.0
TMEM106A-201,TMEM106A-203,1010.0,16,16927887.0,16934517.0,19,43170878.0,43176485.0
ETV4-201,ETV4-202,2100.0,16,17096069.0,17110764.0,19,43446916.0,43462826.0
MEOX1-202,MEOX1-201,1010.0,16,17172444.0,17189726.0,19,43545532.0,43566879.0
DUSP3-201,DUSP3-202,781.0,16,17260750.0,17272069.0,19,43658549.0,43671895.0
CFAP97D1-201,CFAP97D1-202,693.0,16,17273725.0,17276494.0,19,43673336.0,43676150.0
mrna_310621,CD300LG-202,375.0,16,17321881.0,17326881.0,19,43733859.0,43745515.0
PYY-201,PYY-202,334.0,16,17399946.0,17400476.0,19,43821274.0,43822391.0
TMEM101-201,TMEM101-202,1120.0,16,17436042.0,17439491.0,19,43868246.0,43871821.0
LSM12-202,LSM12-201,723.0,16,17454069.0,17470601.0,19,43884989.0,43904700.0
HDAC5-203,HDAC5-204,4400.0,16,17479327.0,17509769.0,19,43913913.0,43951107.0
HROB-202,HROB-201,957.0,16,17564198.0,17576445.0,19,43971726.0,43985796.0
mrna_311077,mrna_755941,606.0,16,17585018.0,17585899.0,19,43994277.0,43995343.0
TMUB2-201,TMUB2-203,1330.0,16,17595353.0,17598620.0,19,44006007.0,44009459.0
ATXN7L3-201,ATXN7L3-202,1630.0,16,17602093.0,17605601.0,19,44009198.0,44017030.0
UBTF-201,UBTF-202,3170.0,16,17605987.0,17624690.0,19,44023336.0,44037852.0
SLC4A1-201,SLC4A1-203,2340.0,16,17641201.0,17652273.0,19,44066248.0,44082466.0
RUNDC3A-204,RUNDC3A-201,1180.0,16,17756349.0,17764309.0,19,44116204.0,44125625.0
mrna_311574,SLC25A39-201,1450.0,16,17765887.0,17770838.0,19,44126407.0,44130951.0
Granulins-201,GRN-203,1660.0,16,17785319.0,17792967.0,19,44149192.0,44156195.0
ITGA2B-201,ITGA2B-203,3610.0,16,17805723.0,17818677.0,19,44172211.0,44185276.0
GPATCH8-201,GPATCH8-203,5830.0,16,17824144.0,17908131.0,19,44190847.0,44284698.0
ADAM11-201,ADAM11-202,3190.0,16,18058651.0,18077041.0,19,44485240.0,44504294.0
GJC1-201,GJC1-207,1660.0,16,18095842.0,18097033.0,19,44522635.0,44555994.0
FAM187A-201,FAM187A-205,1600.0,16,18171503.0,18172748.0,19,44609314.0,44624544.0
GFAP-201,GFAP-203,1990.0,16,18174748.0,18182327.0,19,44611312.0,44620598.0
mrna_312236,C1QL1-203,920.0,16,18216463.0,18222751.0,19,44658301.0,44665394.0
DCAKD-201,DCAKD-203,925.0,16,18264067.0,18288728.0,19,44721053.0,44737320.0
NMT1-202,NMT1-201,2090.0,16,18288794.0,18315047.0,19,44745275.0,44776088.0
PLCD3-201,PLCD3-203,2840.0,16,18321657.0,18338596.0,19,44781283.0,44802191.0
ACBD4-203,ACBD4-202,965.0,16,18340342.0,18344802.0,19,44803738.0,44810717.0
FMNL1-206,FMNL1-201,1450.0,16,18387880.0,18410561.0,19,44863032.0,44889554.0
mrna_312945,mrna_758058,372.0,16,18412087.0,18419450.0,19,44889562.0,44892565.0
ARHGAP27-203,ARHGAP27-204,2340.0,16,18528120.0,18540972.0,19,45042254.0,45078358.0
PLEKHM1-201,PLEKHM1-202,3830.0,16,18560548.0,18599965.0,19,45081037.0,45137186.0
mrna_313192,LYZL6-202,359.0,16,18696213.0,18699781.0,19,45222869.0,45229826.0
RAP1GAP2-204,RAP1GAP2-205,3040.0,16,18747560.0,18863242.0,19,23721945.0,23862559.0
PAFAH1B1-201,PAFAH1B1-202,1850.0,16,18993368.0,19057511.0,19,23562488.0,23581162.0
METTL16-201,METTL16-206,2250.0,16,19114473.0,19168190.0,19,23381151.0,23453241.0
MNT-201,MNT-202,2070.0,16,19181952.0,19198144.0,19,23350860.0,23368335.0
SRR-201,SRR-202,1320.0,16,19244501.0,19254343.0,19,23279265.0,23301740.0
SMG6-201,SMG6-202,5870.0,16,19260343.0,19450801.0,19,23080157.0,23281367.0
HIC1-201,HIC1-202,1560.0,16,19453298.0,19459185.0,19,23075789.0,23085302.0
DPH1-201,DPH1-203,1730.0,16,19468673.0,19478634.0,19,23056918.0,23064338.0
RPA1-201,RPA1-202,2470.0,16,19569960.0,19615637.0,19,22900173.0,22948502.0
SERPINF1-201,SERPINF1-202,1590.0,16,19648877.0,19655186.0,19,22848230.0,22859852.0
SERPINF2-201,SERPINF2-204,1760.0,16,19664662.0,19670666.0,19,22833341.0,22840454.0
PRPF8-201,PRPF8-204,9860.0,16,19709032.0,19738377.0,19,22753896.0,22786458.0
PITPNA-201,PITPNA-204,1170.0,16,19802830.0,19838792.0,19,22655962.0,22670518.0
INPP5K-201,INPP5K-202,1750.0,16,19840055.0,19857843.0,19,22622694.0,22641597.0
MYO1C-201,MYO1C-204,4260.0,16,19860075.0,19881152.0,19,22596198.0,22615258.0
mrna_315211,YWHAE-202,1100.0,16,19927871.0,19963859.0,19,22514069.0,22548288.0
DOC2B-201,DOC2B-202,1380.0,16,19981860.0,20004988.0,19,22472008.0,22495826.0
RPH3AL-201,RPH3AL-204,931.0,16,20033765.0,20173216.0,19,22322594.0,22438109.0
VPS53-201,VPS53-206,2840.0,16,20204553.0,20326889.0,19,22125876.0,22249140.0
TLCD3A-203,TLCD3A-205,288.0,16,20341367.0,20347069.0,19,22099141.0,22106826.0
mrna_315487,DBIL5-201,356.0,16,20357113.0,20357377.0,19,22088594.0,22089914.0
GLOD4-201,GLOD4-202,1040.0,16,20362093.0,20380335.0,19,22065121.0,22082900.0
mrna_315521,MRM3-201,1520.0,16,20379327.0,20391983.0,19,22059687.0,22065200.0
TIMM22-201,TIMM22-202,781.0,16,20525477.0,20529905.0,19,21864309.0,21870398.0
BHLHA9-201,BHLHA9-202,761.0,16,20750589.0,20751264.0,19,21626534.0,21631380.0
GOSR1-201,GOSR1-205,1060.0,16,20795871.0,20827547.0,19,21544780.0,21577471.0
TMIGD1-202,TMIGD1-203,773.0,16,20922278.0,20932568.0,19,21399081.0,21413846.0
BLMH-201,BLMH-203,1880.0,16,20952217.0,20986836.0,19,21333633.0,21375948.0
NSRP1-201,NSRP1-205,2150.0,16,21015983.0,21072048.0,19,21238630.0,21283030.0
SSH2-201,SSH2-202,4140.0,16,21161010.0,21371637.0,19,20881413.0,20980768.0
GIT1-203,GIT1-202,2810.0,16,21408353.0,21422123.0,19,20828403.0,20844056.0
mrna_316633,mrna_708690,387.0,16,21432450.0,21433306.0,19,20816513.0,20817238.0
TAOK1-201,TAOK1-202,4400.0,16,21448926.0,21553510.0,19,20746546.0,20801924.0
NUFIP2-201,NUFIP2-202,3120.0,16,21608836.0,21630343.0,19,20599560.0,20620326.0
CRYBA1-201,CRYBA1-202,941.0,16,21639567.0,21645823.0,19,20586052.0,20591495.0
MYO18A-201,MYO18A-206,8230.0,16,21685169.0,21765597.0,19,20435388.0,20536478.0
SEZ6-202,SEZ6-203,3570.0,16,21820678.0,21864032.0,19,20320633.0,20368753.0
PHF12-201,PHF12-202,4450.0,16,21867461.0,21904022.0,19,20277225.0,20317115.0
FLOT2-203,DHRS13-203,1100.0,16,21906108.0,21910887.0,19,20269599.0,20274484.0
mrna_317329,ERAL1-202,1610.0,16,21936131.0,21939931.0,19,20233859.0,20238641.0
TRAF4-202,TRAF4-201,1700.0,16,22002962.0,22005648.0,19,20164076.0,20171060.0
NEK8-202,NEK8-201,2660.0,16,22010431.0,22018378.0,19,20153076.0,20164113.0
RAB34-201,RAB34-204,1070.0,16,22026669.0,22031196.0,19,20140212.0,20143944.0
PROCA1-201,PROCA1-206,871.0,16,22033071.0,22040158.0,19,20130800.0,20138349.0
BLTP2-201,KIAA0100-204,9180.0,16,22080579.0,22104047.0,19,20060813.0,20091057.0
PIGS-201,PIGS-203,2220.0,16,22135150.0,22145754.0,19,20016184.0,20028279.0
UNC119-202,UNC119-201,855.0,16,22146849.0,22151714.0,19,20009077.0,20015144.0
FOXN1-201,FOXN1-203,2550.0,16,22158419.0,22171118.0,19,19984581.0,20003976.0
SLC13A2-201,SLC13A2-203,2070.0,16,22192160.0,22213442.0,19,19943528.0,19971655.0
SLC46A1-201,SLC46A1-202,1690.0,16,22239347.0,22244846.0,19,19884286.0,19891942.0
