gene1,gene2,score,chrom1,start1,end1,chrom2,start2,end2
SCIMP-203,mrna_652287,212,17,5208919,5234860,20_2,9838465,9841606
NUP88-214,NUP88-201,2790,17,5359667,5419695,20_2,10004242,10034721
RPAIN-205,RPAIN-201,354,17,5419640,5432715,20_2,10033610,10041305
MIS12-205,MIS12-201,474,17,5486284,5489237,20_2,10088562,10094422
mrna_1577840,mrna_652602,424,17,5499426,5501006,20_2,10101445,10101811
WSCD1-207,WSCD1-201,2160,17,6069105,6124427,20_2,10442967,10474042
AIPL1-205,AIPL1-201,311,17,6393692,6435079,20_2,10685402,10692602
PIMREG-201,PIMREG-203,765,17,6444440,6451065,20_2,10697934,10702846
mrna_1578882,KIAA0753-202,3300,17,6578146,6640711,20_2,10812136,10872805
TXNDC17-202,TXNDC17-201,321,17,6641015,6643114,20_2,10873133,10876058
MED31-201,MED31-202,568,17,6643310,6651605,20_2,10877529,10884027
XAF1-216,XAF1-202,128,17,6755447,6771928,20_2,10954789,10965310
TEKT1-202,TEKT1-201,213,17,6789132,6813016,20_2,11049080,11065971
ALOX12-201,ALOX12-202,2460,17,6996048,7010754,20_2,9307727,9319854
RNASEK-202,RNASEK-201,443,17,7012416,7014532,20_2,9304069,9305817
RNASEK-C17orf49-201,mrna_650735,835,17,7013732,7017520,20_2,9301033,9303885
DLG4-202,DLG4-205,3140,17,7187186,7217627,20_2,9131401,9145653
ACADVL-205,ACADVL-202,2470,17,7217124,7225266,20_2,9113678,9119466
PHF23-205,PHF23-201,1170,17,7235028,7239439,20_2,9101041,9105422
CTDNEP1-205,CTDNEP1-201,903,17,7243590,7247339,20_2,9091163,9096805
ELP5-210,ELP5-202,645,17,7251415,7257028,20_2,9084761,9090303
EIF5A-201,mrna_649894,778,17,7306998,7312463,20_2,9035385,9040785
GPS2-203,mrna_649824,1220,17,7311323,7315123,20_2,9032438,9035179
NEURL4-201,NEURL4-202,6160,17,7315627,7329316,20_2,9020113,9032170
ACAP1-201,ACAP1-202,2940,17,7336528,7351477,20_2,9003583,9016144
KCTD11-202,KCTD11-201,920,17,7351888,7354939,20_2,9000090,9002849
TMEM95-202,TMEM95-201,636,17,7355122,7357218,20_2,8998333,8999796
PLSCR3-213,PLSCR3-201,1160,17,7389726,7394525,20_2,8969420,8981114
TMEM256-201,PLSCR3-202,451,17,7402974,7404097,20_2,8969447,8970539
NLGN2-204,mrna_649432,3460,17,7404873,7418684,20_2,8954645,8968661
SPEM2-201,mrna_649390,865,17,7425615,7427568,20_2,8947992,8949734
TMEM102-201,mrna_649382,1730,17,7435434,7437679,20_2,8940043,8941680
FGF11-204,mrna_649367,425,17,7438272,7443331,20_2,8932978,8937919
CHRNB1-201,mrna_649333,1950,17,7445060,7457710,20_2,8925086,8932830
SLC35G6-201,mrna_649305,1180,17,7481445,7483496,20_2,8905668,8907166
POLR2A-210,POLR2A-201,7980,17,7484365,7514179,20_2,8883411,8904253
TNFSF12-TNFSF13-201,TNFSF13-202,903,17,7549098,7561601,20_2,8838942,8841895
TNFSF13-208,TNFSF13-203,436,17,7558291,7561292,20_2,8838942,8841604
SENP3-EIF4A1-201,SENP3-201,2430,17,7563286,7578715,20_2,8821604,8838484
EIF4A1-201,SENP3-202,1690,17,7572824,7579006,20_2,8821604,8828357
CD68-202,mrna_648997,868,17,7579490,7582111,20_2,8818583,8820802
MPDU1-223,MPDU1-201,133,17,7583528,7584256,20_2,8813372,8816834
SOX15-202,SOX15-201,754,17,7588177,7590072,20_2,8811855,8813157
FXR2-201,FXR2-204,2880,17,7591229,7614897,20_2,8796285,8810292
SHBG-207,SHBG-201,1030,17,7614063,7633354,20_2,8781250,8786022
SAT2-201,FXR2-203,645,17,7626233,7627821,20_2,8786780,8788219
ATP1B2-202,ATP1B2-201,710,17,7646626,7655768,20_2,8769060,8773655
TP53-203,TP53-201,1070,17,7661778,7676594,20_2,8749378,8761807
WRAP53-203,WRAP53-201,1630,17,7686070,7703502,20_2,8736711,8748497
DNAH2-203,DNAH2-201,16700,17,7717743,7833742,20_2,8636278,8721554
KDM6B-202,KDM6B-201,5340,17,7834216,7854796,20_2,8614971,8629872
TMEM88-202,TMEM88-201,283,17,7855065,7856061,20_2,8612975,8613579
NAA38-205,mrna_648348,489,17,7856684,7857559,20_2,8611182,8611922
CYB5D1-203,CYB5D1-201,602,17,7857745,7860474,20_2,8606538,8610638
CHD3-223,CHD3-201,7960,17,7884795,7912736,20_2,8562914,8588055
TRAPPC1-202,TRAPPC1-201,650,17,7930344,7931999,20_2,8547906,8549535
CNTROB-212,CNTROB-201,704,17,7932100,7935145,20_2,8526200,8547778
ALOX15B-204,ALOX15B-203,1630,17,8039033,8048844,20_2,8456724,8466418
ALOXE3-202,ALOXE3-203,1750,17,8095899,8118489,20_2,8431292,8450823
HES7-202,HES7-201,851,17,8120591,8124106,20_2,8425142,8427661
PER1-211,PER1-201,1700,17,8140466,8150832,20_2,8392566,8407790
mrna_1591099,VAMP2-202,506,17,8150815,8162975,20_2,8387799,8391045
TMEM107-204,TMEM107-201,560,17,8172456,8176380,20_2,8373988,8376105
AURKB-201,mrna_647674,1340,17,8204732,8210582,20_2,8352422,8357861
CTC1-214,CTC1-201,3050,17,8224814,8248056,20_2,8320356,8339076
PFAS-210,PFAS-203,300,17,8247617,8254286,20_2,8310709,8312837
SLC25A35-203,SLC25A35-201,1140,17,8287762,8295343,20_2,8277763,8281963
ARHGEF15-208,ARHGEF15-201,394,17,8310240,8312388,20_2,8259381,8267101
KRBA2-204,KRBA2-201,1680,17,8356901,8376681,20_2,8233657,8238799
mrna_1592991,RPL26-201,602,17,8368637,8383187,20_2,8226970,8232092
RNF222-202,RNF222-201,417,17,8390701,8397827,20_2,8219405,8220041
NDEL1-215,NDEL1-201,617,17,8413130,8448597,20_2,8141366,8185469
MYH10-203,MYH10-202,7780,17,8474206,8630761,20_2,8007074,8144205
CCDC42-201,CCDC42-202,1130,17,8729934,8744836,20_2,7908599,7921122
PIK3R6-203,PIK3R6-201,2600,17,8802721,8867674,20_2,7847104,7880880
CFAP52-202,CFAP52-201,2000,17,9576626,9643382,20_2,7239905,7281531
DHRS7C-203,DHRS7C-201,255,17,9771433,9779921,20_2,7151994,7169159
GLP2R-204,GLP2R-201,1280,17,9822205,9890034,20_2,7080473,7128980
ADPRM-201,ADPRM-202,1270,17,10697593,10711558,20_2,6423103,6428538
TMEM220-205,TMEM220-202,217,17,10699014,10725134,20_2,6405588,6420619
TMEM238L-202,TMEM238L-201,244,17,10794907,10804099,20_2,6343153,6343393
SHISA6-204,SHISA6-203,2290,17,11241212,11564063,20_2,5798905,6041719
ZNF18-204,ZNF18-202,1660,17,11977438,11997475,20_2,5446496,5467454
COX10-207,COX10-201,1070,17,14069489,14217916,20_2,3659471,3769873
PMP22-215,PMP22-201,626,17,15229772,15263190,20_2,3079139,3107954
TEKT3-202,TEKT3-201,1770,17,15303811,15341597,20_2,3021493,3046966
CDRT4-203,mrna_644430,277,17,15436014,15467621,20_2,2949433,2950773
TVP23C-CDRT4-203,mrna_644382,591,17,15436020,15563561,20_2,2846840,2864506
mrna_1602187,TRIM16-201,1110,17,15571490,15651653,20_2,2784876,2804922
ZNF286A-203,ZNF286A-201,1920,17,15699576,15720782,20_2,2748358,2760593
TTC19-203,mrna_643526,269,17,15999783,16004251,20_2,2266947,2290729
NCOR1-207,NCOR1-202,4970,17,16029064,16215554,20_2,2294405,2436331
PIGL-212,PIGL-201,474,17,16217208,16348801,20_2,2439314,2516915
CENPV-203,mrna_643931,302,17,16342533,16353456,20_2,2508407,2520597
TRPV2-201,TRPV2-203,2350,17,16415570,16437003,20_2,2580378,2596589
LRRC75A-203,LRRC75A-201,1300,17,16441576,16492193,20_2,2601933,2635976
ZNF287-202,ZNF287-201,2820,17,16546953,16569204,20_2,2676822,2688254
TNFRSF13B-207,TNFRSF13B-201,534,17,16929815,16972087,20_2,313363,339515
MPRIP-221,MPRIP-201,2510,17,17042456,17192643,20_2,391825,521886
COPS3-201,COPS3-203,1560,17,17246615,17281246,20_2,573837,597122
NT5M-207,NT5M-201,761,17,17303334,17347661,20_2,599917,614072
MED9-202,MED9-201,172,17,17476993,17485592,20_2,658622,667061
PEMT-203,mrna_641156,621,17,17505562,17577465,20_2,673487,720020
SREBF1-213,SREBF1-202,335,17,17810398,17813769,20_2,859111,875774
TOM1L2-214,TOM1L2-206,1070,17,17843506,17972410,20_2,881431,964235
DRC3-212,DRC3-201,183,17,17972812,17983858,20_2,964706,987993
ATPAF2-212,ATPAF2-201,947,17,17977408,18039168,20_2,988511,1001747
DRG2-206,DRG2-202,326,17,18087920,18099937,20_2,1026774,1041526
MYO15A-221,mrna_641908,2840,17,18108755,18179800,20_2,1078633,1097885
ALKBH5-203,ALKBH5-201,213,17,18183077,18209398,20_2,1102188,1123247
FLII-201,FLII-202,4810,17,18244814,18258738,20_2,1147138,1159293
MIEF2-206,MIEF2-201,364,17,18260596,18263546,20_2,1160064,1164410
TOP3A-207,TOP3A-202,177,17,18271427,18274958,20_2,1168429,1193906
SHMT1-201,SHMT1-202,1620,17,18327872,18363550,20_2,1205637,1227493
PRPSAP2-209,PRPSAP2-202,569,17,18840084,18882576,20_2,1283973,1323040
GRAP-201,mrna_642585,840,17,19020655,19046957,20_2,1390271,1410619
B9D1-221,B9D1-201,462,17,19334694,19362597,20_2,1504745,1514541
MAPK7-202,MAPK7-201,2180,17,19377720,19383543,20_2,1531677,1536632
MFAP4-203,MFAP4-201,966,17,19383441,19386932,20_2,1536874,1539657
RNF112-204,RNF112-202,413,17,19411124,19412772,20_2,1555684,1561246
SLC47A1-206,mrna_642947,277,17,19533461,19577597,20_2,1617387,1666975
ALDH3A2-221,ALDH3A2-204,1580,17,19648135,19677130,20_2,1711656,1727384
AKAP10-201,AKAP10-202,2620,17,19904301,19977828,20_2,1886903,1942134
SPECC1-221,SPECC1-201,1800,17,20008864,20239409,20_2,2082113,2148887
DHRS7B-209,DHRS7B-202,361,17,21123363,21183663,20_2,218948,254695
TMEM11-201,mrna_640477,700,17,21197953,21214161,20_2,207794,218604
MAP2K3-204,MAP2K3-201,1250,17,21284671,21315213,20_2,151322,173735
KCNJ12-202,mrna_640361,1680,17,21376356,21419870,20_2,63719,65003
LGALS9B-202,mrna_660414,1180,17,20449394,20467539,20_2,16508988,16526240
WSB1-210,WSB1-201,840,17,27294075,27304903,20_2,16764747,16781504
KSR1-218,KSR1-201,3510,17,27456447,27626435,20_2,16545153,16690455
LGALS9-201,mrna_660414,1150,17,27629797,27649560,20_2,16508988,16526240
NOS2-201,NOS2-203,2100,17,27756765,27800529,20_2,16477806,16506854
mrna_1623758,LYRM9-201,313,17,27798805,27893365,20_2,16389446,16405129
TMEM97-201,mrna_660048,582,17,28319199,28328685,20_2,16074347,16082694
IFT20-216,mrna_659993,335,17,28328324,28335489,20_2,16062612,16074714
TMEM199-205,TMEM199-201,436,17,28357641,28361177,20_2,16044363,16049430
SARM1-208,SARM1-201,2780,17,28371693,28404049,20_2,16014095,16032591
SLC46A1-207,SLC46A1-202,1620,17,28394641,28406212,20_2,16005250,16013565
FOXN1-202,FOXN1-201,2340,17,28506242,28538896,20_2,15921886,15934824
UNC119-205,UNC119-201,618,17,28546707,28551802,20_2,15909361,15915289
SPAG5-201,SPAG5-202,4130,17,28577573,28599025,20_2,15869205,15891020
mrna_1626347,RSKR-201,1470,17,28580011,28614185,20_2,15858184,15863281
BLTP2-202,BLTP2-201,8980,17,28614445,28645158,20_2,15830277,15857410
SUPT6H-202,SUPT6H-201,7110,17,28662197,28701735,20_2,15788087,15819560
RAB34-212,RAB34-201,1050,17,28714280,28718268,20_2,15771806,15775480
RPL23A-204,mrna_659093,629,17,28719984,28724359,20_2,15767178,15770581
TLCD1-201,TLCD1-202,862,17,28724347,28726233,20_2,15764870,15766761
NEK8-204,NEK8-202,708,17,28725896,28735367,20_2,15754165,15762704
TRAF4-201,TRAF4-202,1880,17,28744010,28750956,20_2,15748017,15753602
FAM222B-209,FAM222B-201,128,17,28755979,28812224,20_2,15682098,15743442
ERAL1-202,ERAL1-201,506,17,28855009,28858775,20_2,15667646,15672130
SEZ6-202,SEZ6-201,3780,17,28954900,29006145,20_2,15543066,15587151
MYO18A-203,MYO18A-204,8310,17,29071121,29180398,20_2,15392088,15486514
NUFIP2-201,NUFIP2-203,3030,17,29255838,29294148,20_2,15320460,15340907
TAOK1-201,TAOK1-202,4380,17,29390362,29551903,20_2,15109966,15254632
TP53I13-211,TP53I13-203,259,17,29567179,29571702,20_2,15088077,15091938
GIT1-203,GIT1-202,3180,17,29573474,29589549,20_2,15072361,15087660
CORO6-201,CORO6-202,1960,17,29614761,29622899,20_2,15042770,15051007
SSH2-201,SSH2-203,5190,17,29625937,29930152,20_2,14928592,15034022
NSRP1-213,NSRP1-201,172,17,30116780,30128163,20_2,14611083,14676876
SLC6A4-206,SLC6A4-201,2420,17,30194318,30235697,20_2,14507526,14599500
GOSR1-201,GOSR1-202,1090,17,30477361,30527592,20_2,14308587,14366888
CRLF3-204,CRLF3-201,281,17,30772362,30785993,20_2,17597596,17634811
ATAD5-201,ATAD5-203,5560,17,30831965,30895869,20_2,17645527,17680774
ADAP2-211,ADAP2-201,395,17,30921679,30958739,20_2,17701397,17724109
NF1-211,NF1-202,2420,17,31094926,31219359,20_2,16876162,17127006
EVI2A-203,EVI2A-201,851,17,31316409,31321622,20_2,17073854,17077758
RAB11FIP4-211,RAB11FIP4-202,2490,17,31391674,31538211,20_2,17218248,17255148
COPRS-202,COPRS-201,587,17,31851870,31859074,20_2,17493264,17497167
SUZ12-201,SUZ12-202,3260,17,31937006,32001038,20_2,17552338,17591650
RHOT1-201,RHOT1-202,2690,17,32142453,32225770,20_2,17763569,17824089
RHBDL3-201,RHBDL3-202,1620,17,32265831,32324659,20_2,17855808,17899260
C17orf75-209,C17orf75-201,326,17,32324564,32335362,20_2,17904435,17918964
ZNF207-201,mrna_662213,2100,17,32350131,32370451,20_2,17924198,17968142
PSMD11-206,PSMD11-202,206,17,32444378,32464561,20_2,17991420,18020093
MYO1D-201,MYO1D-203,4000,17,32492521,32877124,20_2,18267934,18386035
SPACA3-205,SPACA3-202,465,17,32970375,32997877,20_2,18450985,18454795
ASIC2-201,ASIC2-202,2360,17,33013086,33293295,20_2,18464143,18701213
CCL11-201,CCL2-201,293,17,34285741,34288334,20_2,19555717,19557632
CCL1-201,mrna_662821,161,17,34360327,34363233,20_2,19638025,19722277
TMEM132E-201,TMEM132E-202,4170,17,34579486,34639318,20_2,20726482,20776614
LIG3-205,LIG3-201,2130,17,34980511,34994429,20_2,20393789,20415648
RFFL-202,RFFL-201,1340,17,35005989,35063707,20_2,20322305,20391820
RAD51D-202,mrna_663306,1240,17,35092220,35119860,20_2,20299530,20319190
SLFN11-201,mrna_663062,712,17,35350304,35373607,20_2,20143694,20145161
SLFN12L-201,mrna_663077,974,17,35464253,35487857,20_2,20164296,20184258
SLFN14-202,SLFN14-201,3220,17,35543984,35560819,20_2,20118813,20126197
PEX12-201,mrna_663034,1390,17,35574794,35578571,20_2,20104813,20107053
LRRC37B-202,mrna_670781,783,17,32007382,32053487,20_2,33500116,33536974
CCL11-201,mrna_670683,293,17,34285741,34288334,20_2,33413878,33415467
CCL1-201,mrna_670701,161,17,34360327,34363233,20_2,33419406,33420914
PEX12-201,mrna_670575,1410,17,35574794,35578571,20_2,33348953,33352648
MMP28-205,MMP28-201,310,17,35756248,35768326,20_2,33164655,33185165
C17orf50-203,C17orf50-201,462,17,35760886,35765079,20_2,33186442,33189104
HEATR9-207,HEATR9-201,1860,17,35854954,35868891,20_2,33105307,33117959
CCL16-206,mrna_670218,256,17,35976492,35978263,20_2,33072596,33073493
CCL14-202,CCL14-201,223,17,35983287,35986729,20_2,33064716,33068075
CCL18-201,mrna_670178,247,17,36064271,36072032,20_2,32965219,32966547
CCL4L2-203,mrna_670165,345,17,36210923,36212878,20_2,32953218,33019053
MYO19-213,MYO19-201,3410,17,36495635,36534868,20_2,31684147,31719727
PIGW-204,PIGW-201,1850,17,36534986,36539303,20_2,31719335,31722764
GGNBP2-210,GGNBP2-202,144,17,36544911,36547747,20_2,31728088,31759160
DHRS11-215,DHRS11-201,1070,17,36591878,36600804,20_2,31761227,31769546
MRM1-204,MRM1-201,1140,17,36601582,36608964,20_2,31770363,31774525
AATF-215,AATF-201,1630,17,36948924,37056842,20_2,32078722,32179224
ACACA-237,ACACA-201,9800,17,37084991,37406836,20_2,32196839,32471465
TADA2A-203,TADA2A-201,316,17,37406885,37442617,20_2,32472013,32520644
DUSP14-206,DUSP14-201,840,17,37489890,37513498,20_2,32531545,32558268
SYNRG-217,SYNRG-202,5150,17,37514806,37609418,20_2,32561716,32654043
DDX52-212,DDX52-201,470,17,37609738,37621173,20_2,32655888,32679310
MRPL45-204,MRPL45-202,911,17,38297022,38323217,20_2,36780985,36798379
GPR179-203,GPR179-201,6040,17,38324570,38343956,20_2,36801514,36816586
ARHGAP23-223,ARHGAP23-202,5800,17,38419279,38512385,20_2,36873129,36946262
SRCIN1-213,SRCIN1-202,4730,17,38530030,38605952,20_2,36958749,37023056
MLLT6-211,MLLT6-201,4400,17,38705272,38729795,20_2,37106159,37126887
CISD3-204,CISD3-201,474,17,38730340,38735605,20_2,37129511,37132746
PCGF2-207,PCGF2-201,885,17,38733897,38748336,20_2,37134120,37138317
PSMB3-211,PSMB3-201,865,17,38752740,38764225,20_2,37148766,37158639
PIP4K2B-204,PIP4K2B-201,1740,17,38765690,38799556,20_2,37160588,37187499
RPL23-206,mrna_675667,601,17,38847859,38853721,20_2,37246792,37251900
LASP1-203,LASP1-201,1060,17,38869858,38921769,20_2,37264544,37304992
ARL5C-201,mrna_675800,264,17,39156893,39166161,20_2,37436843,37438893
RPL19-201,RPL19-202,806,17,39200282,39204732,20_2,37465902,37470085
MED1-201,MED1-203,6840,17,39404284,39451263,20_2,37632920,37655480
PPP1R1B-208,PPP1R1B-202,757,17,39626739,39636000,20_2,37788733,37796389
STARD3-209,STARD3-201,1600,17,39637140,39663094,20_2,37797631,37820442
PNMT-202,PNMT-201,693,17,39667980,39670473,20_2,37825241,37826749
PGAP3-201,PGAP3-203,1230,17,39671121,39688057,20_2,37827454,37841385
ERBB2-219,ERBB2-203,4790,17,39687913,39728361,20_2,37851058,37873410
MIEN1-201,MIEN1-202,479,17,39728509,39730532,20_2,37873897,37875211
GRB7-209,GRB7-201,321,17,39737926,39742922,20_2,37884928,37888915
ZPBP2-201,ZPBP2-202,1090,17,39868201,39877896,20_2,37990864,37997331
GSDMB-202,mrna_676944,367,17,39904594,39917316,20_2,38003372,38014297
ORMDL3-204,ORMDL3-201,644,17,39921040,39927601,20_2,38016408,38022903
CSF3-209,CSF3-202,533,17,40015360,40016917,20_2,38080006,38081491
MED24-202,MED24-203,3900,17,40019096,40054092,20_2,38083638,38108475
CDC6-201,CDC6-202,2200,17,40287878,40304657,20_2,38276477,38288105
RARA-201,RARA-203,1970,17,40309179,40357643,20_2,38321928,38336619
CCR7-203,CCR7-201,1420,17,40551080,40561013,20_2,38493388,38502879
SMARCE1-202,mrna_678011,1780,17,40624961,40647818,20_2,38568847,38571687
mrna_1657754,KRT222-201,145,17,40627355,40665135,20_2,38578154,38585780
KRT32-201,mrna_678098,1360,17,41459512,41467386,20_2,38710403,38714091
KRT15-201,KRT13-202,1420,17,41513744,41518890,20_2,38764517,38768732
EIF1-203,mrna_678358,511,17,41688884,41692668,20_2,38924151,38926765
HAP1-207,HAP1-202,300,17,41717741,41725081,20_2,38956047,38963777
JUP-202,JUP-201,2950,17,41754603,41785155,20_2,38982589,39010135
FKBP10-208,FKBP10-201,704,17,41812679,41818496,20_2,39028496,39036500
NT5C3B-203,NT5C3B-201,1150,17,41825056,41836232,20_2,39032695,39045707
KLHL10-203,KLHL10-201,508,17,41835684,41841994,20_2,39046553,39052208
ACLY-207,ACLY-201,3120,17,41866916,41918962,20_2,39065527,39106592
NKIRAS2-212,NKIRAS2-201,207,17,42011381,42022444,20_2,39183837,39188007
ZNF385C-203,ZNF385C-201,672,17,42025575,42028689,20_2,39189225,39219573
DHX58-205,DHX58-201,157,17,42101403,42104907,20_2,39247565,39256777
RAB5C-202,RAB5C-201,914,17,42124977,42155044,20_2,39268246,39290566
KCNH4-202,KCNH4-201,3980,17,42156890,42181081,20_2,39293626,39309519
GHDC-211,GHDC-201,1540,17,42188798,42194459,20_2,39315095,39319446
STAT5A-201,STAT5B-202,3160,17,42287546,42311943,20_2,39325238,39387746
HSD17B1-204,HSD17B1-201,500,17,42552922,42555093,20_2,39609145,39611078
COASY-203,COASY-201,365,17,42562133,42562894,20_2,39619183,39623209
MLX-201,MLX-202,1240,17,42567071,42573239,20_2,39623990,39630800
PSMC3IP-202,PSMC3IP-201,836,17,42572309,42577729,20_2,39630406,39635596
RETREG3-208,RETREG3-202,319,17,42579512,42609377,20_2,39636733,39657713
PLEKHH3-205,PLEKHH3-201,2600,17,42667913,42676633,20_2,39703718,39711808
EZH1-202,EZH1-201,3100,17,42700274,42745040,20_2,39732131,39764317
RAMP2-205,VPS25-202,527,17,42760774,42763041,20_2,39774665,39776504
VPS25-201,VPS25-204,753,17,42773448,42779599,20_2,39780522,39785578
CNTD1-202,CNTD1-201,656,17,42798799,42806778,20_2,39804275,39811981
PSME3-205,PSME3-203,855,17,42824425,42843239,20_2,39829653,39837001
AOC3-206,AOC3-201,2310,17,42851183,42858128,20_2,39843590,39850416
G6PC1-204,G6PC1-201,443,17,42900796,42911336,20_2,39881861,39889886
PTGES3L-AARSD1-201,AARSD1-201,1570,17,42950525,42980003,20_2,39914241,39929951
PTGES3L-202,PTGES3L-201,433,17,42968087,42979664,20_2,39933451,39939656
RPL27-205,IFI35-202,547,17,42998272,43002949,20_2,39952098,39954500
IFI35-204,IFI35-201,838,17,43006739,43014456,20_2,39952098,39966862
VAT1-209,VAT1-201,117,17,43014606,43016313,20_2,39967009,39973894
RND2-202,RND2-201,976,17,43025230,43032041,20_2,39976065,39978943
BRCA1-222,BRCA1-202,5010,17,43044294,43125300,20_2,39991414,40053580
NBR1-201,NBR1-204,3700,17,43170480,43211689,20_2,40054543,40080810
TMEM106A-205,mrna_681243,819,17,43211834,43217736,20_2,40137772,40144995
ARL4D-201,ARL4D-202,740,17,43398992,43401137,20_2,40152755,40154688
MPP3-202,MPP3-201,2310,17,43800798,43832242,20_2,40467613,40494552
CD300LG-203,mrna_681735,324,17,43847147,43857997,20_2,40508198,40513888
MPP2-202,MPP2-201,2230,17,43875356,43900598,20_2,40530013,40554005
PPY-203,PPY-201,134,17,43940803,43941514,20_2,40570079,40570712
PYY-203,PYY-201,324,17,43952732,43953940,20_2,40578602,40579135
G6PC3-209,mrna_681915,900,17,44070619,44076319,20_2,40659992,40664378
HDAC5-201,HDAC5-202,2350,17,44076745,44123638,20_2,40666344,40701177
HROB-202,HROB-201,1840,17,44141905,44162476,20_2,40716501,40730961
ASB16-203,ASB16-201,253,17,44170446,44172209,20_2,40735216,40743908
TMUB2-203,TMUB2-202,998,17,44186969,44191226,20_2,40755266,40757306
ATXN7L3-210,ATXN7L3-201,726,17,44191804,44196053,20_2,40759872,40765439
UBTF-202,UBTF-201,2010,17,44205032,44220963,20_2,40772376,40786895
RUNDC3A-206,RUNDC3A-201,1650,17,44308582,44317726,20_2,40845904,40855245
SLC25A39-201,SLC25A39-203,1300,17,44319624,44324870,20_2,40855893,40861276
