gene1,gene2,score,chrom1,start1,end1,chrom2,start2,end2
mrna_623609,mrna_696116,2900,20,7411444,7431768,20_2,51602331,51621810
mrna_623656,mrna_696037,1490,20,7418442,7439843,20_2,51588054,51603773
mrna_623763,mrna_696006,1980,20,7440223,7444785,20_2,51588054,51594252
SAP30BP-202,SAP30BP-203,1420,20,7483020,7519481,20_2,51516121,51549966
ITGB4-202,ITGB4-201,8000,20,7528588,7558764,20_2,51475796,51502678
mrna_624137,mrna_695671,645,20,7573705,7577267,20_2,51458545,51462090
UNC13D-202,UNC13D-201,1850,20,7615409,7629507,20_2,51404555,51419971
TRIM47-201,TRIM47-202,2850,20,7652573,7657558,20_2,51378510,51382998
FBF1-202,FBF1-201,4420,20,7683445,7703356,20_2,51331697,51354204
mrna_624694,TEN1-201,547,20,7730531,7749737,20_2,51289590,51306046
SRP68-202,SRP68-201,2840,20,7779394,7808994,20_2,51228535,51260089
EXOC7-202,EXOC7-205,3100,20,7820118,7838420,20_2,51198666,51216231
EXOC7-205,EXOC7-202,3240,20,7820903,7838414,20_2,51198666,51216233
RNF157-201,RNF157-202,3070,20,7869025,7948165,20_2,51087620,51170776
mrna_625261,mrna_694547,2370,20,7970786,7978890,20_2,51056385,51064595
mrna_625294,mrna_694538,172,20,7988496,7988814,20_2,51046582,51047142
SPHK1-202,SPHK1-201,1780,20,8050231,8052521,20_2,50982676,50985935
AANAT-201,AANAT-202,435,20,8119646,8120970,20_2,50913466,50915823
CYGB-201,mrna_694290,865,20,8168264,8177610,20_2,50858132,50868565
ST6GALNAC2-202,ST6GALNAC2-201,1660,20,8199468,8216366,20_2,50821389,50835452
mrna_625689,MXRA7-201,639,20,8297417,8319551,20_2,50756734,50783372
JMJD6-203,JMJD6-201,1900,20,8325665,8331304,20_2,50744914,50751631
mrna_626032,mrna_693883,296,20,8601433,8601880,20_2,50475448,50475895
SEC14L1-201,SEC14L1-202,3260,20,8639272,8692444,20_2,50389311,50441115
SEPTIN9-204,SEPTIN9-201,2690,20,8790535,8897238,20_2,50184016,50349729
TMC8-201,TMC8-202,1500,20,9365992,9377201,20_2,49708873,49716464
TK1-203,TK1-201,1080,20,9405349,9407560,20_2,49680133,49690914
AFMID-201,AFMID-203,1350,20,9407797,9427860,20_2,49667170,49679822
BIRC5-201,mrna_693075,658,20,9434344,9442179,20_2,49650966,49658162
mrna_626878,mrna_693048,576,20,9455764,9461675,20_2,49634919,49636232
PGS1-201,PGS1-202,2510,20,9557990,9597225,20_2,49490614,49535018
CYTH1-201,CYTH1-202,1850,20,9769159,9848741,20_2,49245558,49324060
mrna_627309,USP36-201,2460,20,9877929,9894518,20_2,49200567,49234085
mrna_627408,LGALS3BP-201,2460,20,9983856,10018361,20_2,49100041,49111141
mrna_627423,CANT1-201,1820,20,10001930,10018311,20_2,49079836,49095730
CBX2-202,CBX2-201,2410,20,10650544,10656925,20_2,48437068,48445665
TBC1D16-201,TBC1D16-203,3510,20,10785985,10848131,20_2,48302580,48312241
mrna_627869,CCDC40-201,843,20,10904264,10907396,20_2,48188799,48231072
RNF213-201,RNF213-204,18600,20,11020195,11129193,20_2,47966931,48075310
ENDOV-203,mrna_691070,1300,20,11134241,11160096,20_2,47950486,47962841
BAIAP2-201,BAIAP2-203,2410,20,11640135,11712259,20_2,47400323,47463018
AATK-201,AATK-204,5980,20,11714324,11752378,20_2,47380198,47389620
CEP131-202,CEP131-201,4920,20,11768641,11787290,20_2,47316388,47335313
mrna_629130,mrna_690302,345,20,11804501,11807135,20_2,47296739,47299292
SLC38A10-202,SLC38A10-203,4650,20,11809394,11848884,20_2,47251990,47294266
BAHCC1-202,BAHCC1-201,7260,20,11929777,11985008,20_2,47118327,47172175
mrna_629620,OXLD1-201,691,20,12133967,12136073,20_2,46969375,46970813
ARL16-201,mrna_689781,514,20,12154101,12156976,20_2,46948070,46951074
HGS-203,HGS-201,3200,20,12157169,12170417,20_2,46934712,46947939
mrna_629942,MCRIP1-201,463,20,12237334,12245459,20_2,46864910,46872800
ANAPC11-201,mrna_689423,398,20,12293046,12297698,20_2,46813417,46818228
PYCR1-201,PYCR1-203,1590,20,12329976,12334512,20_2,46776695,46781160
PYCR1-202,PYCR1-201,1130,20,12329978,12334469,20_2,46776669,46781156
ASPSCR1-201,ASPSCR1-202,2350,20,12367969,12397890,20_2,46713429,46744192
CENPX-201,CENPX-202,316,20,12399061,12400623,20_2,46708353,46712268
mrna_630651,mrna_688915,868,20,12419961,12421853,20_2,46689721,46691177
GPS1-202,GPS1-201,2560,20,12433846,12439561,20_2,46656677,46661897
DUS1L-202,DUS1L-201,2190,20,12440053,12447543,20_2,46649276,46656425
CSNK1D-203,CSNK1D-201,1970,20,12622964,12657509,20_2,46448388,46485523
mrna_631113,mrna_688491,846,20,12694480,12696268,20_2,46413314,46415017
mrna_631124,mrna_688470,614,20,12701043,12702658,20_2,46406628,46408242
mrna_631142,TEX19-201,678,20,12736048,12736627,20_2,46385022,46385514
OGFOD3-202,OGFOD3-201,1440,20,12779925,12795534,20_2,46347572,46367035
CYBC1-201,CYBC1-202,865,20,12812765,12819011,20_2,46323435,46329649
mrna_631335,NARF-202,1090,20,12823437,12837493,20_2,46298080,46319400
WDR45B-202,WDR45B-201,1620,20,12949461,12987686,20_2,46161703,46191348
RAB40B-202,RAB40B-201,1270,20,12993042,13019621,20_2,46129671,46157272
FN3KRP-201,FN3KRP-202,1430,20,13039558,13047199,20_2,46109940,46117819
FN3K-202,FN3K-201,1410,20,13053933,13064052,20_2,46093298,46103401
TBCD-201,TBCD-202,5410,20,13065015,13240558,20_2,45914495,46092329
mrna_631772,mrna_687637,1040,20,13245046,13297778,20_2,45858013,45909993
BPTF-203,BPTF-205,13900,20,13935513,14077740,20_2,45086079,45219548
KPNA2-201,mrna_686938,2470,20,14103535,14113973,20_2,45047952,45057847
CEP95-202,CEP95-201,1960,20,14310588,14374393,20_2,44788987,44848465
mrna_632649,mrna_686742,2860,20,14377116,14384857,20_2,44780540,44788483
PECAM1-203,PECAM1-201,3340,20,14465905,14519447,20_2,44645209,44698987
ERN1-202,ERN1-201,4400,20,14687558,14757109,20_2,44394679,44477415
mrna_633067,mrna_686510,304,20,14713045,14713900,20_2,44441947,44442265
PRR29-203,PRR29-201,814,20,14789430,14792289,20_2,44363508,44366856
mrna_633280,mrna_686287,1010,20,14860568,14862181,20_2,44294452,44295645
mrna_633292,mrna_686241,1230,20,14874524,14878800,20_2,44277363,44281506
mrna_633313,mrna_686225,2500,20,14894121,14903391,20_2,44259590,44261610
mrna_633366,mrna_686166,1890,20,14904335,14908863,20_2,44246699,44251289
CCDC47-201,CCDC47-203,2240,20,14966153,14984687,20_2,44169643,44184541
STRADA-207,STRADA-201,1970,20,14989995,15019545,20_2,44132254,44161447
LIMD2-201,mrna_685668,604,20,15023109,15023856,20_2,44127265,44130555
DCAF7-201,DCAF7-202,1580,20,15107786,15134001,20_2,44017688,44044056
mrna_633933,mrna_685488,2280,20,15146047,15158028,20_2,43993754,44005758
ACE-201,mrna_685427,1950,20,15178932,15199050,20_2,43959860,43971819
CYB561-201,CYB561-202,1130,20,15223602,15229918,20_2,43920566,43933406
MRC2-202,mrna_685097,1540,20,15839307,15893587,20_2,43309003,43312873
TLK2-203,TLK2-201,3180,20,15905620,16010860,20_2,43141611,43245610
mrna_634744,mrna_684904,1710,20,16041446,16051913,20_2,43099333,43109754
MYL4-201,mrna_684767,862,20,16318036,16328577,20_2,42905554,42916194
KANSL1-204,KANSL1-201,5000,20,16432286,16618557,20_2,42594967,42735403
mrna_635259,mrna_684538,1960,20,16626775,16733463,20_2,42543902,42589856
CRHR1-206,CRHR1-204,1900,20,16767409,16812696,20_2,42435642,42454355
mrna_635495,mrna_684273,849,20,16946726,16962387,20_2,42249177,42268018
NSF-203,NSF-201,3480,20,17014069,17133524,20_2,42080270,42239333
GOSR2-201,GOSR2-203,955,20,17265091,17285802,20_2,41929752,41949051
mrna_635821,mrna_683963,253,20,17327074,17327251,20_2,41887248,41887425
mrna_635862,mrna_683879,1060,20,17344530,17350157,20_2,41777701,41786389
mrna_635895,mrna_683904,1680,20,17357655,17361638,20_2,41812766,41824153
SCRN2-202,SCRN2-201,1940,20,17640269,17655207,20_2,36459612,36463229
TBKBP1-202,TBKBP1-201,2840,20,17765778,17781246,20_2,36579835,36595401
SOCS7-203,SOCS7-201,2970,20,18022612,18046071,20_2,36822715,36850389
ARHGAP23-201,ARHGAP23-202,6430,20,18072701,18137332,20_2,36873129,36946262
SRCIN1-208,SRCIN1-202,5610,20,18169234,18224417,20_2,36958749,37023056
mrna_637192,CWC25-202,879,20,18390269,18409137,20_2,37188415,37222261
mrna_637262,mrna_675667,655,20,18450007,18454946,20_2,37246792,37251900
mrna_637409,mrna_675800,384,20,18651085,18653130,20_2,37436843,37438893
mrna_637455,CACNB1-202,998,20,18666769,18676537,20_2,37453158,37463021
mrna_637758,mrna_676057,329,20,18808634,18809892,20_2,37591169,37591424
MED1-202,MED1-203,7390,20,18846765,18871532,20_2,37632920,37655480
CDK12-201,CDK12-202,3720,20,18879392,18917704,20_2,37663127,37715015
STARD3-202,STARD3-201,2020,20,19012275,19037501,20_2,37797631,37820442
PGAP3-204,PGAP3-203,1460,20,19043258,19055631,20_2,37827454,37841385
ERBB2-202,ERBB2-203,5720,20,19064668,19086426,20_2,37851058,37873410
mrna_638669,mrna_676944,835,20,19228364,19239616,20_2,38003372,38014297
mrna_638712,LRRC3C-201,1120,20,19262988,19263753,20_2,38037549,38038401
MED24-204,MED24-203,4480,20,19320094,19342789,20_2,38083638,38108475
CASC3-202,CASC3-201,3240,20,19416363,19436476,20_2,38182132,38203179
RAPGEFL1-201,RAPGEFL1-202,2040,20,19444423,19452486,20_2,38206738,38218512
CDC6-201,CDC6-202,2560,20,19511067,19522153,20_2,38276477,38288105
TNS4-202,TNS4-201,3190,20,19656471,19676674,20_2,38421931,38437968
mrna_639746,mrna_678011,1910,20,19807708,19810516,20_2,38568847,38571687
mrna_640163,mrna_678098,1690,20,20253489,20257257,20_2,38710403,38714091
KRT17-210,KRT17-201,1850,20,20419869,20425658,20_2,38868279,38873399
EIF1-201,mrna_678358,527,20,20478558,20481162,20_2,38924151,38926765
NT5C3B-202,NT5C3B-201,1390,20,20595457,20603824,20_2,39032695,39045707
ACLY-203,ACLY-201,3520,20,20621934,20664823,20_2,39065527,39106592
mrna_641139,DNAJC7-201,2290,20,20709772,20737542,20_2,39154182,39181545
ZNF385C-202,ZNF385C-201,2250,20,20745274,20774650,20_2,39189225,39219573
RAB5C-202,RAB5C-201,1010,20,20830565,20851555,20_2,39268246,39290566
ATP6V0A1-201,ATP6V0A1-203,3640,20,21100406,21157419,20_2,39538009,39593548
PLEKHH3-202,PLEKHH3-201,3670,20,21268105,21277205,20_2,39703718,39711808
EZH1-202,EZH1-201,3440,20,21297605,21329548,20_2,39732131,39764317
RAMP2-201,VPS25-202,832,20,21339871,21341854,20_2,39774665,39776504
RAMP2-202,VPS25-203,527,20,21339871,21341608,20_2,39774665,39776240
VPS25-201,VPS25-204,819,20,21345868,21351063,20_2,39780522,39785578
mrna_642696,PSME3-203,1140,20,21394963,21402333,20_2,39829653,39837001
mrna_642754,AOC3-201,3440,20,21421013,21429247,20_2,39843590,39850416
RPL27-201,IFI35-202,636,20,21518446,21520896,20_2,39952098,39954500
BRCA1-203,BRCA1-202,8210,20,21556862,21618172,20_2,39991414,40053580
ARL4D-201,ARL4D-202,908,20,21716192,21718133,20_2,40152755,40154688
DHX8-202,DHX8-201,4390,20,21787061,21815034,20_2,40221318,40249687
ETV4-202,ETV4-203,2250,20,21818285,21832484,20_2,40252563,40267406
mrna_643816,mrna_681735,1000,20,22078981,22084996,20_2,40508198,40513888
G6PC3-201,mrna_681915,1600,20,22233128,22237521,20_2,40659992,40664378
TMUB2-201,TMUB2-202,1440,20,22324250,22328139,20_2,40755266,40757306
mrna_644274,mrna_682138,291,20,22328232,22328415,20_2,40757404,40757587
mrna_644279,mrna_682143,574,20,22329433,22329862,20_2,40758664,40759033
UBTF-202,UBTF-201,3480,20,22343607,22357800,20_2,40772376,40786895
SLC25A39-201,SLC25A39-203,1610,20,22431081,22436911,20_2,40855893,40861276
mrna_645013,mrna_682840,759,20,22756748,22775269,20_2,41146943,41159232
GJC1-201,GJC1-202,1780,20,22834019,22835210,20_2,41213081,41249305
HIGD1B-202,HIGD1B-201,416,20,22873219,22874779,20_2,41258003,41259639
GFAP-202,GFAP-203,2250,20,22918577,22926311,20_2,41301071,41312939
KIF18B-202,KIF18B-201,2640,20,22934567,22945144,20_2,41320067,41339966
DCAKD-202,DCAKD-201,1060,20,23014046,23032804,20_2,41398830,41416270
NMT1-201,mrna_683282,1780,20,23040617,23071286,20_2,41420747,41451691
PLCD3-201,PLCD3-203,3150,20,23076308,23094947,20_2,41456779,41475534
mrna_645765,mrna_683650,596,20,23172663,23173617,20_2,41553760,41556576
PLEKHM1-201,ARHGAP27-201,3940,20,23296729,23326970,20_2,41677928,41710768
PLEKHM1-205,PLEKHM1-201,4800,20,23331199,23382618,20_2,41712299,41763208
UTP18-203,UTP18-201,2500,20,23640181,23678468,20_2,33563222,33603242
NME2-201,mrna_670993,446,20,23752563,23755459,20_2,33676746,33680464
mrna_646417,mrna_671045,373,20,23789387,23789636,20_2,33709871,33710120
SPAG9-205,SPAG9-202,6160,20,23891434,23957651,20_2,33725225,33863290
mrna_646881,LUC7L3-202,2040,20,24142480,24153581,20_2,34042843,34054668
EPN3-203,MYCBPAP-201,1280,20,24308195,24318316,20_2,34209968,34215568
MYCBPAP-202,MYCBPAP-203,4210,20,24319779,24332393,20_2,34218823,34237366
ACSF2-202,ACSF2-203,2800,20,24361449,24391148,20_2,34261944,34286917
SGCA-201,SGCA-202,1180,20,24599260,24607945,20_2,34489338,34498065
mrna_648173,mrna_672836,563,20,24601865,24603235,20_2,34492038,34493093
ITGA3-202,ITGA3-201,4810,20,24678164,24705831,20_2,34563448,34596598
DLX3-202,DLX3-201,1340,20,24759056,24764335,20_2,34648988,34652464
TAC4-205,mrna_673142,432,20,24889836,24898107,20_2,34778307,34785665
FAM117A-202,mrna_673292,1780,20,24957215,25001955,20_2,34844821,34886305
mrna_648764,SLC35B1-201,1630,20,25004327,25015587,20_2,34889276,34902081
mrna_648842,mrna_673409,367,20,25096315,25096841,20_2,34981018,34981550
mrna_648993,PHOSPHO1-201,1230,20,25405433,25408019,20_2,35291393,35294024
UBE2Z-202,UBE2Z-201,1660,20,25634148,25648398,20_2,35507243,35522147
ATP5MC1-202,mrna_673792,626,20,25656787,25659586,20_2,35530451,35533203
SNX11-203,SNX11-201,1260,20,26372110,26381847,20_2,36228824,36238288
CBX1-201,mrna_674298,868,20,26391319,26413605,20_2,36248071,36269694
NFE2L1-201,NFE2L1-205,3600,20,26416828,26432108,20_2,36277644,36288363
COPZ2-203,COPZ2-201,802,20,26441216,26451231,20_2,36296957,36307013
CDK5RAP3-201,CDK5RAP3-202,2250,20,26488937,26498698,20_2,36344120,36354418
mrna_650161,mrna_663765,1040,20,26813365,26854279,20_2,21102034,21106589
mrna_650386,mrna_664076,2120,20,30903811,30957319,20_2,25092378,25153159
COX11-201,mrna_664128,1220,20,30952294,30965525,20_2,25151400,25161529
mrna_650552,HLF-201,1380,20,31272420,31323297,20_2,25452229,25502455
mrna_650649,PCTP-201,968,20,31710663,31738399,20_2,25881242,25908808
mrna_650670,mrna_664404,727,20,31796525,31826104,20_2,25967514,25993468
COIL-202,COIL-201,2530,20,32997782,33015299,20_2,27180331,27205194
SCPEP1-202,SCPEP1-203,2000,20,33024932,33063124,20_2,27214106,27261153
SRSF1-204,SRSF1-201,1200,20,33935488,33937717,20_2,28106613,28125545
OR4D1-201,OR4D2-201,914,20,34087285,34088221,20_2,28273319,28274246
MKS1-202,MKS1-201,2480,20,34145885,34157264,20_2,28323250,28334662
RNF43-201,RNF43-202,3530,20,34273830,34332803,20_2,28470984,28528087
MTMR4-201,MTMR4-202,5430,20,34391815,34416071,20_2,28587319,28623960
TRIM37-202,TRIM37-201,4390,20,34853782,34972618,20_2,29016903,29133934
PRR11-201,PRR11-202,1610,20,35020536,35031748,20_2,29165962,29192694
DHX40-202,DHX40-201,3400,20,35340747,35393298,20_2,29489793,29543109
CLTC-205,CLTC-204,7820,20,35403650,35463985,20_2,29553612,29615270
VMP1-201,VMP1-202,1880,20,35479483,35605808,20_2,29630915,29761977
TUBD1-204,TUBD1-203,2100,20,35618037,35641091,20_2,29773540,29795408
RPS6KB1-201,RPS6KB1-202,2470,20,35641469,35684210,20_2,29795769,29835351
INTS2-202,INTS2-201,5560,20,35939877,35991160,20_2,30090007,30142612
mrna_653920,mrna_667760,376,20,36084916,36085436,20_2,30232288,30232808
BCAS3-202,BCAS3-204,3240,20,36448459,36878811,20_2,30863741,31163581
mrna_654413,mrna_668378,1820,20,37262703,37395931,20_2,31405947,31556862
mrna_654439,mrna_668404,7420,20,37262703,37452280,20_2,31405947,31614934
GGNBP2-203,GGNBP2-202,3220,20,37566308,37596959,20_2,31728088,31759160
DHRS11-202,DHRS11-201,1210,20,37598829,37607638,20_2,31761227,31769546
TADA2A-201,TADA2A-204,2070,20,38305807,38351465,20_2,32472063,32520647
TADA2A-202,TADA2A-203,1420,20,38305807,38341978,20_2,32472057,32520643
SYNRG-203,SYNRG-202,6020,20,38394382,38485941,20_2,32561716,32654043
HEATR6-201,HEATR6-203,5410,20,38697305,38741517,20_2,32857117,32901820
mrna_656100,mrna_670103,258,20,38745422,38749886,20_2,32906729,32909596
mrna_656114,mrna_670112,163,20,38757520,38758122,20_2,32921964,32922523
mrna_656154,mrna_670165,424,20,38784849,38785959,20_2,32953218,33019053
mrna_656164,mrna_670178,354,20,38796887,38798237,20_2,32965219,32966547
mrna_656189,mrna_670194,389,20,38825356,38832607,20_2,32994139,33001586
CCL16-201,mrna_670218,342,20,38911873,38914952,20_2,33072596,33073493
AP2B1-202,mrna_670409,4420,20,39076409,39198431,20_2,33223068,33348863
PEX12-201,mrna_670575,1620,20,39203813,39207554,20_2,33348953,33352648
PEX12-201,mrna_663034,1590,20,39203813,39207554,20_2,20104813,20107053
SLFN11-201,mrna_663062,1070,20,39245098,39257664,20_2,20143694,20145161
mrna_656615,mrna_663077,1750,20,39290921,39311684,20_2,20164296,20184258
NLE1-203,NLE1-202,2190,20,39414577,39423164,20_2,20280472,20289230
RAD51D-202,mrna_663306,1000,20,39433626,39452535,20_2,20299530,20319190
RFFL-203,RFFL-201,1630,20,39456738,39523315,20_2,20322305,20391820
LIG3-202,LIG3-201,4560,20,39528777,39548499,20_2,20393789,20415648
mrna_657091,mrna_663647,835,20,39616510,39617579,20_2,20497407,20498305
CCL1-201,mrna_662821,398,20,40121101,40123693,20_2,19638025,19722277
CCL8-201,mrna_662802,425,20,40143175,40144669,20_2,19619638,19621155
ASIC2-202,ASIC2-201,2570,20,41076664,41321594,20_2,18464143,19472881
SPACA3-201,SPACA3-202,645,20,41330341,41337849,20_2,18450985,18454795
MYO1D-202,MYO1D-203,4610,20,41394289,41743148,20_2,18267934,18386035
PSMD11-201,PSMD11-202,1980,20,41755528,41784155,20_2,17991420,18020093
ZNF207-202,mrna_662153,2160,20,41835769,41851751,20_2,17922762,17968145
ZNF207-203,mrna_662213,2330,20,41835776,41851794,20_2,17924198,17968142
RHBDL3-201,RHBDL3-202,1870,20,41875600,41918736,20_2,17855808,17899260
RHOT1-204,RHOT1-202,3230,20,41952173,42011377,20_2,17763569,17824089
ATAD5-201,ATAD5-203,5190,20,42093122,42130696,20_2,17645527,17680774
COPRS-202,COPRS-201,821,20,42278747,42286333,20_2,17493264,17497167
RAB11FIP4-201,RAB11FIP4-202,2920,20,42522939,42638358,20_2,17218248,17255148
WSB1-205,WSB1-203,1970,20,43016168,43031808,20_2,16764747,16781502
KSR1-203,KSR1-201,4160,20,43201554,43249673,20_2,16545153,16690455
mrna_659455,mrna_660414,1570,20,43269710,43287445,20_2,16508988,16526240
NOS2-202,NOS2-203,2650,20,43289270,43324999,20_2,16477806,16506854
LYRM9-202,LYRM9-201,411,20,43395215,43397254,20_2,16389446,16405129
mrna_659766,mrna_660048,805,20,43716160,43724848,20_2,16074347,16082694
IFT20-202,mrna_659993,623,20,43724885,43730783,20_2,16062612,16074714
TNFAIP1-201,TNFAIP1-202,1470,20,43731016,43740820,20_2,16058411,16068175
SLC13A2-201,SLC13A2-202,1070,20,43839255,43859908,20_2,15954909,15975957
SPAG5-201,SPAG5-202,5380,20,43926907,43947383,20_2,15869205,15891020
SDF2-202,SDF2-201,991,20,43987275,43994883,20_2,15819908,15829474
RAB34-202,RAB34-201,1220,20,44039130,44042999,20_2,15771806,15775480
mrna_660547,mrna_659093,694,20,44044334,44047526,20_2,15767178,15770581
TLCD1-201,TLCD1-202,1140,20,44048120,44050412,20_2,15764870,15766761
NEK8-201,NEK8-202,3160,20,44052092,44060613,20_2,15754165,15762704
TRAF4-201,TRAF4-202,2190,20,44061227,44067250,20_2,15748017,15753602
ERAL1-202,ERAL1-201,1990,20,44145280,44149577,20_2,15667646,15672130
DHRS13-201,DHRS13-202,1720,20,44179708,44183837,20_2,15633790,15637786
PHF12-201,PHF12-202,4660,20,44186091,44226219,20_2,15591364,15631433
SEZ6-202,SEZ6-201,4540,20,44230470,44273270,20_2,15543066,15587151
NUFIP2-201,NUFIP2-203,3280,20,44481411,44502125,20_2,15320460,15340907
mrna_661563,mrna_658117,429,20,44717226,44717568,20_2,15115116,15116678
TP53I13-201,TP53I13-203,1510,20,44742366,44744976,20_2,15088077,15091938
GIT1-203,GIT1-202,3530,20,44746641,44760719,20_2,15072361,15087660
ANKRD13B-202,ANKRD13B-201,2930,20,44769964,44781329,20_2,15052133,15068501
CORO6-201,CORO6-202,2200,20,44781362,44789399,20_2,15042770,15051007
SSH2-202,SSH2-203,6600,20,44797167,45038288,20_2,14928592,15034022
TMIGD1-202,TMIGD1-201,1200,20,45345148,45356617,20_2,14479137,14490657
CPD-202,CPD-201,6370,20,45401197,45468169,20_2,14372814,14440441
BHLHA9-201,mrna_657117,324,20,45574222,45574906,20_2,14260725,14263102
ABR-205,ABR-201,2070,20,45784525,45807368,20_2,14033178,14166654
TIMM22-202,TIMM22-201,876,20,45810210,45815174,20_2,14025797,14033324
VPS53-202,VPS53-204,3820,20,46036263,46165387,20_2,13700579,13808179
mrna_663107,mrna_656456,557,20,46200881,46202190,20_2,13645360,13648273
RPH3AL-201,RPH3AL-202,1290,20,46250747,46369542,20_2,13487432,13605698
INPP5K-201,INPP5K-202,2050,20,46565297,46583977,20_2,13267140,13286141
PITPNA-201,PITPNA-202,1240,20,46585258,46622859,20_2,13225271,13265992
WDR81-203,WDR81-201,8680,20,46757205,46768135,20_2,13074364,13085530
SGSM2-201,SGSM2-202,4710,20,47262775,47298078,20_2,12532162,12569994
MNT-201,MNT-202,2610,20,47305941,47319031,20_2,12512023,12525087
METTL16-202,METTL16-201,2370,20,47347145,47387567,20_2,12447310,12498453
CLUH-202,CLUH-203,6210,20,47549657,47572484,20_2,12265972,12284646
RAP1GAP2-203,RAP1GAP2-201,3510,20,47636621,47816989,20_2,12012608,12226544
SPATA22-203,SPATA22-201,764,20,47851078,47867533,20_2,11973053,11987849
TRPV3-202,TRPV3-201,3210,20,47896638,47927479,20_2,11912622,11938363
TAX1BP3-203,TAX1BP3-201,582,20,48006856,48010968,20_2,11825792,11831630
P2RX5-202,ITGAE-202,1490,20,48021852,48036880,20_2,11771663,11811556
NCBP3-201,NCBP3-202,1680,20,48123653,48149272,20_2,11683785,11713037
P2RX1-201,P2RX1-202,1790,20,48189009,48203421,20_2,11638886,11644918
ZZEF1-203,ZZEF1-201,13600,20,48277732,48392394,20_2,11443550,11558079
UBE2G1-201,mrna_653452,803,20,48489621,48588787,20_2,11239579,11344686
mrna_666349,SPNS3-201,452,20,48645275,48655902,20_2,11144430,11180929
SPNS2-201,SPNS2-202,1120,20,48698497,48731777,20_2,11099495,11135216
MED31-201,MED31-202,587,20,48947546,48956400,20_2,10877529,10884027
mrna_666740,TXNDC17-201,568,20,48955477,48957485,20_2,10873133,10876058
KIAA0753-201,KIAA0753-202,4310,20,48962730,49017433,20_2,10812136,10872805
mrna_666795,mrna_652961,696,20,48965823,48966699,20_2,10864145,10865042
PITPNM3-202,PITPNM3-201,2370,20,49034931,49121359,20_2,10703007,10777450
PIMREG-202,PIMREG-203,1020,20,49126483,49129759,20_2,10697934,10702846
mrna_667044,mrna_652602,558,20,49745539,49745905,20_2,10101445,10101811
DHX33-202,DHX33-201,3170,20,49775396,49797635,20_2,10047169,10071559
RABEP1-202,RABEP1-201,3770,20,49841285,49945572,20_2,9756840,10002250
mrna_667445,mrna_652287,335,20,50002584,50006880,20_2,9838465,9841606
mrna_667507,ZFP3-201,756,20,50075212,50088918,20_2,9756621,9770512
KIF1C-201,KIF1C-202,2870,20,50131814,50151422,20_2,9695519,9715697
CAMTA2-203,CAMTA2-201,5520,20,50161693,50176692,20_2,9665937,9686135
mrna_667872,mrna_651696,651,20,50189574,50192462,20_2,9654657,9658092
