gene1,gene2,score,chrom1,start1,end1,chrom2,start2,end2
CAMKK1-203,CAMKK1-202,1920.0,17,3860314.0,3890743.0,19,24497645.0,24523050.0
P2RX1-201,P2RX1-202,1480.0,17,3896591.0,3916465.0,19,24527707.0,24546150.0
ATP2A3-204,ATP2A3-202,3890.0,17,3923867.0,3964419.0,19,24551812.0,24586058.0
ZZEF1-201,ZZEF1-202,7390.0,17,4004444.0,4143030.0,19,24617656.0,24710834.0
CYB5D2-205,CYB5D2-202,473.0,17,4143167.0,4157085.0,19,24713129.0,24717947.0
ANKFY1-201,ANKFY1-202,4380.0,17,4163820.0,4263979.0,19,24724918.0,24795898.0
UBE2G1-201,UBE2G1-202,737.0,17,4269258.0,4366675.0,19,24797194.0,24884781.0
SPNS3-207,SPNS3-201,553.0,17,4433939.0,4488202.0,19,24936773.0,24976487.0
MYBBP1A-202,MYBBP1A-203,3850.0,17,4538896.0,4555386.0,19,25023911.0,25039779.0
GGT6-202,TEKT1-204,171.0,17,4556926.0,4560577.0,19,25054436.0,25071385.0
SMTNL2-201,SMTNL2-202,1580.0,17,4583998.0,4608319.0,19,25091269.0,25113235.0
ALOX15-201,ALOX15-202,2320.0,17,4630918.0,4641678.0,19,26697841.0,26705809.0
PELP1-208,PELP1-203,3580.0,17,4669773.0,4704137.0,19,26641604.0,26670611.0
MED11-203,MED11-202,327.0,17,4731427.0,4733312.0,19,26620227.0,26621469.0
CXCL16-201,CXCL16-202,368.0,17,4733532.0,4739928.0,19,26615778.0,26621523.0
ZMYND15-202,ZMYND15-204,2470.0,17,4739832.0,4746113.0,19,26609569.0,26614841.0
VMO1-201,VMO1-202,599.0,17,4785284.0,4786364.0,19,26574522.0,26575985.0
PSMB6-205,GLTPD2-201,743.0,17,4796143.0,4798502.0,19,26564855.0,26572623.0
C17orf114-202,C17orf114-201,262.0,17,4801158.0,4802328.0,19,26562464.0,26563231.0
PLD2-201,PLD2-203,3580.0,17,4807151.0,4823430.0,19,26543145.0,26556709.0
MINK1-202,MINK1-204,5310.0,17,4833339.0,4898061.0,19,26489834.0,26536859.0
CHRNE-203,CHRNE-202,1760.0,17,4897770.0,4903098.0,19,26484168.0,26489324.0
C17orf107-202,C19H17orf107-203,318.0,17,4899417.0,4900799.0,19,26487251.0,26488520.0
SLC25A11-201,SLC25A11-202,1260.0,17,4937129.0,4940046.0,19,26455527.0,26458255.0
RNF167-205,RNF167-201,1400.0,17,4940007.0,4945191.0,19,26450760.0,26455153.0
SPAG7-207,SPAG7-201,781.0,17,4959225.0,4967790.0,19,26434463.0,26438799.0
CAMTA2-212,CAMTA2-205,498.0,17,4967991.0,4986234.0,19,26419456.0,26434463.0
INCA1-205,INCA1-201,719.0,17,4988129.0,4997522.0,19,26412282.0,26418825.0
KIF1C-201,KIF1C-203,4150.0,17,4997949.0,5028401.0,19,26390124.0,26419807.0
ZFP3-201,ZFP3-203,1940.0,17,5078466.0,5096374.0,19,26341392.0,26386768.0
ZNF232-211,mrna_718570,367.0,17,5105268.0,5111891.0,19,26336498.0,26337551.0
RABEP1-207,RABEP1-204,153.0,17,5282264.0,5308802.0,19,26149861.0,26246571.0
NUP88-214,NUP88-204,2060.0,17,5359667.0,5419695.0,19,26128008.0,26149670.0
MIS12-205,MIS12-201,459.0,17,5486284.0,5489237.0,19,26067600.0,26083646.0
NLRP1-244,NLRP1-203,1900.0,17,5499414.0,5583959.0,19,26028031.0,26059756.0
mrna_1577840,mrna_717907,417.0,17,5499426.0,5501006.0,19,26065337.0,26067367.0
WSCD1-207,WSCD1-201,2130.0,17,6069105.0,6124427.0,19,25642986.0,25685781.0
AIPL1-205,AIPL1-201,311.0,17,6393692.0,6435079.0,19,25422471.0,25431956.0
PIMREG-201,PIMREG-202,817.0,17,6444440.0,6451065.0,19,25412073.0,25416142.0
PITPNM3-201,PITPNM3-207,3750.0,17,6451262.0,6556555.0,19,25332482.0,25409038.0
mrna_1578882,KIAA0753-203,2970.0,17,6578146.0,6640711.0,19,25249012.0,25297277.0
C17orf100-201,C17orf100-202,323.0,17,6651761.0,6653476.0,19,25212443.0,25229065.0
SLC13A5-203,SLC13A5-202,1940.0,17,6684718.0,6713369.0,19,25181130.0,25205798.0
XAF1-216,XAF1-204,122.0,17,6755447.0,6771928.0,19,25148650.0,25180285.0
TEKT1-202,TEKT1-204,236.0,17,6789132.0,6813016.0,19,25054436.0,25071385.0
ALOX12-201,ALOX12-203,2450.0,17,6996048.0,7010754.0,19,26787084.0,26802364.0
RNASEK-202,RNASEK-201,471.0,17,7012416.0,7014532.0,19,26802414.0,26804385.0
RNASEK-C17orf49-201,C19H17orf49-204,810.0,17,7013732.0,7017520.0,19,26804648.0,26807750.0
BCL6B-201,BCL6B-202,1770.0,17,7023049.0,7029644.0,19,26813989.0,26822168.0
CLEC10A-202,CLEC10A-201,436.0,17,7074536.0,7080251.0,19,26833295.0,26837480.0
ASGR2-202,ASGR2-201,805.0,17,7101321.0,7114653.0,19,26856964.0,26866730.0
ASGR1-201,ASGR1-202,930.0,17,7173430.0,7179370.0,19,26895718.0,26899256.0
DLG4-202,DLG4-204,3030.0,17,7187186.0,7217627.0,19,26909897.0,26933650.0
ACADVL-205,ACADVL-201,2580.0,17,7217124.0,7225266.0,19,26931878.0,26940041.0
DVL2-201,DVL2-203,2690.0,17,7225341.0,7234517.0,19,26940117.0,26948807.0
PHF23-205,PHF23-202,1100.0,17,7235028.0,7239439.0,19,26948833.0,26952554.0
CTDNEP1-205,CTDNEP1-202,911.0,17,7243590.0,7247339.0,19,26957152.0,26963304.0
ELP5-210,ELP5-205,661.0,17,7251415.0,7257028.0,19,26963662.0,26969871.0
YBX2-201,YBX2-203,1280.0,17,7288262.0,7294639.0,19,26990216.0,26996379.0
EIF5A-201,EIF5A-203,742.0,17,7306998.0,7312463.0,19,27015708.0,27020476.0
GPS2-203,GPS2-202,1190.0,17,7311323.0,7315123.0,19,27020663.0,27023287.0
NEURL4-201,NEURL4-203,6040.0,17,7315627.0,7329316.0,19,27023547.0,27035574.0
TNK1-201,TNK1-202,2180.0,17,7380533.0,7389774.0,19,27066138.0,27077533.0
PLSCR3-213,PLSCR3-203,1140.0,17,7389726.0,7394525.0,19,27073599.0,27078136.0
NLGN2-204,NLGN2-202,2670.0,17,7404873.0,7418684.0,19,27087114.0,27098969.0
FGF11-204,FGF11-201,429.0,17,7438272.0,7443331.0,19,27115510.0,27120249.0
ZBTB4-201,ZBTB4-202,3540.0,17,7459365.0,7484263.0,19,27131780.0,27150787.0
POLR2A-210,POLR2A-201,7770.0,17,7484365.0,7514179.0,19,27151458.0,27171770.0
TNFSF12-TNFSF13-201,TNFSF13-203,876.0,17,7549098.0,7561601.0,19,27292077.0,27294937.0
SENP3-EIF4A1-201,SENP3-203,2370.0,17,7563286.0,7578715.0,19,27296707.0,27304661.0
EIF4A1-201,EIF4A1-202,1660.0,17,7572824.0,7579006.0,19,27305543.0,27311552.0
CD68-202,CD68-201,806.0,17,7579490.0,7582111.0,19,27312057.0,27314128.0
SOX15-202,SOX15-201,770.0,17,7588177.0,7590072.0,19,27317020.0,27321003.0
FXR2-201,FXR2-204,2640.0,17,7591229.0,7614897.0,19,27322353.0,27335891.0
SHBG-207,SHBG-206,1100.0,17,7614063.0,7633354.0,19,27346146.0,27350672.0
SAT2-201,SAT2-202,353.0,17,7626233.0,7627821.0,19,27344312.0,27345970.0
TP53-203,TP53-202,977.0,17,7661778.0,7676594.0,19,27376071.0,27388416.0
WRAP53-203,WRAP53-202,1600.0,17,7686070.0,7703502.0,19,27389504.0,27401305.0
DNAH2-203,DNAH2-201,16400.0,17,7717743.0,7833742.0,19,27416211.0,27523393.0
KDM6B-202,KDM6B-201,6400.0,17,7834216.0,7854796.0,19,27535829.0,27545373.0
TMEM88-202,TMEM88-201,266.0,17,7855065.0,7856061.0,19,27545777.0,27546951.0
NAA38-205,NAA38-202,476.0,17,7856684.0,7857559.0,19,27547557.0,27571218.0
CYB5D1-203,CYB5D1-201,571.0,17,7857745.0,7860474.0,19,27548917.0,27552991.0
CHD3-223,CHD3-202,7790.0,17,7884795.0,7912736.0,19,27570540.0,27595691.0
KCNAB3-201,KCNAB3-203,1650.0,17,7921858.0,7929856.0,19,27603099.0,27609768.0
CNTROB-212,CNTROB-201,697.0,17,7932100.0,7935145.0,19,27613220.0,27628114.0
GUCY2D-201,GUCY2D-202,3770.0,17,8002614.0,8020342.0,19,27662513.0,27676988.0
ALOX15B-204,ALOX15B-202,1580.0,17,8039033.0,8048844.0,19,27695000.0,27704917.0
ALOX12B-204,ALOX12B-201,2530.0,17,8072635.0,8087716.0,19,27718182.0,27729952.0
PER1-211,PER1-204,3630.0,17,8140466.0,8150832.0,19,27778474.0,27788195.0
mrna_1591099,VAMP2-204,490.0,17,8150815.0,8162975.0,19,27793920.0,27799303.0
TMEM107-204,TMEM107-202,452.0,17,8172456.0,8176380.0,19,27821337.0,27824222.0
CTC1-214,CTC1-203,2780.0,17,8224814.0,8248056.0,19,27852911.0,27873628.0
PFAS-210,PFAS-204,269.0,17,8247617.0,8254286.0,19,27879994.0,27896904.0
ARHGEF15-208,ARHGEF15-201,379.0,17,8310240.0,8312388.0,19,27923104.0,27934590.0
ODF4-201,ODF4-202,247.0,17,8339839.0,8346046.0,19,27949538.0,27955495.0
KRBA2-204,KRBA2-203,1510.0,17,8356901.0,8376681.0,19,27968213.0,27973684.0
mrna_1592991,mrna_726197,612.0,17,8368637.0,8383187.0,19,27974413.0,27980283.0
RNF222-202,RNF222-203,430.0,17,8390701.0,8397827.0,19,27982873.0,27992165.0
NDEL1-215,NDEL1-206,632.0,17,8413130.0,8448597.0,19,28019956.0,28086180.0
MYH10-203,MYH10-202,7680.0,17,8474206.0,8630761.0,19,28062750.0,28149661.0
CCDC42-201,CCDC42-202,1140.0,17,8729934.0,8744836.0,19,28254548.0,28267354.0
PIK3R6-203,PIK3R6-204,2550.0,17,8802721.0,8867674.0,19,28294816.0,28332475.0
CFAP52-202,CFAP52-204,1950.0,17,9576626.0,9643382.0,19,28867610.0,28893265.0
USP43-201,USP43-202,2980.0,17,9645516.0,9729687.0,19,28895514.0,28947221.0
DHRS7C-203,DHRS7C-202,490.0,17,9771433.0,9779921.0,19,28955393.0,28968715.0
GLP2R-204,GLP2R-203,1230.0,17,9822205.0,9890034.0,19,29014572.0,29024330.0
MYH13-201,MYH13-202,7430.0,17,10300864.0,10373006.0,19,29329501.0,29377097.0
MYH8-201,MYH8-203,7690.0,17,10390321.0,10421950.0,19,29403329.0,29433093.0
SCO1-201,SCO1-205,1020.0,17,10672473.0,10697533.0,19,29652242.0,29667789.0
ADPRM-201,ADPRM-202,1170.0,17,10697593.0,10711558.0,19,29667888.0,29675727.0
TMEM220-205,TMEM220-202,176.0,17,10699014.0,10725134.0,19,29676158.0,29693619.0
TMEM238L-202,TMEM238L-201,231.0,17,10794907.0,10804099.0,19,29755719.0,29755959.0
SHISA6-204,SHISA6-203,2230.0,17,11241212.0,11564063.0,19,30044824.0,30301476.0
ZNF18-204,ZNF18-201,1210.0,17,11977438.0,11997475.0,19,30615620.0,30640005.0
MYOCD-205,MYOCD-202,161.0,17,12665889.0,12717390.0,19,31097592.0,31184210.0
ARHGAP44-203,ARHGAP44-205,2850.0,17,12789497.0,12991643.0,19,31200638.0,31361770.0
COX10-207,COX10-202,1010.0,17,14069489.0,14217916.0,19,32090869.0,32195708.0
PMP22-215,PMP22-201,607.0,17,15229772.0,15263190.0,19,32755620.0,32779329.0
TEKT3-202,TEKT3-201,1750.0,17,15303811.0,15341597.0,19,32816856.0,32849899.0
TVP23C-CDRT4-203,TVP23C-201,566.0,17,15436020.0,15563561.0,19,32983940.0,32993493.0
mrna_1602187,TRIM16-203,1070.0,17,15571490.0,15651653.0,19,33033942.0,33061188.0
ZNF286A-TBC1D26-208,ZNF286A-202,362.0,17,15699551.0,15745940.0,19,33071724.0,33082505.0
ZNF286A-203,ZNF286A-205,1760.0,17,15699576.0,15720782.0,19,33071808.0,33086901.0
ZSWIM7-208,ZSWIM7-201,172.0,17,15976559.0,15999588.0,19,33472382.0,33481240.0
PIGL-212,PIGL-203,422.0,17,16217208.0,16348801.0,19,33286737.0,33326707.0
CENPV-203,CENPV-202,259.0,17,16342533.0,16353456.0,19,33274532.0,33293538.0
LRRC75A-203,LRRC75A-201,1270.0,17,16441576.0,16492193.0,19,33175048.0,33209225.0
ZNF287-202,ZNF287-201,2440.0,17,16546953.0,16569204.0,19,33124715.0,33143488.0
ZNF624-201,ZNF624-203,3150.0,17,16620733.0,16653850.0,19,33088964.0,33101752.0
TNFRSF13B-207,TNFRSF13B-205,569.0,17,16929815.0,16972087.0,19,35096745.0,35117894.0
MPRIP-221,MPRIP-205,2370.0,17,17042456.0,17192643.0,19,34955652.0,35042550.0
PLD6-201,PLD6-202,672.0,17,17200994.0,17206333.0,19,34939345.0,34947426.0
FLCN-201,FLCN-202,2070.0,17,17212211.0,17237168.0,19,34916126.0,34932166.0
COPS3-201,COPS3-203,1480.0,17,17246615.0,17281246.0,19,34886675.0,34915569.0
NT5M-207,NT5M-201,765.0,17,17303334.0,17347661.0,19,34857809.0,34882480.0
MED9-202,MED9-201,157.0,17,17476993.0,17485592.0,19,34822854.0,34828111.0
PEMT-203,PEMT-207,656.0,17,17505562.0,17577465.0,19,34782887.0,34816899.0
SREBF1-213,SREBF1-203,296.0,17,17810398.0,17813769.0,19,34640004.0,34649168.0
TOM1L2-214,TOM1L2-209,1040.0,17,17843506.0,17972410.0,19,34556906.0,34626229.0
DRC3-212,DRC3-202,174.0,17,17972812.0,17983858.0,19,34537448.0,34556492.0
ATPAF2-212,ATPAF2-203,988.0,17,17977408.0,18039168.0,19,34524372.0,34536008.0
DRG2-206,DRG2-202,326.0,17,18087920.0,18099937.0,19,34497627.0,34506627.0
MYO15A-221,mrna_736420,3990.0,17,18108755.0,18179800.0,19,34445634.0,34467152.0
ALKBH5-203,ALKBH5-201,185.0,17,18183077.0,18209398.0,19,34422371.0,34439775.0
LLGL1-201,LLGL1-202,3570.0,17,18225634.0,18244875.0,19,34398903.0,34414514.0
MIEF2-206,MIEF2-204,365.0,17,18260596.0,18263546.0,19,34381619.0,34386691.0
TOP3A-207,TOP3A-202,177.0,17,18271427.0,18274958.0,19,34359099.0,34379650.0
SHMT1-201,SHMT1-203,1620.0,17,18327872.0,18363550.0,19,34335013.0,34350203.0
SLC5A10-201,SLC5A10-204,893.0,17,18950344.0,19022595.0,19,34214708.0,34269734.0
FAM83G-201,FAM83G-202,2490.0,17,18968788.0,19004764.0,19,34230340.0,34259253.0
GRAP-201,GRAP-202,814.0,17,19020655.0,19046957.0,19,34193707.0,34214693.0
B9D1-221,B9D1-208,443.0,17,19334694.0,19362597.0,19,34106758.0,34115980.0
MFAP4-203,MFAP4-202,966.0,17,19383441.0,19386932.0,19,34082570.0,34085106.0
RNF112-204,RNF112-203,430.0,17,19411124.0,19412772.0,19,34063775.0,34069266.0
SLC47A1-206,SLC47A1-203,519.0,17,19533461.0,19577597.0,19,33985940.0,34016656.0
ALDH3A2-221,ALDH3A2-206,1540.0,17,19648135.0,19677130.0,19,33923080.0,33936339.0
SLC47A2-201,SLC47A2-203,1040.0,17,19678287.0,19716606.0,19,33901242.0,33918122.0
ULK2-201,ULK2-205,3430.0,17,19770829.0,19867936.0,19,33821552.0,33860333.0
AKAP10-201,AKAP10-204,2470.0,17,19904301.0,19977828.0,19,33740770.0,33784070.0
SPECC1-221,SPECC1-205,1920.0,17,20008864.0,20239409.0,19,33547714.0,33725718.0
USP22-201,USP22-203,1910.0,17,20999595.0,21043011.0,19,35124083.0,35142701.0
DHRS7B-209,DHRS7B-202,373.0,17,21123363.0,21183663.0,19,35165057.0,35212185.0
TMEM11-201,TMEM11-203,765.0,17,21197953.0,21214161.0,19,35213220.0,35222511.0
MAP2K3-204,MAP2K3-202,1260.0,17,21284671.0,21315213.0,19,35263777.0,35273731.0
KCNJ12-202,mrna_738616,1600.0,17,21376356.0,21419870.0,19,35327316.0,35366118.0
LGALS9B-202,mrna_705177,392.0,17,20449394.0,20467539.0,19,19270501.0,19282081.0
WSB1-210,WSB1-205,827.0,17,27294075.0,27304903.0,19,18989823.0,19003962.0
KSR1-218,KSR1-201,3610.0,17,27456447.0,27626435.0,19,19088671.0,19247444.0
LGALS9-201,LGALS9-204,1000.0,17,27629797.0,27649560.0,19,19373853.0,19387179.0
NOS2-201,NOS2-203,4120.0,17,27756765.0,27800529.0,19,19388583.0,19431294.0
mrna_1623758,LYRM9-204,307.0,17,27798805.0,27893365.0,19,19490865.0,19503201.0
TMEM97-201,TMEM97-202,566.0,17,28319199.0,28328685.0,19,19806854.0,19814864.0
IFT20-216,IFT20-203,296.0,17,28328324.0,28335489.0,19,19814951.0,19821909.0
POLDIP2-201,POLDIP2-203,1490.0,17,28346632.0,28357527.0,19,19833329.0,19841148.0
TMEM199-205,TMEM199-204,406.0,17,28357641.0,28361177.0,19,19841275.0,19846202.0
SARM1-208,SARM1-202,2720.0,17,28371693.0,28404049.0,19,19861456.0,19883331.0
SLC46A1-207,SLC46A1-202,1500.0,17,28394641.0,28406212.0,19,19884286.0,19891942.0
SLC13A2-202,SLC13A2-203,1470.0,17,28473292.0,28497778.0,19,19943528.0,19971655.0
FOXN1-202,FOXN1-203,2390.0,17,28506242.0,28538896.0,19,19984581.0,20003976.0
UNC119-205,UNC119-201,484.0,17,28546707.0,28551802.0,19,20009077.0,20015144.0
PIGS-201,PIGS-203,1130.0,17,28553382.0,28571528.0,19,20016184.0,20028279.0
mrna_1626347,RSKR-201,1460.0,17,28580011.0,28614185.0,19,20055744.0,20060305.0
BLTP2-202,KIAA0100-204,8640.0,17,28614445.0,28645158.0,19,20060813.0,20091057.0
SUPT6H-202,SUPT6H-201,6990.0,17,28662197.0,28701735.0,19,20098465.0,20130062.0
PROCA1-201,PROCA1-206,677.0,17,28703196.0,28711854.0,19,20130800.0,20138349.0
RAB34-212,RAB34-206,757.0,17,28714280.0,28718268.0,19,20140212.0,20144456.0
RPL23A-204,mrna_707156,614.0,17,28719984.0,28724359.0,19,20144798.0,20148654.0
NEK8-204,NEK8-201,661.0,17,28725896.0,28735367.0,19,20153076.0,20164113.0
FAM222B-209,FAM222B-203,128.0,17,28755979.0,28812224.0,19,20174917.0,20224627.0
DHRS13-202,DHRS13-203,1120.0,17,28897780.0,28903071.0,19,20269599.0,20274484.0
SEZ6-202,SEZ6-203,3320.0,17,28954900.0,29006145.0,19,20320633.0,20368753.0
MYO18A-203,MYO18A-206,7970.0,17,29071121.0,29180398.0,19,20435388.0,20536478.0
CRYBA1-201,CRYBA1-202,859.0,17,29246858.0,29254494.0,19,20586052.0,20591495.0
NUFIP2-201,NUFIP2-202,3010.0,17,29255838.0,29294148.0,19,20599560.0,20620326.0
TAOK1-201,TAOK1-202,4300.0,17,29390362.0,29551903.0,19,20746546.0,20801924.0
TP53I13-211,TP53I13-201,242.0,17,29567179.0,29571702.0,19,20823092.0,20827849.0
GIT1-203,GIT1-202,3130.0,17,29573474.0,29589549.0,19,20828403.0,20844056.0
CORO6-201,CORO6-204,1910.0,17,29614761.0,29622899.0,19,20867325.0,20873587.0
SSH2-201,SSH2-202,3700.0,17,29625937.0,29930152.0,19,20881413.0,20980768.0
EFCAB5-206,EFCAB5-201,324.0,17,29929199.0,29969078.0,19,21142020.0,21228276.0
NSRP1-213,NSRP1-205,172.0,17,30116780.0,30128163.0,19,21238630.0,21283030.0
SLC6A4-206,SLC6A4-201,2380.0,17,30194318.0,30235697.0,19,21290409.0,21310958.0
BLMH-201,BLMH-203,1840.0,17,30248202.0,30291944.0,19,21333633.0,21375948.0
TMIGD1-201,TMIGD1-203,836.0,17,30316332.0,30334057.0,19,21399081.0,21413846.0
GOSR1-201,GOSR1-205,1010.0,17,30477361.0,30527592.0,19,21544780.0,21577471.0
CRLF3-204,CRLF3-209,291.0,17,30772362.0,30785993.0,19,18121340.0,18149013.0
ADAP2-211,ADAP2-201,391.0,17,30921679.0,30958739.0,19,18013981.0,18039921.0
RNF135-204,RNF135-201,248.0,17,30970983.0,30999370.0,19,17990882.0,18003360.0
NF1-211,NF1-208,2380.0,17,31094926.0,31219359.0,19,18619530.0,18888577.0
RAB11FIP4-211,RAB11FIP4-202,2450.0,17,31391674.0,31538211.0,19,18500130.0,18602788.0
COPRS-202,COPRS-201,563.0,17,31851870.0,31859074.0,19,18256012.0,18260419.0
UTP6-201,UTP6-204,1750.0,17,31860903.0,31901708.0,19,18221984.0,18250261.0
SUZ12-201,SUZ12-202,3220.0,17,31937006.0,32001038.0,19,18156521.0,18196211.0
RHOT1-201,RHOT1-206,2630.0,17,32142453.0,32225770.0,19,17908914.0,17977375.0
RHBDL3-201,RHBDL3-203,1590.0,17,32265831.0,32324659.0,19,17823306.0,17876082.0
C17orf75-209,C19H17orf75-201,316.0,17,32324564.0,32335362.0,19,17802632.0,17817384.0
ZNF207-201,ZNF207-204,2060.0,17,32350131.0,32370451.0,19,17787346.0,17802812.0
PSMD11-206,PSMD11-202,199.0,17,32444378.0,32464561.0,19,17702226.0,17729483.0
CDK5R1-201,CDK5R1-207,1320.0,17,32486992.0,32491253.0,19,17694437.0,17696034.0
H2BN1-201,mrna_701488,305.0,17,32895432.0,32906586.0,19,17313135.0,17320100.0
SPACA3-205,SPACA3-202,495.0,17,32970375.0,32997877.0,19,17238256.0,17247945.0
ASIC2-201,ASIC2-202,2390.0,17,33013086.0,33293295.0,19,16932962.0,17228957.0
TMEM132E-201,TMEM132E-202,4190.0,17,34579486.0,34639318.0,19,15463740.0,15523585.0
CCT6B-202,CCT6B-205,1920.0,17,34927858.0,34961402.0,19,15120578.0,15160465.0
LIG3-205,LIG3-203,2040.0,17,34980511.0,34994429.0,19,15078911.0,15098380.0
RFFL-202,RFFL-204,1200.0,17,35005989.0,35063707.0,19,14998440.0,15072713.0
RAD51D-202,RAD51D-204,1150.0,17,35092220.0,35119860.0,19,14978248.0,14990084.0
NLE1-202,NLE1-204,1890.0,17,35128729.0,35142303.0,19,14954558.0,14963357.0
SLFN12L-201,mrna_699936,939.0,17,35464253.0,35487857.0,19,14837980.0,14872149.0
SLFN14-202,SLFN14-201,2950.0,17,35543984.0,35560819.0,19,14778261.0,14789087.0
RASL10B-201,RASL10B-202,879.0,17,35731638.0,35743521.0,19,14632026.0,14641752.0
MMP28-205,MMP28-201,299.0,17,35756248.0,35768326.0,19,14587773.0,14612856.0
C17orf50-203,C19H17orf50-201,460.0,17,35760886.0,35765079.0,19,14614631.0,14617508.0
HEATR9-207,HEATR9-201,1540.0,17,35854954.0,35868891.0,19,14519262.0,14535858.0
CCL16-206,CCL16-202,278.0,17,35976492.0,35978263.0,19,14468155.0,14473505.0
CCL14-202,CCL14-201,225.0,17,35983287.0,35986729.0,19,14460928.0,14465748.0
CCL15-CCL14-201,mrna_699301,134.0,17,35983655.0,36001551.0,19,14445402.0,14450577.0
CCL18-201,mrna_699170,274.0,17,36064271.0,36072032.0,19,14243512.0,14362155.0
CCL4L2-203,CCL4-202,345.0,17,36210923.0,36212878.0,19,14340235.0,14341265.0
ZNHIT3-208,ZNHIT3-203,523.0,17,36486628.0,36495823.0,19,12843669.0,12850629.0
MYO19-213,MYO19-206,2390.0,17,36495635.0,36534868.0,19,12865257.0,12884004.0
PIGW-204,PIGW-207,1670.0,17,36534986.0,36539303.0,19,12883910.0,12888779.0
GGNBP2-210,GGNBP2-202,138.0,17,36544911.0,36547747.0,19,12895738.0,12928293.0
DHRS11-215,DHRS11-202,1020.0,17,36591878.0,36600804.0,19,12931017.0,12940397.0
MRM1-204,MRM1-202,912.0,17,36601582.0,36608964.0,19,12941296.0,12951099.0
