gene1,gene2,score,chrom1,start1,end1,chrom2,start2,end2
CTNS-212,CTNS-201,1340.0,17,3636458.0,3661448.0,20,47986488.0,48005071.0
TAX1BP3-201,TAX1BP3-203,541.0,17,3662894.0,3668578.0,20,48006856.0,48010968.0
P2RX5-TAX1BP3-201,P2RX5-202,1170.0,17,3663062.0,3696194.0,20,48021852.0,48036880.0
CAMKK1-203,CAMKK1-202,1980.0,17,3860314.0,3890743.0,20,48160161.0,48183694.0
ATP2A3-204,ATP2A3-201,3920.0,17,3923867.0,3964419.0,20,48210294.0,48242833.0
ZZEF1-201,ZZEF1-203,11400.0,17,4004444.0,4143030.0,20,48277732.0,48392394.0
CYB5D2-205,CYB5D2-201,534.0,17,4143167.0,4157085.0,20,48392895.0,48404923.0
SPNS3-207,mrna_666349,217.0,17,4433939.0,4488202.0,20,48645275.0,48655902.0
MYBBP1A-202,MYBBP1A-201,4080.0,17,4538896.0,4555386.0,20,48733792.0,48749435.0
GGT6-202,GGT6-201,813.0,17,4556926.0,4560577.0,20,48750723.0,48753181.0
PELP1-208,PELP1-202,3960.0,17,4669773.0,4704137.0,20,50391529.0,50415000.0
MED11-203,MED11-202,270.0,17,4731427.0,4733312.0,20,50368992.0,50370162.0
CXCL16-201,mrna_668560,454.0,17,4733532.0,4739928.0,20,50364287.0,50367603.0
PSMB6-205,PSMB6-201,753.0,17,4796143.0,4798502.0,20,50311653.0,50317318.0
C17orf114-202,C17orf114-201,300.0,17,4801158.0,4802328.0,20,50313053.0,50313737.0
PLD2-201,PLD2-203,3620.0,17,4807151.0,4823430.0,20,50295151.0,50307811.0
CHRNE-203,CHRNE-201,1850.0,17,4897770.0,4903098.0,20,50235100.0,50239565.0
GP1BA-201,mrna_667948,740.0,17,4932276.0,4935023.0,20,50202828.0,50204727.0
SLC25A11-201,SLC25A11-202,1280.0,17,4937129.0,4940046.0,20,50197910.0,50200705.0
RNF167-205,RNF167-201,1410.0,17,4940007.0,4945191.0,20,50192924.0,50197513.0
PFN1-201,mrna_667872,566.0,17,4945651.0,4948530.0,20,50189574.0,50192462.0
CAMTA2-212,CAMTA2-203,482.0,17,4967991.0,4986234.0,20,50161693.0,50176692.0
INCA1-205,INCA1-201,767.0,17,4988129.0,4997522.0,20,50155650.0,50160300.0
ZFP3-201,mrna_667464,874.0,17,5078466.0,5096374.0,20,50032930.0,50035928.0
ZFP3-201,mrna_667507,708.0,17,5078466.0,5096374.0,20,50075212.0,50088918.0
ZNF232-211,ZNF232-201,991.0,17,5105268.0,5111891.0,20,50058543.0,50063018.0
SCIMP-203,mrna_667445,201.0,17,5208919.0,5234860.0,20,50002584.0,50006880.0
RABEP1-207,RABEP1-202,163.0,17,5282264.0,5308802.0,20,49841285.0,49945572.0
NUP88-214,NUP88-201,2790.0,17,5359667.0,5419695.0,20,49811241.0,49841033.0
RPAIN-205,RPAIN-201,351.0,17,5419640.0,5432715.0,20,49804584.0,49811160.0
DHX33-201,DHX33-202,2600.0,17,5440916.0,5468982.0,20,49775396.0,49797635.0
MIS12-205,MIS12-201,471.0,17,5486284.0,5489237.0,20,49752626.0,49758618.0
mrna_1577840,mrna_667044,433.0,17,5499426.0,5501006.0,20,49745539.0,49745905.0
WSCD1-207,WSCD1-201,2160.0,17,6069105.0,6124427.0,20,49357391.0,49388051.0
AIPL1-205,AIPL1-201,324.0,17,6393692.0,6435079.0,20,49135754.0,49142254.0
PIMREG-201,PIMREG-202,808.0,17,6444440.0,6451065.0,20,49126483.0,49129759.0
PITPNM3-201,PITPNM3-202,3840.0,17,6451262.0,6556555.0,20,49034931.0,49121359.0
mrna_1578882,KIAA0753-201,3310.0,17,6578146.0,6640711.0,20,48962730.0,49017433.0
TXNDC17-202,mrna_666740,321.0,17,6641015.0,6643114.0,20,48955477.0,48957485.0
XAF1-216,XAF1-202,153.0,17,6755447.0,6771928.0,20,48874786.0,48884643.0
TEKT1-202,TEKT1-201,220.0,17,6789132.0,6813016.0,20,48771562.0,48788243.0
RNASEK-202,RNASEK-201,443.0,17,7012416.0,7014532.0,20,50566272.0,50567991.0
RNASEK-C17orf49-201,C17orf49-201,743.0,17,7013732.0,7017520.0,20,50568187.0,50571020.0
ASGR2-202,ASGR2-206,514.0,17,7101321.0,7114653.0,20,50648598.0,50661934.0
DLG4-202,DLG4-201,3180.0,17,7187186.0,7217627.0,20,50712990.0,50736019.0
ACADVL-205,ACADVL-202,1450.0,17,7217124.0,7225266.0,20,50737932.0,50743643.0
DVL2-201,mrna_669440,849.0,17,7225341.0,7234517.0,20,50747031.0,50751471.0
PHF23-205,PHF23-202,1210.0,17,7235028.0,7239439.0,20,50751983.0,50755679.0
CTDNEP1-205,CTDNEP1-202,906.0,17,7243590.0,7247339.0,20,50760971.0,50765990.0
ELP5-210,ELP5-201,696.0,17,7251415.0,7257028.0,20,50767195.0,50772483.0
CLDN7-201,CLDN7-202,821.0,17,7259902.0,7262478.0,20,50773098.0,50774704.0
YBX2-201,mrna_669704,417.0,17,7288262.0,7294639.0,20,50796948.0,50800418.0
EIF5A-201,mrna_669758,778.0,17,7306998.0,7312463.0,20,50816432.0,50821204.0
GPS2-203,GPS2-201,1220.0,17,7311323.0,7315123.0,20,50821411.0,50824122.0
NEURL4-201,NEURL4-202,6180.0,17,7315627.0,7329316.0,20,50824883.0,50836273.0
KCTD11-202,KCTD11-201,904.0,17,7351888.0,7354939.0,20,50853246.0,50855974.0
TMEM95-202,TMEM95-201,651.0,17,7355122.0,7357218.0,20,50856263.0,50857691.0
PLSCR3-213,PLSCR3-201,1160.0,17,7389726.0,7394525.0,20,50873939.0,50879576.0
TMEM256-201,mrna_670147,454.0,17,7402974.0,7404097.0,20,50884984.0,50885998.0
NLGN2-204,NLGN2-201,3490.0,17,7404873.0,7418684.0,20,50886794.0,50900805.0
FGF11-204,mrna_670217,414.0,17,7438272.0,7443331.0,20,50917349.0,50921379.0
CHRNB1-201,mrna_670233,1710.0,17,7445060.0,7457710.0,20,50922491.0,50930681.0
CHRNB1-201,mrna_670851,1800.0,17,7445060.0,7457710.0,20,51103754.0,51112071.0
SLC35G6-201,mrna_670285,1230.0,17,7481445.0,7483496.0,20,50947965.0,50949466.0
POLR2A-210,POLR2A-202,7940.0,17,7484365.0,7514179.0,20,50950877.0,50971098.0
TNFSF12-TNFSF13-201,mrna_670508,936.0,17,7549098.0,7561601.0,20,51021263.0,51023942.0
SENP3-EIF4A1-201,SENP3-202,2440.0,17,7563286.0,7578715.0,20,51024359.0,51033595.0
EIF4A1-201,SENP3-204,1530.0,17,7572824.0,7579006.0,20,51034473.0,51040783.0
CD68-202,CD68-201,829.0,17,7579490.0,7582111.0,20,51041321.0,51043835.0
MPDU1-223,MPDU1-201,130.0,17,7583528.0,7584256.0,20,51045636.0,51049125.0
SOX15-202,SOX15-201,836.0,17,7588177.0,7590072.0,20,51045768.0,51051209.0
FXR2-201,FXR2-202,2890.0,17,7591229.0,7614897.0,20,51052218.0,51066572.0
SHBG-207,SHBG-202,1210.0,17,7614063.0,7633354.0,20,51110764.0,51116609.0
SAT2-201,SAT2-202,648.0,17,7626233.0,7627821.0,20,51074163.0,51075789.0
ATP1B2-202,ATP1B2-201,713.0,17,7646626.0,7655768.0,20,51124503.0,51129100.0
TP53-203,TP53-201,1050.0,17,7661778.0,7676594.0,20,51136214.0,51149206.0
WRAP53-203,WRAP53-202,1690.0,17,7686070.0,7703502.0,20,51150410.0,51161878.0
DNAH2-203,DNAH2-201,9870.0,17,7717743.0,7833742.0,20,51177648.0,51272027.0
KDM6B-202,KDM6B-201,5450.0,17,7834216.0,7854796.0,20,51285090.0,51293371.0
TMEM88-202,TMEM88-201,280.0,17,7855065.0,7856061.0,20,51294904.0,51295885.0
NAA38-205,mrna_671375,501.0,17,7856684.0,7857559.0,20,51296621.0,51306305.0
CYB5D1-203,CYB5D1-201,583.0,17,7857745.0,7860474.0,20,51297929.0,51301829.0
CHD3-223,CHD3-201,8000.0,17,7884795.0,7912736.0,20,51320170.0,51344956.0
TRAPPC1-202,TRAPPC1-201,656.0,17,7930344.0,7931999.0,20,51360324.0,51361966.0
CNTROB-212,CNTROB-202,710.0,17,7932100.0,7935145.0,20,51362534.0,51384049.0
ALOX15B-204,ALOX15B-203,1640.0,17,8039033.0,8048844.0,20,51450964.0,51460199.0
ALOXE3-202,ALOXE3-201,2000.0,17,8095899.0,8118489.0,20,51469970.0,51489688.0
HES7-202,HES7-201,912.0,17,8120591.0,8124106.0,20,51493297.0,51495828.0
PER1-211,PER1-202,2710.0,17,8140466.0,8150832.0,20,51512856.0,51532127.0
mrna_1591099,VAMP2-201,500.0,17,8150815.0,8162975.0,20,51531194.0,51533208.0
TMEM107-204,TMEM107-202,566.0,17,8172456.0,8176380.0,20,51545823.0,51547488.0
AURKB-201,mrna_672088,1350.0,17,8204732.0,8210582.0,20,51565400.0,51569507.0
CTC1-214,CTC1-201,3010.0,17,8224814.0,8248056.0,20,51582870.0,51602284.0
PFAS-210,PFAS-201,304.0,17,8247617.0,8254286.0,20,51610347.0,51624014.0
SLC25A35-203,SLC25A35-201,860.0,17,8287762.0,8295343.0,20,51641703.0,51644784.0
RANGRF-202,RANGRF-201,560.0,17,8288653.0,8290090.0,20,51640229.0,51641678.0
ARHGEF15-208,ARHGEF15-201,387.0,17,8310240.0,8312388.0,20,51653156.0,51663319.0
ODF4-201,ODF4-202,574.0,17,8339839.0,8346046.0,20,51674354.0,51678789.0
KRBA2-204,KRBA2-201,1690.0,17,8356901.0,8376681.0,20,51692536.0,51694999.0
mrna_1592991,mrna_672393,609.0,17,8368637.0,8383187.0,20,51699063.0,51704601.0
RNF222-202,RNF222-201,416.0,17,8390701.0,8397827.0,20,51712145.0,51712790.0
NDEL1-215,NDEL1-202,639.0,17,8413130.0,8448597.0,20,51747302.0,51781417.0
CCDC42-201,CCDC42-202,1140.0,17,8729934.0,8744836.0,20,52011027.0,52024341.0
PIK3R6-203,PIK3R6-201,2650.0,17,8802721.0,8867674.0,20,52053388.0,52087723.0
CFAP52-202,CFAP52-201,1980.0,17,9576626.0,9643382.0,20,52663684.0,52700106.0
DHRS7C-203,DHRS7C-201,264.0,17,9771433.0,9779921.0,20,52770595.0,52783393.0
GLP2R-204,GLP2R-201,1300.0,17,9822205.0,9890034.0,20,52806995.0,52853576.0
RCVRN-201,GAS7-202,732.0,17,9896319.0,9905271.0,20,52859384.0,52865247.0
MYH8-201,MYH2-202,7710.0,17,10390321.0,10421950.0,20,53244051.0,53268100.0
MYH3-205,MYH3-201,6540.0,17,10628531.0,10657309.0,20,53346713.0,53367177.0
TMEM220-205,TMEM220-201,220.0,17,10699014.0,10725134.0,20,53430355.0,53443526.0
TMEM238L-202,TMEM238L-201,253.0,17,10794907.0,10804099.0,20,53505765.0,53506005.0
SHISA6-204,SHISA6-203,2290.0,17,11241212.0,11564063.0,20,53806909.0,54067725.0
DNAH9-209,DNAH9-203,1040.0,17,11598469.0,11612833.0,20,54093373.0,54105939.0
ZNF18-204,ZNF18-201,1640.0,17,11977438.0,11997475.0,20,54399075.0,54413786.0
ARHGAP44-203,ARHGAP44-202,2340.0,17,12789497.0,12991643.0,20,55048890.0,55190578.0
ELAC2-201,ELAC2-203,2370.0,17,12991611.0,13018027.0,20,55217303.0,55221286.0
COX10-207,COX10-201,1050.0,17,14069489.0,14217916.0,20,56051649.0,56160072.0
PMP22-215,PMP22-203,610.0,17,15229772.0,15263190.0,20,56736862.0,56756142.0
TEKT3-202,TEKT3-201,1760.0,17,15303811.0,15341597.0,20,56787216.0,56813607.0
CDRT4-203,mrna_675437,294.0,17,15436014.0,15467621.0,20,56885709.0,56886533.0
TVP23C-CDRT4-203,mrna_675472,585.0,17,15436020.0,15563561.0,20,56967391.0,56986988.0
mrna_1602187,TRIM16-202,1120.0,17,15571490.0,15651653.0,20,57032348.0,57050253.0
ZNF286A-203,ZNF286A-202,1940.0,17,15699576.0,15720782.0,20,57074491.0,57084928.0
ZSWIM7-208,ZSWIM7-201,188.0,17,15976559.0,15999588.0,20,57568688.0,57580327.0
TTC19-203,mrna_676339,261.0,17,15999783.0,16004251.0,20,57544887.0,57568503.0
NCOR1-207,NCOR1-205,4900.0,17,16029064.0,16215554.0,20,57517853.0,57541722.0
PIGL-212,PIGL-202,490.0,17,16217208.0,16348801.0,20,57341069.0,57391369.0
CENPV-203,mrna_675858,299.0,17,16342533.0,16353456.0,20,57316981.0,57327983.0
LRRC75A-203,LRRC75A-201,1300.0,17,16441576.0,16492193.0,20,57202076.0,57237395.0
ZNF287-202,ZNF287-201,2780.0,17,16546953.0,16569204.0,20,57152473.0,57165171.0
TNFRSF13B-207,TNFRSF13B-201,506.0,17,16929815.0,16972087.0,20,59491664.0,59517958.0
MPRIP-221,mrna_679428,1300.0,17,17042456.0,17192643.0,20,59318131.0,59440551.0
COPS3-201,COPS3-202,1550.0,17,17246615.0,17281246.0,20,59238816.0,59261811.0
NT5M-207,mrna_678982,773.0,17,17303334.0,17347661.0,20,59225035.0,59235701.0
MED9-202,mrna_678933,172.0,17,17476993.0,17485592.0,20,59169306.0,59175728.0
PEMT-203,PEMT-202,704.0,17,17505562.0,17577465.0,20,59116875.0,59162721.0
RAI1-201,RAI1-202,3990.0,17,17681457.0,17811453.0,20,58981479.0,59083662.0
SREBF1-213,SREBF1-201,348.0,17,17810398.0,17813769.0,20,58958482.0,58975498.0
TOM1L2-214,TOM1L2-204,1080.0,17,17843506.0,17972410.0,20,58871074.0,58953276.0
DRC3-212,DRC3-202,183.0,17,17972812.0,17983858.0,20,58852337.0,58870578.0
ATPAF2-212,ATPAF2-201,960.0,17,17977408.0,18039168.0,20,58835488.0,58848704.0
DRG2-206,DRG2-202,329.0,17,18087920.0,18099937.0,20,58797760.0,58810956.0
MYO15A-221,mrna_678191,1940.0,17,18108755.0,18179800.0,20,58740829.0,58759648.0
FLII-201,FLII-203,4800.0,17,18244814.0,18258738.0,20,58680173.0,58691884.0
MIEF2-206,MIEF2-202,370.0,17,18260596.0,18263546.0,20,58676728.0,58677502.0
TOP3A-207,TOP3A-201,183.0,17,18271427.0,18274958.0,20,58645983.0,58670626.0
SHMT1-201,SHMT1-202,1640.0,17,18327872.0,18363550.0,20,58605750.0,58634260.0
PRPSAP2-209,PRPSAP2-202,560.0,17,18840084.0,18882576.0,20,58514624.0,58543196.0
SLC5A10-201,SLC5A10-203,925.0,17,18950344.0,19022595.0,20,58446374.0,58501668.0
FAM83G-201,FAM83G-202,2500.0,17,18968788.0,19004764.0,20,58461974.0,58491625.0
GRAP-201,mrna_677435,859.0,17,19020655.0,19046957.0,20,58425366.0,58445223.0
B9D1-221,B9D1-201,452.0,17,19334694.0,19362597.0,20,58321750.0,58331844.0
MAPK7-202,MAPK7-201,2210.0,17,19377720.0,19383543.0,20,58298558.0,58303711.0
MFAP4-203,MFAP4-202,985.0,17,19383441.0,19386932.0,20,58296727.0,58298408.0
RNF112-204,RNF112-201,436.0,17,19411124.0,19412772.0,20,58276236.0,58280618.0
ALDH3A2-221,ALDH3A2-206,1610.0,17,19648135.0,19677130.0,20,58110358.0,58122949.0
ALDH3A1-202,ALDH3A1-201,1320.0,17,19737983.0,19748341.0,20,58061998.0,58067626.0
ULK2-201,ULK2-203,3780.0,17,19770829.0,19867936.0,20,57971540.0,58037728.0
SPECC1-221,SPECC1-201,2090.0,17,20008864.0,20239409.0,20,57614654.0,57798480.0
USP22-201,USP22-202,1920.0,17,20999595.0,21043011.0,20,59527412.0,59557584.0
DHRS7B-209,DHRS7B-202,373.0,17,21123363.0,21183663.0,20,59575891.0,59618062.0
TMEM11-201,mrna_679712,770.0,17,21197953.0,21214161.0,20,59612307.0,59622589.0
MAP2K3-204,MAP2K3-201,1260.0,17,21284671.0,21315213.0,20,59656344.0,59679325.0
KCNJ12-202,mrna_679838,1700.0,17,21376356.0,21419870.0,20,59765731.0,59767015.0
LGALS9B-202,mrna_659455,1140.0,17,20449394.0,20467539.0,20,43269710.0,43287445.0
WSB1-210,WSB1-205,840.0,17,27294075.0,27304903.0,20,43016168.0,43031808.0
KSR1-218,KSR1-203,3580.0,17,27456447.0,27626435.0,20,43201554.0,43249673.0
LGALS9-201,mrna_659455,1130.0,17,27629797.0,27649560.0,20,43269710.0,43287445.0
NOS2-201,NOS2-202,4190.0,17,27756765.0,27800529.0,20,43289270.0,43324999.0
mrna_1623758,LYRM9-202,323.0,17,27798805.0,27893365.0,20,43395215.0,43397254.0
TMEM97-201,mrna_659766,591.0,17,28319199.0,28328685.0,20,43716160.0,43724848.0
IFT20-216,IFT20-202,335.0,17,28328324.0,28335489.0,20,43724885.0,43730783.0
TNFAIP1-202,TNFAIP1-201,885.0,17,28335601.0,28345255.0,20,43731016.0,43740820.0
TMEM199-205,TMEM199-201,468.0,17,28357641.0,28361177.0,20,43749796.0,43754827.0
SARM1-208,SARM1-201,2800.0,17,28371693.0,28404049.0,20,43766820.0,43782924.0
SLC46A1-207,SLC46A1-202,1620.0,17,28394641.0,28406212.0,20,43786993.0,43793594.0
SLC13A2-202,SLC13A2-201,767.0,17,28473292.0,28497778.0,20,43839255.0,43859908.0
FOXN1-202,FOXN1-201,2410.0,17,28506242.0,28538896.0,20,43869445.0,43895623.0
UNC119-205,UNC119-201,621.0,17,28546707.0,28551802.0,20,43901336.0,43907555.0
mrna_1626347,RSKR-201,1500.0,17,28580011.0,28614185.0,20,43954110.0,43957704.0
BLTP2-202,BLTP2-201,9000.0,17,28614445.0,28645158.0,20,43958722.0,43984877.0
SDF2-201,SDF2-202,884.0,17,28648345.0,28661906.0,20,43987275.0,43994883.0
SUPT6H-202,SUPT6H-201,7180.0,17,28662197.0,28701735.0,20,43995225.0,44026803.0
RAB34-212,RAB34-202,1040.0,17,28714280.0,28718268.0,20,44039130.0,44042999.0
RPL23A-204,mrna_660547,596.0,17,28719984.0,28724359.0,20,44044334.0,44047526.0
TLCD1-201,TLCD1-202,868.0,17,28724347.0,28726233.0,20,44048120.0,44049699.0
NEK8-204,NEK8-201,702.0,17,28725896.0,28735367.0,20,44052092.0,44060613.0
FAM222B-209,FAM222B-201,131.0,17,28755979.0,28812224.0,20,44071337.0,44136176.0
DHRS13-202,DHRS13-201,1210.0,17,28897780.0,28903071.0,20,44179708.0,44183837.0
PHF12-202,PHF12-201,4370.0,17,28905249.0,28951518.0,20,44186091.0,44226219.0
MYO18A-203,MYO18A-204,8280.0,17,29071121.0,29180398.0,20,44332450.0,44416332.0
TAOK1-201,TAOK1-202,4380.0,17,29390362.0,29551903.0,20,44567234.0,44719851.0
TP53I13-211,TP53I13-201,123.0,17,29567179.0,29571702.0,20,44742366.0,44744976.0
SSH2-201,SSH2-202,5280.0,17,29625937.0,29930152.0,20,44797167.0,45038288.0
SLC6A4-206,SLC6A4-201,2430.0,17,30194318.0,30235697.0,20,45237752.0,45270611.0
TMIGD1-201,TMIGD1-202,930.0,17,30316332.0,30334057.0,20,45345148.0,45356617.0
CPD-201,CPD-202,5540.0,17,30378926.0,30469989.0,20,45401197.0,45468169.0
GOSR1-201,GOSR1-202,1070.0,17,30477361.0,30527592.0,20,45479694.0,45530714.0
CRLF3-204,CRLF3-201,285.0,17,30772362.0,30785993.0,20,42141311.0,42178181.0
ADAP2-211,ADAP2-201,383.0,17,30921679.0,30958739.0,20,42047979.0,42071462.0
NF1-211,NF1-202,2420.0,17,31094926.0,31219359.0,20,42654751.0,42912201.0
EVI2A-203,EVI2A-201,863.0,17,31316409.0,31321622.0,20,42702812.0,42706829.0
RAB11FIP4-211,RAB11FIP4-201,2520.0,17,31391674.0,31538211.0,20,42522939.0,42638358.0
SUZ12-201,SUZ12-202,3280.0,17,31937006.0,32001038.0,20,42184323.0,42222638.0
RHOT1-201,RHOT1-204,2690.0,17,32142453.0,32225770.0,20,41952173.0,42011377.0
C17orf75-209,C17orf75-201,329.0,17,32324564.0,32335362.0,20,41855345.0,41869661.0
ZNF207-201,ZNF207-203,1300.0,17,32350131.0,32370451.0,20,41835776.0,41851794.0
PSMD11-206,PSMD11-201,202.0,17,32444378.0,32464561.0,20,41755528.0,41784155.0
MYO1D-201,MYO1D-202,4010.0,17,32492521.0,32877124.0,20,41394289.0,41743148.0
SPACA3-205,SPACA3-201,490.0,17,32970375.0,32997877.0,20,41330341.0,41337849.0
ASIC2-201,ASIC2-202,2390.0,17,33013086.0,33293295.0,20,41076664.0,41321594.0
CCL11-201,CCL2-201,311.0,17,34285741.0,34288334.0,20,40208800.0,40210696.0
TMEM132E-201,TMEM132E-202,4230.0,17,34579486.0,34639318.0,20,39841546.0,39891942.0
LIG3-205,LIG3-202,2140.0,17,34980511.0,34994429.0,20,39528777.0,39548499.0
RFFL-202,RFFL-203,1330.0,17,35005989.0,35063707.0,20,39456738.0,39523315.0
mrna_1640217,RAD51D-202,636.0,17,35011348.0,35121493.0,20,39433626.0,39452535.0
NLE1-202,NLE1-203,1910.0,17,35128729.0,35142303.0,20,39414577.0,39423164.0
SLFN12L-201,mrna_656615,977.0,17,35464253.0,35487857.0,20,39290921.0,39311684.0
SLFN14-202,SLFN14-201,3250.0,17,35543984.0,35560819.0,20,39217616.0,39224828.0
MMP28-205,MMP28-201,307.0,17,35756248.0,35768326.0,20,39017345.0,39037869.0
C17orf50-203,C17orf50-201,470.0,17,35760886.0,35765079.0,20,39039623.0,39042292.0
HEATR9-207,HEATR9-201,1880.0,17,35854954.0,35868891.0,20,38958746.0,38971428.0
CCL16-206,CCL16-201,300.0,17,35976492.0,35978263.0,20,38911873.0,38914952.0
CCL14-202,CCL14-201,237.0,17,35983287.0,35986729.0,20,38906136.0,38909424.0
CCL23-201,mrna_656209,134.0,17,36013055.0,36017962.0,20,38892156.0,38893408.0
CCL3L3-203,mrna_656164,315.0,17,36194868.0,36196758.0,20,38796887.0,38798237.0
CCL4L2-203,mrna_656154,348.0,17,36210923.0,36212878.0,20,38784849.0,38785959.0
MYO19-213,MYO19-201,3420.0,17,36495635.0,36534868.0,20,37521230.0,37557401.0
PIGW-204,PIGW-201,1860.0,17,36534986.0,36539303.0,20,37557123.0,37560543.0
GGNBP2-210,GGNBP2-203,144.0,17,36544911.0,36547747.0,20,37566308.0,37596959.0
DHRS11-215,DHRS11-202,1080.0,17,36591878.0,36600804.0,20,37598829.0,37607638.0
MRM1-204,MRM1-201,1170.0,17,36601582.0,36608964.0,20,37607718.0,37612437.0
AATF-215,AATF-201,1630.0,17,36948924.0,37056842.0,20,37917040.0,38019995.0
ACACA-237,ACACA-201,9830.0,17,37084991.0,37406836.0,20,38039182.0,38305179.0
TADA2A-203,TADA2A-201,313.0,17,37406885.0,37442617.0,20,38305807.0,38351465.0
DUSP14-206,DUSP14-201,827.0,17,37489890.0,37513498.0,20,38362102.0,38389929.0
SYNRG-217,SYNRG-203,5130.0,17,37514806.0,37609418.0,20,38394382.0,38485941.0
DDX52-212,DDX52-201,470.0,17,37609738.0,37621173.0,20,38488444.0,38511191.0
MRPL45-204,MRPL45-202,901.0,17,38297022.0,38323217.0,20,17975964.0,17998536.0
GPR179-203,GPR179-201,6210.0,17,38324570.0,38343956.0,20,18001944.0,18016990.0
SOCS7-201,SOCS7-203,2690.0,17,38351843.0,38405593.0,20,18022612.0,18046071.0
ARHGAP23-223,ARHGAP23-201,5460.0,17,38419279.0,38512385.0,20,18072701.0,18137332.0
SRCIN1-213,SRCIN1-208,4750.0,17,38530030.0,38605952.0,20,18169234.0,18224417.0
MLLT6-211,MLLT6-201,4390.0,17,38705272.0,38729795.0,20,18308407.0,18328661.0
CISD3-204,CISD3-201,462.0,17,38730340.0,38735605.0,20,18331602.0,18334547.0
PCGF2-207,PCGF2-201,1400.0,17,38733897.0,38748336.0,20,18334772.0,18346663.0
PSMB3-211,PSMB3-201,881.0,17,38752740.0,38764225.0,20,18351009.0,18361190.0
PIP4K2B-204,PIP4K2B-201,1740.0,17,38765690.0,38799556.0,20,18362858.0,18389357.0
CWC25-202,mrna_637192,715.0,17,38800440.0,38825321.0,20,18390269.0,18409137.0
RPL23-206,mrna_637262,604.0,17,38847859.0,38853721.0,20,18450007.0,18454946.0
LASP1-203,LASP1-201,1060.0,17,38869858.0,38921769.0,20,18467379.0,18507516.0
ARL5C-201,mrna_637409,248.0,17,39156893.0,39166161.0,20,18651085.0,18653130.0
CACNB1-202,mrna_637455,1050.0,17,39173452.0,39197669.0,20,18666769.0,18676537.0
RPL19-201,RPL19-202,829.0,17,39200282.0,39204732.0,20,18679584.0,18683878.0
MED1-201,MED1-202,6840.0,17,39404284.0,39451263.0,20,18846765.0,18871532.0
CDK12-202,CDK12-201,3200.0,17,39461485.0,39534544.0,20,18879392.0,18917704.0
PPP1R1B-208,PPP1R1B-202,803.0,17,39626739.0,39636000.0,20,19003406.0,19011016.0
STARD3-209,STARD3-202,1650.0,17,39637140.0,39663094.0,20,19012275.0,19037501.0
PNMT-202,PNMT-201,683.0,17,39667980.0,39670473.0,20,19039308.0,19040827.0
PGAP3-201,PGAP3-204,1260.0,17,39671121.0,39688057.0,20,19043258.0,19055631.0
ERBB2-219,ERBB2-202,4830.0,17,39687913.0,39728361.0,20,19064668.0,19086426.0
MIEN1-201,MIEN1-202,485.0,17,39728509.0,39730532.0,20,19088021.0,19088950.0
