gene1,gene2,score,chrom1,start1,end1,chrom2,start2,end2
AURKB-201,AURKB-202,1430.0,14,89042647.0,89047393.0,16,47786160.0,47790318.0
PER1-202,PER1-201,3850.0,14,89088652.0,89101445.0,16,47736591.0,47751591.0
mrna_306220,ALOXE3-201,465.0,14,89138583.0,89144493.0,16,47701668.0,47720982.0
SENP3-202,SENP3-201,2310.0,14,89277487.0,89285589.0,16,47177131.0,47185329.0
mrna_306554,mrna_339770,816.0,14,89300778.0,89306099.0,16,46980652.0,46985196.0
DLG4-202,DLG4-205,3050.0,14,89314141.0,89325079.0,16,46786975.0,46801676.0
mrna_306760,CLEC10A-201,620.0,14,89424806.0,89426001.0,16,46712181.0,46716961.0
SLC16A11-202,SLC16A11-201,1780.0,14,89459819.0,89461683.0,16,46694938.0,46696794.0
BCL6B-201,BCL6B-202,2010.0,14,89470283.0,89473635.0,16,46683137.0,46686647.0
RNASEK-201,mrna_338959,440.0,14,89479871.0,89484489.0,16,46671527.0,46673908.0
C17orf49-203,C17orf49-204,764.0,14,89480052.0,89483718.0,16,46624918.0,46627660.0
mrna_307155,MINK1-201,855.0,14,89657433.0,89664482.0,16,46248907.0,46292908.0
C14H17orf114-201,C17orf114-201,356.0,14,89720872.0,89721785.0,16,46312575.0,46313214.0
GLTPD2-201,mrna_338298,1020.0,14,89731182.0,89732494.0,16,46318081.0,46319392.0
TM4SF5-201,mrna_338357,737.0,14,89736520.0,89742944.0,16,46348681.0,46354793.0
ZMYND15-202,ZMYND15-201,2440.0,14,89770974.0,89776050.0,16,46384628.0,46389700.0
mrna_307413,CXCL16-201,648.0,14,89776379.0,89789276.0,16,46390089.0,46393978.0
MED11-203,MED11-201,520.0,14,89790072.0,89791107.0,16,46394461.0,46395982.0
mrna_307482,KIF1C-201,2400.0,14,89815016.0,89824250.0,16,46149447.0,46170815.0
RABEP1-203,RABEP1-201,3730.0,14,90015488.0,90117187.0,16,45951947.0,46029379.0
DERL2-203,Derlin-2-201,648.0,14,90206025.0,90211916.0,16,45875558.0,45881077.0
mrna_308023,mrna_337197,432.0,14,90225630.0,90225996.0,16,45859187.0,45859556.0
mrna_308070,WSCD1-201,786.0,14,90590161.0,90592150.0,16,45498579.0,45525024.0
KIAA0753-202,KIAA0753-201,2540.0,14,90854005.0,90921953.0,16,45124639.0,45176226.0
mrna_308261,TXNDC17-201,515.0,14,90921542.0,90923876.0,16,45116683.0,45119531.0
mrna_308274,MED31-201,258.0,14,90925209.0,90925383.0,16,45108851.0,45115525.0
GGT6-202,GGT6-201,1220.0,14,90957452.0,90959855.0,16,44911624.0,44914053.0
MYBBP1A-203,MYBBP1A-201,4930.0,14,90961180.0,90977970.0,16,44896191.0,44910326.0
mrna_308617,UBE2G1-201,727.0,14,91171839.0,91200737.0,16,44693039.0,44773038.0
CAMKK1-202,CAMKK1-201,2070.0,14,91486153.0,91506809.0,16,44389677.0,44416921.0
P2RX5-202,ITGAE-202,1770.0,14,91580440.0,91607017.0,16,44277155.0,44289664.0
TRPV1-202,TRPV1-201,3340.0,14,91671096.0,91696256.0,16,44192972.0,44215318.0
TRPV3-202,TRPV3-201,3150.0,14,91700006.0,91727740.0,16,44152012.0,44186694.0
ASPA-201,mrna_335612,1330.0,14,91735416.0,91755588.0,16,43809935.0,44146718.0
SPATA22-203,SPATA22-201,1500.0,14,91761358.0,91777876.0,16,43792179.0,43804208.0
CLUH-205,CLUH-201,5140.0,14,92001019.0,92017266.0,16,18961423.0,18981380.0
mrna_309869,METTL16-201,887.0,14,92182168.0,92203181.0,16,19114473.0,19168190.0
SMYD4-201,SMYD4-204,1980.0,14,92234629.0,92258971.0,16,19617203.0,19647710.0
SGSM2-203,SGSM2-204,4400.0,14,92346520.0,92381040.0,16,19203922.0,19238588.0
TSR1-202,TSR1-201,3450.0,14,92382702.0,92391325.0,16,19239162.0,19249822.0
mrna_310361,PRPF8-201,1420.0,14,92599223.0,92618164.0,16,19709032.0,19738377.0
mrna_310413,MYO1C-201,2260.0,14,92620542.0,92630756.0,16,19860075.0,19881152.0
CRK-203,CRK-201,1440.0,14,92645493.0,92676162.0,16,19886492.0,19908017.0
YWHAE-201,mrna_315211,1110.0,14,92691270.0,92737148.0,16,19927871.0,19963859.0
RPH3AL-202,RPH3AL-201,955.0,14,92818679.0,92933708.0,16,20033765.0,20173216.0
mrna_310683,VPS53-201,1600.0,14,92990963.0,93034457.0,16,20204553.0,20326889.0
ABR-201,ABR-205,1170.0,14,93173184.0,93326492.0,16,20534897.0,20554330.0
GOSR1-202,GOSR1-201,1110.0,14,93387350.0,93436053.0,16,20795871.0,20827547.0
TMIGD1-201,TMIGD1-202,835.0,14,93561370.0,93573534.0,16,20922278.0,20932568.0
SSH2-203,SSH2-201,5790.0,14,94017517.0,94125029.0,16,21161010.0,21371637.0
CORO6-202,CORO6-204,2050.0,14,94133719.0,94141743.0,16,21379267.0,21386609.0
TAOK1-202,TAOK1-201,4490.0,14,94178717.0,94339813.0,16,21448926.0,21553510.0
NUFIP2-202,NUFIP2-201,3140.0,14,94400127.0,94421937.0,16,21608836.0,21630343.0
mrna_311929,MYO18A-201,3380.0,14,94488483.0,94542413.0,16,21685169.0,21765597.0
ERAL1-202,mrna_317329,1610.0,14,94658829.0,94663974.0,16,21936131.0,21939931.0
mrna_312252,SDF2-201,934.0,14,94746737.0,94760199.0,16,22070950.0,22077857.0
mrna_312265,BLTP2-201,267.0,14,94762407.0,94764860.0,16,22080579.0,22104047.0
mrna_312279,SPAG5-201,194.0,14,94774574.0,94775309.0,16,22115267.0,22129159.0
UNC119-203,UNC119-202,878.0,14,94830288.0,94835197.0,16,22146849.0,22151714.0
mrna_312407,POLDIP2-201,1100.0,14,94871386.0,94877176.0,16,22278152.0,22285602.0
mrna_312452,SEBOX-201,749.0,14,94893305.0,94894211.0,16,22270588.0,22271503.0
NF1-204,NF1-201,12600.0,14,95434644.0,95709609.0,16,23046433.0,23268533.0
SUZ12-202,SUZ12-201,3400.0,14,96079097.0,96117345.0,16,23639283.0,23677591.0
mrna_313528,CRLF3-201,1650.0,14,96124636.0,96158927.0,16,23683445.0,23715791.0
RHOT1-206,RHOT1-201,226.0,14,96268265.0,96337603.0,16,23809125.0,23824830.0
RHBDL3-202,RHBDL3-201,1580.0,14,96370562.0,96414267.0,16,23917192.0,23956475.0
mrna_314017,C17orf75-201,1580.0,14,96421486.0,96433293.0,16,23962544.0,23972582.0
mrna_314126,mrna_319887,2230.0,14,96436974.0,96457721.0,16,23986532.0,23999154.0
MYO1D-206,MYO1D-201,4080.0,14,96784398.0,96905409.0,16,24080090.0,24384138.0
SPACA3-202,mrna_320172,531.0,14,96973809.0,96977679.0,16,24447168.0,24458940.0
CCL11-201,mrna_320287,349.0,14,98119353.0,98121228.0,16,25599886.0,25602141.0
mrna_314832,mrna_320318,300.0,14,98179452.0,98182200.0,16,25640392.0,25643076.0
TMEM132E-202,TMEM132E-201,4380.0,14,98388294.0,98448005.0,16,25866401.0,25917203.0
LIG3-201,LIG3-202,4020.0,14,98713489.0,98736175.0,16,26197315.0,26213673.0
RFFL-202,RFFL-201,1420.0,14,98740671.0,98758306.0,16,26217553.0,26263254.0
mrna_315111,RAD51D-201,558.0,14,98813591.0,98823324.0,16,26287562.0,26300081.0
AP2B1-202,AP2B1-201,4260.0,14,98987631.0,99116211.0,16,43573455.0,43678313.0
MMP28-202,MMP28-201,2090.0,14,99161180.0,99187285.0,16,43520197.0,43540703.0
mrna_315677,mrna_335123,204.0,14,99358247.0,99359329.0,16,43359683.0,43360938.0
mrna_315692,mrna_335110,327.0,14,99382849.0,99384496.0,16,43340504.0,43342369.0
mrna_315726,mrna_335077,351.0,14,99392575.0,99393936.0,16,43322481.0,43324560.0
mrna_315745,mrna_334802,123.0,14,99423877.0,99424453.0,16,43268447.0,43296926.0
mrna_315753,mrna_334791,226.0,14,99430932.0,99435771.0,16,43256822.0,43260283.0
HEATR6-203,HEATR6-201,4810.0,14,99439594.0,99482656.0,16,43218646.0,43253445.0
HNF1B-202,HNF1B-201,2450.0,14,99582614.0,99634437.0,16,43083046.0,43134927.0
DDX52-202,DDX52-201,2560.0,14,99676657.0,99706251.0,16,43029306.0,43047675.0
SYNRG-206,SYNRG-201,5420.0,14,99715949.0,99801858.0,16,42949999.0,43026925.0
mrna_316411,TADA2A-202,1360.0,14,99853721.0,99888828.0,16,42880107.0,42906088.0
AATF-205,AATF-202,2220.0,14,100213969.0,100304947.0,16,42507112.0,42577579.0
GGNBP2-204,GGNBP2-201,3080.0,14,100578727.0,100608950.0,16,42185540.0,42215718.0
mrna_317369,MYO19-201,1270.0,14,100620632.0,100636093.0,16,42146436.0,42176702.0
mrna_317532,mrna_333307,6940.0,14,100793751.0,100999944.0,16,41917497.0,42083937.0
mrna_317650,CA4-201,387.0,14,101017086.0,101018277.0,16,42100641.0,42108859.0
mrna_317662,PPM1D-201,1040.0,14,101032950.0,101070285.0,16,41734311.0,41780360.0
BCAS3-205,BCAS3-201,3520.0,14,101083184.0,101446531.0,16,41232695.0,41721856.0
TBX4-201,TBX4-203,1880.0,14,101719384.0,101744462.0,16,41151711.0,41175664.0
MED13-203,MED13-201,9700.0,14,102186376.0,102280687.0,16,40748832.0,40828938.0
RPS6KB1-203,RPS6KB1-202,2400.0,14,102459390.0,102494564.0,16,40546667.0,40589608.0
TUBD1-204,TUBD1-205,827.0,14,102495660.0,102516783.0,16,40527998.0,40545919.0
CLTC-203,CLTC-202,7400.0,14,102675599.0,102736921.0,16,40343936.0,40401937.0
DHX40-202,DHX40-201,3440.0,14,102748391.0,102799600.0,16,40292890.0,40333573.0
YPEL2-201,mrna_331794,536.0,14,102941120.0,102954987.0,16,40148718.0,40180721.0
SMG8-203,GDPD1-201,1370.0,14,103025542.0,103074243.0,16,40050281.0,40090973.0
TRIM37-202,TRIM37-201,4200.0,14,103156372.0,103308015.0,16,39858944.0,39983175.0
mrna_319779,TEX14-201,190.0,14,103596033.0,103597129.0,16,39582545.0,39655744.0
MTMR4-201,MTMR4-203,4630.0,14,103677805.0,103695880.0,16,39512142.0,39529642.0
TSPOAP1-202,TSPOAP1-201,7280.0,14,103846038.0,103868022.0,16,39370651.0,39395595.0
MKS1-203,MKS1-201,2270.0,14,103950337.0,103968490.0,16,39298189.0,39310567.0
mrna_320537,AKAP1-201,786.0,14,104499483.0,104508919.0,16,38368906.0,38399774.0
SCPEP1-202,SCPEP1-201,1670.0,14,104663913.0,104705508.0,16,38302068.0,38327097.0
TRIM25-202,TRIM25-201,2190.0,14,104760154.0,104780332.0,16,38253489.0,38269353.0
mrna_320827,Noggin-201,1070.0,14,105073174.0,105073873.0,16,38195787.0,38196486.0
mrna_321104,HLF-201,1290.0,14,106429574.0,106455652.0,16,36870671.0,36920609.0
STXBP4-202,STXBP4-201,2210.0,14,106562757.0,106756885.0,16,36617584.0,36766617.0
TOM1L1-201,TOM1L1-202,836.0,14,106771612.0,106825076.0,16,36548082.0,36563150.0
mrna_321360,KIF2B-201,1290.0,14,107822923.0,107824027.0,16,35708785.0,35710837.0
mrna_321514,mrna_327572,468.0,14,111169195.0,111203607.0,16,31859336.0,31865738.0
mrna_321602,mrna_329126,79.0,14,111471461.0,111471763.0,16,32684049.0,32684681.0
NME2-202,mrna_327608,601.0,14,111891699.0,111895237.0,16,31979634.0,31984350.0
NME1-201,mrna_327638,651.0,14,111898573.0,111911804.0,16,31986145.0,31997188.0
SPAG9-205,SPAG9-201,5630.0,14,112025299.0,112092458.0,16,32016132.0,32146327.0
ANKRD40CL-202,ANKRD40CL-201,438.0,14,112274571.0,112279007.0,16,32301172.0,32305525.0
LUC7L3-202,LUC7L3-201,2080.0,14,112298182.0,112309931.0,16,32311921.0,32334844.0
CACNA1G-207,CACNA1G-201,10000.0,14,112386816.0,112455070.0,16,32408891.0,32469589.0
SPATA20-202,SPATA20-203,3280.0,14,112460539.0,112470332.0,16,32475055.0,32482313.0
mrna_323088,EPN3-201,731.0,14,112476556.0,112480261.0,16,32487290.0,32496558.0
ACSF2-202,ACSF2-201,2510.0,14,112528061.0,112558562.0,16,32541932.0,32575598.0
mrna_323256,CHAD-201,1560.0,14,112533800.0,112537821.0,16,32547899.0,32552072.0
mrna_323275,LRRC59-201,1280.0,14,112569310.0,112580308.0,16,32593170.0,32605600.0
MRPL27-201,MRPL27-202,361.0,14,112588075.0,112593235.0,16,32612371.0,32615383.0
TAC4-202,TAC4-201,307.0,14,112905313.0,112913522.0,16,26850199.0,26857362.0
KAT7-204,KAT7-201,2710.0,14,112918180.0,112950520.0,16,26814020.0,26842678.0
B4GALNT2-201,B4GALNT2-202,1900.0,14,113375111.0,113426461.0,16,27749657.0,27797894.0
IGF2BP1-202,IGF2BP1-201,1930.0,14,113478544.0,113525867.0,16,27848927.0,27886782.0
SNF8-201,mrna_322322,1160.0,14,113559298.0,113566812.0,16,27919465.0,27927159.0
UBE2Z-203,UBE2Z-201,1410.0,14,113570061.0,113583407.0,16,27930489.0,27943177.0
UBE2Z-205,mrna_322374,481.0,14,113590789.0,113593609.0,16,27948537.0,27951244.0
CALCOCO2-202,CALCOCO2-203,1500.0,14,113637718.0,113659406.0,16,27984248.0,28001218.0
mrna_324557,SP2-201,996.0,14,114355779.0,114369711.0,16,28729991.0,28753925.0
NPEPPS-203,NPEPPS-201,3920.0,14,114536127.0,114641490.0,16,28973271.0,29060639.0
SOCS7-202,SOCS7-201,2580.0,14,114695927.0,114732395.0,16,29121068.0,29142593.0
ARHGAP23-201,mrna_323583,1740.0,14,114747683.0,114816049.0,16,29173675.0,29240413.0
SRCIN1-202,SRCIN1-201,5130.0,14,114837025.0,114907178.0,16,29257994.0,29325559.0
mrna_325194,mrna_323779,702.0,14,114845432.0,114847801.0,16,29267158.0,29270280.0
PSMB3-201,PSMB3-202,693.0,14,114949650.0,114960017.0,16,29440224.0,29447471.0
CWC25-202,CWC25-201,1740.0,14,114991496.0,115025873.0,16,29486001.0,29507118.0
mrna_325480,ARL5C-201,323.0,14,115224632.0,115226832.0,16,29708514.0,29714971.0
CACNB1-201,CACNB1-203,1900.0,14,115232304.0,115250638.0,16,29720161.0,29733534.0
FBXL20-206,FBXL20-202,1990.0,14,115306718.0,115425837.0,16,29788825.0,29871810.0
MED1-203,MED1-201,7120.0,14,115428153.0,115453834.0,16,29874063.0,29897346.0
CDK12-201,CDK12-202,5430.0,14,115461490.0,115511816.0,16,29902447.0,29940272.0
MIEN1-201,mrna_325230,438.0,14,115575123.0,115576054.0,16,30109135.0,30110504.0
GRB7-201,GRB7-203,1850.0,14,115588889.0,115592836.0,16,30115452.0,30123252.0
IKZF3-210,IKZF3-201,2240.0,14,115609261.0,115693275.0,16,30138409.0,30212121.0
ZPBP2-202,ZPBP2-203,500.0,14,115697271.0,115703779.0,16,30216001.0,30221124.0
ORMDL3-201,ORMDL3-202,421.0,14,115731615.0,115737362.0,16,30250604.0,30253704.0
PSMD3-202,PSMD3-201,2250.0,14,115779263.0,115793298.0,16,30293292.0,30306806.0
CASC3-202,CASC3-201,3100.0,14,115818930.0,115839120.0,16,30438560.0,30464400.0
WIPF2-202,WIPF2-201,1880.0,14,115867234.0,115898529.0,16,30493053.0,30529379.0
SMARCE1-205,SMARCE1-201,1740.0,14,116096325.0,116102283.0,16,30827530.0,30845174.0
mrna_326935,KRT24-201,691.0,14,116144180.0,116147235.0,16,30883694.0,30887988.0
mrna_327011,mrna_326806,351.0,14,116282629.0,116282926.0,16,31103221.0,31103521.0
mrna_327016,mrna_326816,310.0,14,116287380.0,116287767.0,16,31111897.0,31112761.0
mrna_327029,mrna_326851,199.0,14,116316629.0,116324354.0,16,31160544.0,31161315.0
mrna_327092,mrna_327014,1460.0,14,116370642.0,116374133.0,16,31419603.0,31425602.0
KRT36-201,KRT36-202,1640.0,14,116400478.0,116404045.0,16,31485893.0,31489472.0
KRT15-201,mrna_327126,1420.0,14,116427516.0,116431896.0,16,31500933.0,31504773.0
KRT14-203,KRT17-201,1710.0,14,116495199.0,116502366.0,16,31597880.0,31602927.0
mrna_327404,mrna_327287,386.0,14,116546042.0,116548041.0,16,31605074.0,31612001.0
mrna_327554,ACLY-201,1750.0,14,116687832.0,116702758.0,16,15987760.0,16027597.0
CNP-202,CNP-201,1740.0,14,116744599.0,116750602.0,16,16071908.0,16078428.0
STAT5B-202,STAT5B-201,3480.0,14,116838198.0,116895884.0,16,16239511.0,16266702.0
STAT3-202,STAT3-201,3380.0,14,116925560.0,116958121.0,16,16328826.0,16385627.0
EZH1-202,EZH1-201,1200.0,14,117013121.0,117038245.0,16,16612210.0,16631818.0
PSMC3IP-203,PSMC3IP-201,916.0,14,117072270.0,117078131.0,16,16519971.0,16524554.0
RETREG3-202,RETREG3-201,2050.0,14,117079959.0,117100845.0,16,16525660.0,16544751.0
TUBG1-201,TUBG1-202,2000.0,14,117101127.0,117105988.0,16,16544844.0,16549649.0
BECN1-203,BECN1-201,1970.0,14,117160973.0,117171283.0,16,16683742.0,16693408.0
PSME3-201,mrna_309468,1190.0,14,117177861.0,117183729.0,16,16700737.0,16708241.0
mrna_328769,NBR1-201,1230.0,14,117290075.0,117307879.0,16,16900979.0,16925688.0
mrna_328805,BRCA1-201,6250.0,14,117307230.0,117355873.0,16,16847873.0,16900840.0
ETV4-202,ETV4-201,2090.0,14,117413972.0,117428938.0,16,17096069.0,17110764.0
mrna_328940,DHX8-201,1360.0,14,117431698.0,117438686.0,16,17067318.0,17093399.0
MEOX1-201,MEOX1-202,1020.0,14,117486867.0,117502856.0,16,17172444.0,17189726.0
mrna_329005,DUSP3-201,791.0,14,117596997.0,117607346.0,16,17260750.0,17272069.0
mrna_329082,mrna_310621,748.0,14,117664549.0,117670554.0,16,17321881.0,17326881.0
LSM12-201,LSM12-202,732.0,14,117779990.0,117798983.0,16,17454069.0,17470601.0
mrna_329208,ASB16-201,895.0,14,117823286.0,117836540.0,16,17581325.0,17588014.0
mrna_329385,DBF4B-201,534.0,14,118108130.0,118118789.0,16,18032826.0,18052813.0
mrna_329441,NMT1-202,1940.0,14,118210316.0,118236492.0,16,18288794.0,18315047.0
ACBD4-201,ACBD4-203,1010.0,14,118263525.0,118269986.0,16,18340342.0,18344802.0
FMNL1-201,FMNL1-206,1430.0,14,118316268.0,118342447.0,16,18387880.0,18410561.0
mrna_329713,mrna_312945,663.0,14,118349298.0,118361621.0,16,18412087.0,18419450.0
ARHGAP27-201,ARHGAP27-203,2630.0,14,118474966.0,118487748.0,16,18528120.0,18540972.0
LYZL6-201,mrna_313192,552.0,14,118567298.0,118570955.0,16,18696213.0,18699781.0
LYZL6-201,mrna_307525,563.0,14,118567298.0,118570955.0,16,15942677.0,15946245.0
GOSR2-203,GOSR2-204,797.0,14,118628390.0,118650877.0,16,15883077.0,15896263.0
mrna_330241,mrna_307317,805.0,14,119116326.0,119127611.0,16,15598186.0,15612750.0
mrna_330299,MAPT-201,1350.0,14,119214991.0,119240644.0,16,15285413.0,15388414.0
KANSL1-203,KANSL1-201,4730.0,14,119246020.0,119401089.0,16,15117656.0,15279851.0
mrna_330735,mrna_306642,1290.0,14,119795049.0,119804764.0,16,14906148.0,14915708.0
TLK2-204,TLK2-201,3450.0,14,119842177.0,119943728.0,16,14783118.0,14880583.0
mrna_330998,MRC2-201,1410.0,14,119980926.0,119984211.0,16,14723069.0,14771381.0
MARCHF10-201,MARCHF10-202,520.0,14,119993108.0,120085932.0,16,14645575.0,14681742.0
TANC2-204,TANC2-201,8850.0,14,120244357.0,120616083.0,16,14197913.0,14486874.0
ACE-201,ACE-202,911.0,14,120660931.0,120672533.0,16,14137094.0,14149443.0
LIMD2-201,mrna_305641,553.0,14,120771442.0,120773407.0,16,13986454.0,13988461.0
mrna_331738,STRADA-205,1280.0,14,120778375.0,120806455.0,16,13959061.0,13983053.0
DDX42-202,DDX42-201,4080.0,14,120831163.0,120893843.0,16,13902059.0,13936334.0
mrna_331933,PSMC5-202,1590.0,14,120901952.0,120907607.0,16,13889386.0,13892049.0
mrna_331963,SMARCD2-203,1880.0,14,120908542.0,120918451.0,16,13868820.0,13888050.0
mrna_332001,mrna_305206,1990.0,14,120935174.0,120939299.0,16,13859227.0,13865115.0
mrna_332031,mrna_305161,590.0,14,120955124.0,120956437.0,16,13849812.0,13851045.0
TEX2-201,mrna_304821,4580.0,14,120972474.0,121034348.0,16,13403726.0,13540711.0
PECAM1-201,PECAM1-202,2590.0,14,121105289.0,121137960.0,16,13319373.0,13362686.0
DDX5-202,DDX5-201,2740.0,14,121223171.0,121229423.0,16,13236953.0,13243501.0
mrna_332488,C17orf58-201,447.0,14,121514559.0,121517053.0,16,13005691.0,13010270.0
BPTF-202,BPTF-201,11400.0,14,121521063.0,121665941.0,16,12875045.0,13003200.0
PITPNC1-202,PITPNC1-203,1140.0,14,121743704.0,121879532.0,16,12578131.0,12789453.0
PSMD12-203,PSMD12-202,1790.0,14,122004754.0,122020663.0,16,12550513.0,12568631.0
B3GNTL1-201,B3GNTL1-202,1230.0,14,122118394.0,122217490.0,16,189754.0,258913.0
mrna_333335,TBCD-201,1330.0,14,122298858.0,122430235.0,16,264146.0,387108.0
WDR45B-203,WDR45B-201,1420.0,14,122484207.0,122517218.0,16,414604.0,434942.0
NARF-202,NARF-201,1720.0,14,122629886.0,122649712.0,16,518101.0,534348.0
CYBC1-202,CYBC1-201,742.0,14,122655463.0,122660066.0,16,538564.0,544173.0
mrna_333864,CD7-201,617.0,14,122703028.0,122704681.0,16,639702.0,642649.0
mrna_333876,mrna_291258,391.0,14,122709610.0,122711212.0,16,634699.0,636546.0
mrna_333888,mrna_291252,525.0,14,122736667.0,122737162.0,16,597514.0,598009.0
mrna_334152,mrna_291723,697.0,14,122910749.0,122912159.0,16,846033.0,847456.0
mrna_334172,CSNK1D-202,1400.0,14,122919730.0,122925793.0,16,662189.0,692249.0
ASPSCR1-202,ASPSCR1-201,857.0,14,122953319.0,122979317.0,16,868989.0,896200.0
mrna_334331,CCDC137-201,493.0,14,122982758.0,122988193.0,16,1087957.0,1092251.0
SLC38A10-206,SLC38A10-201,2360.0,14,123110498.0,123139721.0,16,1352333.0,1388298.0
AATK-204,AATK-201,4910.0,14,123194597.0,123204589.0,16,1438749.0,1470321.0
BAIAP2-201,mrna_293285,1390.0,14,123216589.0,123224431.0,16,1479337.0,1486633.0
RPTOR-202,RPTOR-201,5140.0,14,123326876.0,123589858.0,16,1595557.0,1846954.0
mrna_335117,mrna_293637,1040.0,14,123676067.0,123692554.0,16,1928738.0,1945626.0
RNF213-202,RNF213-204,8710.0,14,123697779.0,123801490.0,16,1948026.0,2028374.0
GAA-202,GAA-201,3480.0,14,123820441.0,123843669.0,16,2128175.0,2141269.0
mrna_335892,TBC1D16-201,1680.0,14,123916397.0,123925244.0,16,2194643.0,2250686.0
CBX4-202,CBX4-201,2250.0,14,124004633.0,124008998.0,16,2316919.0,2322395.0
RBFOX3-202,RBFOX3-201,1550.0,14,124538515.0,124562422.0,16,2852949.0,2875082.0
ENGASE-202,ENGASE-201,2750.0,14,124566953.0,124575238.0,16,2876137.0,2886336.0
mrna_336169,C1QTNF1-201,1160.0,14,124587385.0,124609222.0,16,2897011.0,2921025.0
LGALS3BP-202,LGALS3BP-201,1990.0,14,124640180.0,124648736.0,16,2949223.0,2962706.0
mrna_336278,mrna_295161,607.0,14,124699594.0,124702482.0,16,3008502.0,3010853.0
mrna_336312,mrna_295176,927.0,14,124739650.0,124766754.0,16,3043573.0,3057024.0
CYTH1-201,CYTH1-202,1630.0,14,124785995.0,124839778.0,16,3081673.0,3148516.0
PGS1-202,PGS1-201,2330.0,14,125019432.0,125059321.0,16,3288831.0,3320928.0
mrna_336722,mrna_296198,1140.0,14,125153492.0,125159245.0,16,3408352.0,3414263.0
