gene1	gene2	score	chrom1	start1	end1	chrom2	start2	end2
DFFB-211	DFFB-201	213.0	1	3857266.0	3860490.0	1	2384409.0	2402331.0
AJAP1-202	AJAP1-201	1360.0	1	4654608.0	4792534.0	1	3056438.0	3164418.0
NPHP4-201	NPHP4-204	1570.0	1	5862810.0	5992425.0	1	4137904.0	4284610.0
KCNAB2-225	KCNAB2-203	577.0	1	5990926.0	6090419.0	1	4325785.0	4376823.0
RPL22-201	mrna_4754	503.0	1	6185019.0	6199595.0	1	4452655.0	4460910.0
HES3-202	HES3-201	465.0	1	6244178.0	6245578.0	1	4497694.0	4498706.0
GPR153-201	GPR153-202	2160.0	1	6247352.0	6261098.0	1	4500541.0	4511675.0
ACOT7-209	ACOT7-201	1350.0	1	6264268.0	6393361.0	1	4514775.0	4604889.0
HES2-203	HES2-202	193.0	1	6412417.0	6424670.0	1	4613143.0	4613955.0
ESPN-216	ESPN-202	3280.0	1	6424775.0	6460944.0	1	4618969.0	4647338.0
TNFRSF25-221	TNFRSF25-204	1180.0	1	6460785.0	6465470.0	1	4650743.0	4655147.0
PLEKHG5-215	PLEKHG5-202	3930.0	1	6467121.0	6485469.0	1	4655830.0	4706904.0
ZBTB48-202	ZBTB48-201	2650.0	1	6579993.0	6589280.0	1	4740007.0	4747432.0
KLHL21-201	KLHL21-202	2400.0	1	6590723.0	6602869.0	1	4753351.0	4762276.0
DNAJC11-204	DNAJC11-203	961.0	1	6634167.0	6681037.0	1	4784283.0	4881862.0
PARK7-208	PARK7-202	685.0	1	7954290.0	7985052.0	1	6015873.0	6032011.0
ERRFI1-204	ERRFI1-201	99.0	1	8004403.0	8026283.0	1	6060662.0	6073838.0
SLC45A1-202	SLC45A1-201	2610.0	1	8318113.0	8344165.0	1	6318588.0	6335596.0
RERE-201	RERE-203	3230.0	1	8352396.0	8817465.0	1	6342763.0	6772630.0
ENO1-201	ENO1-202	1640.0	1	8860999.0	8878686.0	1	6805440.0	6820467.0
CA6-206	CA6-201	406.0	1	8945866.0	8967745.0	1	6867747.0	6885519.0
SLC2A5-202	SLC2A5-201	1610.0	1	9035105.0	9069635.0	1	6936966.0	6960552.0
H6PD-201	H6PD-202	2750.0	1	9234773.0	9271337.0	1	7087211.0	7108748.0
TMEM201-202	TMEM201-201	2390.0	1	9588910.0	9614877.0	1	7371957.0	7394571.0
CLSTN1-202	CLSTN1-203	3470.0	1	9728925.0	9823965.0	1	7484921.0	7563967.0
CTNNBIP1-203	CTNNBIP1-201	346.0	1	9848275.0	9910269.0	1	7585885.0	7614391.0
LZIC-205	LZIC-201	607.0	1	9922112.0	9935620.0	1	7652081.0	7664333.0
NMNAT1-202	NMNAT1-201	489.0	1	9943427.0	9981766.0	1	7664407.0	7688152.0
RBP7-202	RBP7-201	242.0	1	9997205.0	10016020.0	1	7714823.0	7733052.0
UBE4B-201	UBE4B-203	4830.0	1	10032831.0	10180367.0	1	7753900.0	7864791.0
PGD-207	PGD-201	756.0	1	10398591.0	10411552.0	1	8050154.0	8065504.0
DFFA-202	DFFA-201	1100.0	1	10456521.0	10472529.0	1	8096079.0	8108226.0
CASZ1-202	mrna_8492	4570.0	1	10636603.0	10796646.0	1	8267044.0	8323919.0
TARDBP-205	TARDBP-201	836.0	1	11012343.0	11020489.0	1	8573630.0	8584311.0
MASP2-207	MASP2-202	1430.0	1	11022008.0	11047207.0	1	8597623.0	8602419.0
EXOSC10-201	EXOSC10-202	3090.0	1	11066617.0	11099869.0	1	8617442.0	8638172.0
MTOR-212	MTOR-202	7180.0	1	11106534.0	11262530.0	1	8641742.0	8758446.0
UBIAD1-202	UBIAD1-201	1330.0	1	11273197.0	11288434.0	1	8764647.0	8779599.0
DISP3-201	mrna_9168	977.0	1	11479154.0	11537551.0	1	8980543.0	8983762.0
FBXO2-206	FBXO2-201	1040.0	1	11637017.0	11650770.0	1	9085499.0	9090602.0
FBXO44-201	FBXO44-202	904.0	1	11654374.0	11662289.0	1	9091188.0	9096727.0
MAD2L2-213	MAD2L2-201	836.0	1	11657229.0	11691545.0	1	9113945.0	9119704.0
AGTRAP-204	mrna_9337	354.0	1	11736083.0	11750710.0	1	9165049.0	9179331.0
MTHFR-205	MTHFR-203	1180.0	1	11785722.0	11805413.0	1	9206341.0	9219986.0
CLCN6-201	CLCN6-202	3370.0	1	11806095.0	11843143.0	1	9220341.0	9249339.0
NPPA-202	NPPA-201	531.0	1	11845708.0	11847783.0	1	9251907.0	9253690.0
PLOD1-204	PLOD1-201	621.0	1	11934693.0	11952691.0	1	9330432.0	9359132.0
MFN2-203	MFN2-202	2290.0	1	11980180.0	12013514.0	1	9363551.0	9391232.0
VPS13D-214	VPS13D-202	17300.0	1	12230029.0	12512047.0	1	9573458.0	9817833.0
DHRS3-206	DHRS3-201	898.0	1	12567908.0	12619171.0	1	9866564.0	9906419.0
CFAP107-203	CFAP107-202	579.0	1	12746199.0	12763699.0	1	10000138.0	10010013.0
PRAMEF1-201	mrna_10443	308.0	1	12791396.0	12796628.0	1	10125202.0	10128964.0
PRAMEF14-201	mrna_10443	311.0	1	13341891.0	13347134.0	1	10125202.0	10128964.0
PRAMEF20-201	mrna_10313	859.0	1	13410449.0	13421328.0	1	10015082.0	10018644.0
PRDM2-202	mrna_10546	713.0	1	13700187.0	13825079.0	1	10419387.0	10464027.0
KAZN-209	KAZN-201	419.0	1	13892791.0	14304663.0	1	10518719.0	11646699.0
TMEM51-204	TMEM51-201	829.0	1	15152531.0	15220477.0	1	11687796.0	11733434.0
FHAD1-223	FHAD1-201	2090.0	1	15236520.0	15398328.0	1	11757590.0	11895976.0
CELA2A-201	mrna_10960	700.0	1	15456731.0	15472091.0	1	11945325.0	11962645.0
CASP9-210	CASP9-201	904.0	1	15490831.0	15524445.0	1	11964496.0	11995015.0
DDI2-202	RSC1A1-201	1910.0	1	15617457.0	15669044.0	1	12084226.0	12099722.0
PLEKHM2-206	PLEKHM2-202	3780.0	1	15684319.0	15734769.0	1	12114571.0	12152765.0
FBLIM1-208	FBLIM1-201	106.0	1	15756606.0	15765073.0	1	12173744.0	12195611.0
SPEN-206	SPEN-201	3020.0	1	15836094.0	15928557.0	1	12245358.0	12327733.0
ZBTB17-203	ZBTB17-201	710.0	1	15941868.0	15943089.0	1	12328743.0	12360478.0
HSPB7-204	HSPB7-201	525.0	1	16014027.0	16018041.0	1	12375392.0	12379247.0
CLCNKB-210	mrna_11600	2530.0	1	16040251.0	16057279.0	1	12384282.0	12396552.0
SPATA21-204	SPATA21-201	463.0	1	16387116.0	16403974.0	1	12702399.0	12734534.0
NECAP2-208	NECAP2-201	490.0	1	16440720.0	16459008.0	1	12743149.0	12761262.0
SDHB-208	SDHB-201	1020.0	1	17018663.0	17045282.0	1	12854653.0	12889153.0
PADI2-202	PADI2-201	2630.0	1	17066760.0	17119451.0	1	12910010.0	12953176.0
PADI4-202	mrna_12468	368.0	1	17308194.0	17334796.0	1	13114898.0	13126718.0
PADI6-201	PADI6-202	1710.0	1	17372195.0	17401699.0	1	13150757.0	13173068.0
RCC2-202	RCC2-201	2060.0	1	17406759.0	17439677.0	1	13174588.0	13200555.0
ARHGEF10L-202	ARHGEF10L-204	4910.0	1	17539697.0	17697869.0	1	13332912.0	13408115.0
PAX7-204	PAX7-201	2060.0	1	18630845.0	18748866.0	1	14234745.0	14333848.0
ALDH4A1-201	ALDH4A1-202	2180.0	1	18871429.0	18902553.0	1	14457445.0	14490228.0
IFFO2-203	IFFO2-201	2120.0	1	18904279.0	18956676.0	1	14495782.0	14541048.0
UBR4-203	mrna_13154	710.0	1	19074509.0	19082240.0	1	14651922.0	14677952.0
EMC1-207	EMC1-201	3860.0	1	19215659.0	19251524.0	1	14791558.0	14815786.0
AKR7A3-201	AKR7L-202	1200.0	1	19282572.0	19288770.0	1	14841040.0	14850076.0
NBL1-210	NBL1-201	686.0	1	19596978.0	19658056.0	1	15139037.0	15142502.0
MICOS10-NBL1-202	mrna_13705	311.0	1	19597066.0	19656914.0	1	15081397.0	15116717.0
HTR6-201	mrna_13773	1680.0	1	19664874.0	19680966.0	1	15150406.0	15163190.0
TMCO4-202	TMCO4-201	2070.0	1	19682239.0	19799344.0	1	15163824.0	15255361.0
PLA2G2D-201	PLA2G2D-202	427.0	1	20111938.0	20119536.0	1	15468075.0	15473549.0
SH2D5-202	SH2D5-201	1580.0	1	20719730.0	20732703.0	1	16021729.0	16034448.0
HP1BP3-210	HP1BP3-202	2360.0	1	20740265.0	20787307.0	1	16069670.0	16078276.0
EIF4G3-204	EIF4G3-203	4590.0	1	20806291.0	21176888.0	1	16226835.0	16474659.0
ECE1-204	ECE1-201	2920.0	1	21217246.0	21345504.0	1	16514572.0	16628407.0
ALPL-204	ALPL-201	2010.0	1	21509422.0	21578410.0	1	16726648.0	16745332.0
RAP1GAP-204	RAP1GAP-201	2850.0	1	21596220.0	21620041.0	1	16760274.0	16826439.0
HSPG2-203	HSPG2-201	16200.0	1	21822243.0	21937310.0	1	16948733.0	17050667.0
CELA3B-201	mrna_15423	920.0	1	21977021.0	21989354.0	1	17090231.0	17096067.0
mrna_59087	CDC42-201	868.0	1	22025141.0	22091559.0	1	17119325.0	17165053.0
ZBTB40-205	ZBTB40-202	2130.0	1	22428837.0	22511763.0	1	17484896.0	17562950.0
mrna_60009	C1QA-201	511.0	1	22636505.0	22644067.0	1	17661028.0	17662861.0
C1QC-204	C1QC-201	789.0	1	22643013.0	22648110.0	1	17666731.0	17671072.0
C1QB-203	C1QB-201	495.0	1	22652761.0	22661090.0	1	17681814.0	17683706.0
EPHB2-207	EPHB2-201	2010.0	1	22710838.0	22891265.0	1	17724156.0	17910278.0
TEX46-202	TEX46-201	204.0	1	23010833.0	23015852.0	1	17963775.0	17965651.0
KDM1A-217	KDM1A-202	2420.0	1	23019442.0	23076570.0	1	17969736.0	18034129.0
LUZP1-204	LUZP1-201	3940.0	1	23084029.0	23133679.0	1	18035649.0	18117098.0
TCEA3-203	TCEA3-201	1410.0	1	23380908.0	23424748.0	1	18294053.0	18329235.0
ASAP3-209	ASAP3-203	1430.0	1	23428562.0	23436677.0	1	18332644.0	18379906.0
ELOA-201	mrna_16438	1760.0	1	23743447.0	23762049.0	1	18584981.0	18600720.0
PITHD1-201	PITHD1-202	919.0	1	23778417.0	23788232.0	1	18609460.0	18615905.0
LYPLA2-203	mrna_16552	528.0	1	23791109.0	23794955.0	1	18618033.0	18622508.0
GALE-216	GALE-202	1380.0	1	23795598.0	23800754.0	1	18622567.0	18627156.0
PNRC2-205	PNRC2-201	587.0	1	23956838.0	23963446.0	1	18741787.0	18746738.0
SRSF10-214	SRSF10-201	1160.0	1	23964346.0	23980327.0	1	18747791.0	18760442.0
IFNLR1-201	IFNLR1-203	1480.0	1	24154167.0	24187289.0	1	18909771.0	18926415.0
GRHL3-211	GRHL3-201	2210.0	1	24199557.0	24355212.0	1	19014219.0	19048691.0
STPG1-202	STPG1-201	1060.0	1	24356998.0	24413782.0	1	19054090.0	19094898.0
NIPAL3-204	NIPAL3-202	1540.0	1	24415801.0	24472976.0	1	19106705.0	19159343.0
RCAN3-207	RCAN3-202	925.0	1	24502350.0	24536800.0	1	19195446.0	19214634.0
SRRM1-220	SRRM1-202	457.0	1	24641230.0	24649987.0	1	19328935.0	19370093.0
CLIC4-202	CLIC4-201	1090.0	1	24745381.0	24844267.0	1	19417962.0	19500798.0
SYF2-201	mrna_17499	950.0	1	25222275.0	25232502.0	1	19855671.0	19863414.0
RHCE-201	mrna_17663	1080.0	1	25362248.0	25420825.0	1	19916886.0	19945416.0
LDLRAP1-210	LDLRAP1-201	607.0	1	25543603.0	25590626.0	1	20049927.0	20074142.0
MAN1C1-203	MAN1C1-201	2370.0	1	25616790.0	25784450.0	1	20118702.0	20250351.0
MTFR1L-205	MTFR1L-201	610.0	1	25818639.0	25829514.0	1	20282932.0	20295873.0
AUNIP-203	AUNIP-202	1100.0	1	25831912.0	25859458.0	1	20295697.0	20329257.0
STMN1-204	mrna_17976	626.0	1	25884185.0	25906466.0	1	20357677.0	20395148.0
PDIK1L-204	PDIK1L-201	1540.0	1	26111164.0	26125530.0	1	20547204.0	20557289.0
C1orf232-201	mrna_18201	353.0	1	26164100.0	26168963.0	1	20588053.0	20589830.0
ZNF593OS-205	ZNF593OS-201	213.0	1	26169515.0	26171821.0	1	20592450.0	20592960.0
ZNF593-202	ZNF593-201	506.0	1	26169907.0	26170873.0	1	20591125.0	20592104.0
CNKSR1-206	CNKSR1-201	194.0	1	26177483.0	26183795.0	1	20597556.0	20607511.0
CEP85-208	CEP85-202	2740.0	1	26234199.0	26277687.0	1	20642994.0	20676558.0
UBXN11-201	UBXN11-203	1470.0	1	26281327.0	26306636.0	1	20679929.0	20702107.0
CD52-201	mrna_18513	108.0	1	26317957.0	26320523.0	1	20710671.0	20711999.0
CRYBG2-206	CRYBG2-201	3440.0	1	26321697.0	26360080.0	1	20713641.0	20737064.0
ZNF683-202	ZNF683-201	1110.0	1	26361633.0	26372735.0	1	20743203.0	20748836.0
LIN28A-201	mrna_18595	781.0	1	26410816.0	26429719.0	1	20787161.0	20799301.0
DHDDS-209	DHDDS-203	1370.0	1	26432281.0	26471294.0	1	20803993.0	20832610.0
ARID1A-204	ARID1A-201	7900.0	1	26693235.0	26781177.0	1	21011821.0	21081007.0
PIGV-204	PIGV-201	1880.0	1	26787053.0	26798257.0	1	21088619.0	21101831.0
ZDHHC18-202	ZDHHC18-201	1540.0	1	26826687.0	26857604.0	1	21109454.0	21131771.0
GPN2-202	GPN2-201	1260.0	1	26876131.0	26890283.0	1	21145907.0	21158827.0
GPATCH3-202	GPATCH3-201	248.0	1	26890487.0	26893448.0	1	21159013.0	21165436.0
NUDC-202	NUDC-201	577.0	1	26900237.0	26942776.0	1	21187244.0	21201228.0
TMEM222-211	TMEM222-201	792.0	1	27322144.0	27336399.0	1	21480638.0	21492672.0
SYTL1-211	SYTL1-201	674.0	1	27342019.0	27353901.0	1	21496495.0	21504957.0
CD164L2-202	CD164L2-201	615.0	1	27379175.0	27383303.0	1	21526182.0	21529962.0
FGR-203	FGR-201	2000.0	1	27612063.0	27635185.0	1	21724056.0	21732724.0
FAM76A-204	FAM76A-201	1330.0	1	27725960.0	27763116.0	1	21789136.0	21817159.0
STX12-201	mrna_19839	1180.0	1	27773218.0	27824443.0	1	21825594.0	21860203.0
PPP1R8-202	PPP1R8-201	1510.0	1	27830781.0	27851676.0	1	21864914.0	21882284.0
RPA2-203	RPA2-201	1080.0	1	27891523.0	27914575.0	1	21928069.0	21946878.0
XKR8-209	XKR8-201	1370.0	1	27959587.0	27968092.0	1	21993286.0	22000302.0
EYA3-203	EYA3-201	2250.0	1	27970343.0	28088610.0	1	22002791.0	22107640.0
PTAFR-202	PTAFR-201	1200.0	1	28147165.0	28176690.0	1	22174151.0	22200629.0
DNAJC8-206	DNAJC8-201	397.0	1	28199455.0	28205349.0	1	22219277.0	22241781.0
ATP5IF1-204	ATP5IF1-201	210.0	1	28236108.0	28238105.0	1	22243839.0	22245876.0
PHACTR4-205	PHACTR4-202	770.0	1	28369608.0	28466584.0	1	22341827.0	22444983.0
RCC1-204	RCC1-201	1690.0	1	28505942.0	28539196.0	1	22470515.0	22490195.0
TAF12-206	TAF12-201	648.0	1	28587828.0	28643104.0	1	22536488.0	22562376.0
GMEB1-202	GMEB1-201	2440.0	1	28668777.0	28714886.0	1	22580007.0	22612254.0
YTHDF2-203	YTHDF2-201	914.0	1	28736620.0	28742871.0	1	22622566.0	22656372.0
EPB41-231	EPB41-209	3490.0	1	28887090.0	29120041.0	1	22750962.0	22954672.0
TMEM200B-202	TMEM200B-201	1230.0	1	29119428.0	29123903.0	1	22955557.0	22956481.0
PTPRU-201	PTPRU-203	5900.0	1	29236515.0	29325661.0	1	23071661.0	23140103.0
SDC3-202	SDC3-201	1720.0	1	30869465.0	30908758.0	1	24585350.0	24620567.0
PUM1-205	PUM1-202	4070.0	1	30931505.0	31065695.0	1	24633645.0	24761131.0
ZCCHC17-204	mrna_22109	960.0	1	31296981.0	31364953.0	1	24968573.0	25008367.0
HCRTR1-204	HCRTR1-201	1710.0	1	31617685.0	31627613.0	1	25210935.0	25225705.0
COL16A1-203	COL16A1-201	5920.0	1	31652262.0	31704017.0	1	25246813.0	25295897.0
ADGRB2-206	ADGRB2-202	5470.0	1	31727116.0	31759423.0	1	25319829.0	25349692.0
SPOCD1-201	mrna_22831	1550.0	1	31790421.0	31816022.0	1	25382999.0	25390884.0
PTP4A2-218	mrna_22932	742.0	1	31906420.0	31919483.0	1	25483622.0	25503853.0
TXLNA-202	TXLNA-201	1890.0	1	32179674.0	32198285.0	1	25680903.0	25696566.0
DCDC2B-201	DCDC2B-202	330.0	1	32209088.0	32216192.0	1	25704879.0	25708947.0
TMEM234-211	TMEM234-201	289.0	1	32214476.0	32222333.0	1	25709532.0	25714495.0
EIF3I-223	EIF3I-201	1370.0	1	32221076.0	32231376.0	1	25714604.0	25722612.0
HDAC1-211	mrna_23379	2040.0	1	32292082.0	32333626.0	1	25759185.0	25803194.0
FAM229A-204	FAM229A-201	408.0	1	32361269.0	32362485.0	1	25827362.0	25853729.0
BSDC1-206	BSDC1-203	1710.0	1	32364632.0	32394441.0	1	25830914.0	25853748.0
mrna_85102	ZBTB8B-201	1740.0	1	32465056.0	32600792.0	1	25886555.0	25900093.0
ZBTB8A-202	ZBTB8A-201	1760.0	1	32539426.0	32605941.0	1	25950616.0	25998097.0
RBBP4-204	RBBP4-201	1840.0	1	32651141.0	32680053.0	1	26026033.0	26043890.0
SYNC-202	SYNC-201	1310.0	1	32679905.0	32702770.0	1	26044492.0	26061298.0
NHSL3-204	mrna_23845	519.0	1	32741829.0	32774970.0	1	26111175.0	26117649.0
YARS1-201	YARS1-202	2050.0	1	32775238.0	32817358.0	1	26120206.0	26149869.0
S100PBP-214	mrna_23926	395.0	1	32816766.0	32826489.0	1	26150161.0	26182099.0
TMEM54-201	TMEM54-202	716.0	1	32894594.0	32901389.0	1	26214584.0	26221394.0
RNF19B-203	RNF19B-201	3050.0	1	32936444.0	32964685.0	1	26237400.0	26267766.0
AK2-202	mrna_24079	909.0	1	33007985.0	33036883.0	1	26306338.0	26327552.0
AZIN2-201	AZIN2-202	1720.0	1	33081152.0	33123492.0	1	26356601.0	26391160.0
ZNF362-205	ZNF362-202	1790.0	1	33256491.0	33300719.0	1	26513799.0	26538434.0
PHC2-203	PHC2-202	3280.0	1	33323622.0	33430646.0	1	26552789.0	26603366.0
CSMD2-204	CSMD2-202	14500.0	1	33513997.0	34165230.0	1	26739924.0	27401840.0
HMGB4-203	HMGB4-201	550.0	1	33860474.0	33864791.0	1	27102877.0	27103438.0
GJB3-202	GJB3-201	1010.0	1	34781213.0	34786364.0	1	28029256.0	28033845.0
GJA4-202	GJA4-201	1170.0	1	34792998.0	34795090.0	1	28040590.0	28043301.0
ZMYM6-202	ZMYM6-201	5180.0	1	34986164.0	35031945.0	1	28220091.0	28267098.0
ZMYM1-211	ZMYM1-201	2660.0	1	35032171.0	35118818.0	1	28296482.0	28311825.0
KIAA0319L-220	KIAA0319L-202	1280.0	1	35393882.0	35557424.0	1	28585765.0	28693586.0
NCDN-203	NCDN-201	2950.0	1	35557472.0	35566772.0	1	28694351.0	28702968.0
PSMB2-201	PSMB2-202	825.0	1	35599540.0	35641526.0	1	28732513.0	28770249.0
AGO1-202	AGO1-201	3430.0	1	35869807.0	35920958.0	1	28973229.0	29004128.0
COL8A2-202	COL8A2-201	2650.0	1	36095238.0	36125222.0	1	29164469.0	29185710.0
TRAPPC3-208	TRAPPC3-201	822.0	1	36136569.0	36149514.0	1	29194174.0	29204059.0
MAP7D1-205	MAP7D1-202	925.0	1	36155578.0	36175008.0	1	29209935.0	29232025.0
THRAP3-203	THRAP3-201	3900.0	1	36224431.0	36304148.0	1	29251448.0	29327229.0
SH3D21-202	mrna_26264	272.0	1	36306367.0	36321347.0	1	29329357.0	29345300.0
EVA1B-202	EVA1B-201	582.0	1	36322029.0	36323645.0	1	29347325.0	29349050.0
OSCP1-206	OSCP1-201	308.0	1	36415826.0	36422181.0	1	29419186.0	29446503.0
MRPS15-201	mrna_26424	803.0	1	36455717.0	36464384.0	1	29450834.0	29457004.0
CSF3R-203	CSF3R-201	2260.0	1	36466042.0	36482913.0	1	29459146.0	29469185.0
ZC3H12A-204	ZC3H12A-201	906.0	1	37474579.0	37484360.0	1	30404174.0	30413737.0
GNL2-201	GNL2-202	2650.0	1	37566815.0	37595937.0	1	30472797.0	30503016.0
RSPO1-203	RSPO1-201	870.0	1	37611349.0	37634665.0	1	30518640.0	30533607.0
EPHA10-204	EPHA10-201	508.0	1	37713879.0	37731494.0	1	30606565.0	30645457.0
MANEAL-202	MANEAL-201	1920.0	1	37793846.0	37801133.0	1	30668031.0	30673033.0
INPP5B-204	INPP5B-201	2840.0	1	37860696.0	37931749.0	1	30724479.0	30772218.0
FHL3-206	FHL3-201	1130.0	1	37996763.0	38005514.0	1	30814143.0	30821658.0
mrna_96147	GJA9-201	1810.0	1	38864502.0	38881617.0	1	31634713.0	31636258.0
RHBDL2-202	RHBDL2-201	1130.0	1	38885806.0	38941830.0	1	31642764.0	31698935.0
BMP8A-201	mrna_27729	1530.0	1	39491635.0	39529869.0	1	32149213.0	32184817.0
BMP8A-201	mrna_28050	1520.0	1	39491635.0	39529869.0	1	32399062.0	32426639.0
PABPC4-229	mrna_27855	1720.0	1	39560708.0	39575686.0	1	32213452.0	32228577.0
HPCAL4-201	HPCAL4-202	827.0	1	39678647.0	39691433.0	1	32319729.0	32321755.0
PPIE-207	mrna_27794	278.0	1	39692181.0	39745403.0	1	32190329.0	32212276.0
TRIT1-216	TRIT1-201	157.0	1	39838109.0	39883425.0	1	32467669.0	32511328.0
MYCL-202	mrna_28171	1600.0	1	39895427.0	39901917.0	1	32524140.0	32528652.0
MFSD2A-203	MFSD2A-202	1270.0	1	39955111.0	39969968.0	1	32558833.0	32570395.0
PPT1-215	PPT1-201	1070.0	1	40072709.0	40097247.0	1	32657768.0	32674435.0
ZMPSTE24-207	ZMPSTE24-201	1080.0	1	40258040.0	40294174.0	1	32810325.0	32858416.0
COL9A2-202	COL9A2-201	2520.0	1	40300488.0	40317286.0	1	32863618.0	32878946.0
SMAP2-203	SMAP2-202	658.0	1	40344849.0	40414240.0	1	32917659.0	32966486.0
ZFP69-202	ZFP69-201	1990.0	1	40477289.0	40496343.0	1	33005932.0	33018428.0
EXO5-202	EXO5-201	1350.0	1	40508740.0	40516036.0	1	33025140.0	33032133.0
ZNF684-207	mrna_28758	1390.0	1	40531572.0	40548110.0	1	33038465.0	33050894.0
RIMS3-202	RIMS3-201	1240.0	1	40620679.0	40665682.0	1	33146264.0	33181446.0
NFYC-211	NFYC-204	1280.0	1	40691688.0	40771126.0	1	33199205.0	33262734.0
KCNQ4-201	KCNQ4-202	2880.0	1	40783786.0	40840452.0	1	33275094.0	33329365.0
CTPS1-220	CTPS1-201	2320.0	1	40979299.0	41012550.0	1	33428904.0	33459560.0
SLFNL1-209	SLFNL1-202	1120.0	1	41015588.0	41021717.0	1	33463000.0	33466998.0
SCMH1-201	SCMH1-202	2690.0	1	41027201.0	41160898.0	1	33472834.0	33665862.0
FOXO6-202	FOXO6-201	1400.0	1	41361930.0	41382681.0	1	33780616.0	33801974.0
HIVEP3-207	HIVEP3-201	8690.0	1	41506364.0	41662325.0	1	33947135.0	34005579.0
mrna_104810	mrna_29420	108.0	1	41585305.0	41628816.0	1	34005528.0	34045642.0
FOXJ3-203	FOXJ3-201	582.0	1	42176538.0	42189809.0	1	34586923.0	34723502.0
