gene1	gene2	score	chrom1	start1	end1	chrom2	start2	end2
PLOD1-204	PLOD1-202	620.0	1	11934693.0	11952691.0	1	9137824.0	9166048.0
MFN2-203	MFN2-201	3040.0	1	11980180.0	12013514.0	1	9170147.0	9198421.0
VPS13D-214	VPS13D-202	17300.0	1	12230029.0	12512047.0	1	9378724.0	9623938.0
DHRS3-206	DHRS3-201	895.0	1	12567908.0	12619171.0	1	9671632.0	9711675.0
CFAP107-203	CFAP107-202	585.0	1	12746199.0	12763699.0	1	9835573.0	9845334.0
PRAMEF14-201	mrna_10242	321.0	1	13341891.0	13347134.0	1	9981961.0	9985849.0
PRAMEF17-201	mrna_10063	332.0	1	13389631.0	13392629.0	1	9884064.0	9887217.0
PRAMEF20-201	mrna_10155	874.0	1	13410449.0	13421328.0	1	9911297.0	9914969.0
KAZN-209	KAZN-201	432.0	1	13892791.0	14304663.0	1	10382329.0	11507728.0
TMEM51-204	TMEM51-201	822.0	1	15152531.0	15220477.0	1	11597883.0	11601817.0
FHAD1-223	FHAD1-201	2190.0	1	15236520.0	15398328.0	1	11626405.0	11769030.0
CELA2A-201	mrna_10798	795.0	1	15456731.0	15472091.0	1	11816200.0	11830998.0
CASP9-210	CASP9-201	901.0	1	15490831.0	15524445.0	1	11832409.0	11862947.0
DDI2-202	mrna_11030	3770.0	1	15617457.0	15669044.0	1	11930833.0	11967460.0
PLEKHM2-206	PLEKHM2-202	3870.0	1	15684319.0	15734769.0	1	11982233.0	12021328.0
FBLIM1-208	FBLIM1-203	109.0	1	15756606.0	15765073.0	1	12046235.0	12062927.0
SPEN-206	SPEN-201	3040.0	1	15836094.0	15928557.0	1	12115730.0	12197822.0
ZBTB17-203	ZBTB17-201	781.0	1	15941868.0	15943089.0	1	12200280.0	12230489.0
HSPB7-204	HSPB7-201	501.0	1	16014027.0	16018041.0	1	12252259.0	12254402.0
CLCNKB-210	mrna_11461	2320.0	1	16040251.0	16057279.0	1	12259498.0	12269984.0
EPHA2-201	EPHA2-203	2560.0	1	16124336.0	16156069.0	1	12326199.0	12353973.0
ARHGEF19-201	ARHGEF19-203	3040.0	1	16197853.0	16212652.0	1	12388715.0	12398614.0
SZRD1-203	SZRD1-202	656.0	1	16367087.0	16395406.0	1	12537285.0	12568654.0
SPATA21-204	SPATA21-201	514.0	1	16387116.0	16403974.0	1	12564910.0	12598284.0
NECAP2-208	NECAP2-203	794.0	1	16440720.0	16459008.0	1	12606688.0	12620897.0
MFAP2-201	MFAP2-202	705.0	1	16974501.0	16978276.0	1	12681027.0	12687017.0
ATP13A2-202	mrna_12118	2180.0	1	16985957.0	17011915.0	1	12695575.0	12704818.0
SDHB-208	SDHB-201	1030.0	1	17018663.0	17045282.0	1	12718144.0	12757916.0
PADI2-202	PADI2-201	2620.0	1	17066760.0	17119451.0	1	12778447.0	12825487.0
PADI1-201	PADI1-202	2210.0	1	17205127.0	17246007.0	1	12894991.0	12933300.0
PADI3-201	PADI4-201	800.0	1	17249097.0	17284233.0	1	12950490.0	12973703.0
PADI6-201	PADI6-202	1720.0	1	17372195.0	17401699.0	1	12979250.0	13001200.0
RCC2-202	RCC2-201	2050.0	1	17406759.0	17439677.0	1	13002687.0	13027285.0
ARHGEF10L-202	ARHGEF10L-204	4920.0	1	17539697.0	17697869.0	1	13163792.0	13236724.0
PAX7-204	PAX7-201	2060.0	1	18630845.0	18748866.0	1	14064491.0	14164678.0
TAS1R2-201	TAS1R2-202	1950.0	1	18839598.0	18859660.0	1	14251389.0	14273106.0
ALDH4A1-201	ALDH4A1-202	2170.0	1	18871429.0	18902553.0	1	14282031.0	14313407.0
IFFO2-203	IFFO2-201	2160.0	1	18904279.0	18956676.0	1	14315311.0	14364343.0
UBR4-203	mrna_13273	713.0	1	19074509.0	19082240.0	1	14512147.0	14549841.0
EMC1-207	EMC1-203	3160.0	1	19215659.0	19251524.0	1	14613240.0	14636771.0
AKR7A3-201	mrna_13581	1210.0	1	19282572.0	19288770.0	1	14663053.0	14670101.0
NBL1-210	NBL1-201	686.0	1	19596978.0	19658056.0	1	14956528.0	14968550.0
MICOS10-NBL1-202	mrna_13786	305.0	1	19597066.0	19656914.0	1	14904758.0	14940671.0
TMCO4-202	TMCO4-201	2030.0	1	19682239.0	19799344.0	1	14990769.0	15067074.0
PLA2G2D-201	PLA2G2D-202	438.0	1	20111938.0	20119536.0	1	15307082.0	15312144.0
PLA2G2F-201	mrna_14025	160.0	1	20139322.0	20150381.0	1	15332029.0	15353557.0
CDA-201	CDA-202	509.0	1	20589096.0	20618903.0	1	15759576.0	15771863.0
DDOST-201	DDOST-202	1730.0	1	20651766.0	20661544.0	1	15794560.0	15804350.0
KIF17-202	KIF17-201	3170.0	1	20664013.0	20717491.0	1	15807623.0	15851186.0
SH2D5-202	SH2D5-201	1570.0	1	20719730.0	20732703.0	1	15854834.0	15861034.0
HP1BP3-210	HP1BP3-202	2360.0	1	20740265.0	20787307.0	1	15901164.0	15910342.0
EIF4G3-204	EIF4G3-201	5540.0	1	20806291.0	21176888.0	1	15922349.0	16314154.0
ECE1-204	ECE1-201	2950.0	1	21217246.0	21345504.0	1	16345036.0	16406766.0
ALPL-204	ALPL-201	2010.0	1	21509422.0	21578410.0	1	16570342.0	16589124.0
RAP1GAP-204	RAP1GAP-205	3120.0	1	21596220.0	21620041.0	1	16604222.0	16630028.0
USP48-201	USP48-202	3780.0	1	21678297.0	21783149.0	1	16680383.0	16751873.0
HSPG2-203	HSPG2-201	16300.0	1	21822243.0	21937310.0	1	16794354.0	16895986.0
CELA3B-201	mrna_15778	936.0	1	21977021.0	21989354.0	1	16936541.0	16942402.0
mrna_59087	CDC42-201	855.0	1	22025141.0	22091559.0	1	16967791.0	17014285.0
ZBTB40-205	ZBTB40-201	1810.0	1	22428837.0	22511763.0	1	17372053.0	17417583.0
mrna_60009	C1QA-201	520.0	1	22636505.0	22644067.0	1	17512229.0	17514043.0
C1QC-204	C1QC-201	795.0	1	22643013.0	22648110.0	1	17517946.0	17522038.0
C1QB-203	C1QB-201	492.0	1	22652761.0	22661090.0	1	17531860.0	17533800.0
EPHB2-207	EPHB2-201	1980.0	1	22710838.0	22891265.0	1	17573148.0	17756946.0
TEX46-202	TEX46-201	213.0	1	23010833.0	23015852.0	1	17815002.0	17816878.0
KDM1A-217	KDM1A-201	1530.0	1	23019442.0	23076570.0	1	17821325.0	17883571.0
LUZP1-204	LUZP1-201	3980.0	1	23084029.0	23133679.0	1	17887508.0	17965809.0
TCEA3-203	TCEA3-201	1410.0	1	23380908.0	23424748.0	1	18158808.0	18195110.0
ASAP3-209	ASAP3-205	1440.0	1	23428562.0	23436677.0	1	18199001.0	18246029.0
RPL11-201	mrna_16784	754.0	1	23691741.0	23696417.0	1	18416105.0	18424004.0
ELOA-201	mrna_16813	1820.0	1	23743447.0	23762049.0	1	18459844.0	18475416.0
PITHD1-201	mrna_16859	925.0	1	23778417.0	23788232.0	1	18483932.0	18490379.0
LYPLA2-203	mrna_16895	531.0	1	23791109.0	23794955.0	1	18492518.0	18496976.0
GALE-216	GALE-202	1370.0	1	23795598.0	23800754.0	1	18497040.0	18501593.0
HMGCL-203	HMGCL-202	1210.0	1	23801884.0	23825429.0	1	18503210.0	18522662.0
FUCA1-201	mrna_17116	1560.0	1	23845076.0	23868290.0	1	18535441.0	18557232.0
PNRC2-205	mrna_17175	587.0	1	23956838.0	23963446.0	1	18623167.0	18627404.0
SRSF10-214	SRSF10-201	1170.0	1	23964346.0	23980327.0	1	18630223.0	18641867.0
IFNLR1-201	IFNLR1-203	1510.0	1	24154167.0	24187289.0	1	18793468.0	18811627.0
GRHL3-211	GRHL3-201	1740.0	1	24199557.0	24355212.0	1	18898881.0	18933952.0
STPG1-202	STPG1-201	1090.0	1	24356998.0	24413782.0	1	18938527.0	18979841.0
NIPAL3-204	NIPAL3-201	1540.0	1	24415801.0	24472976.0	1	18991150.0	19040501.0
RCAN3-207	RCAN3-201	906.0	1	24502350.0	24536800.0	1	19059683.0	19095280.0
NCMAP-201	mrna_17644	402.0	1	24556086.0	24609328.0	1	19156822.0	19167095.0
SRRM1-220	SRRM1-201	444.0	1	24641230.0	24649987.0	1	19196863.0	19227322.0
CLIC4-202	CLIC4-201	1100.0	1	24745381.0	24844267.0	1	19274695.0	19365062.0
SYF2-201	mrna_17958	922.0	1	25222275.0	25232502.0	1	19719531.0	19727222.0
RHCE-201	mrna_18138	1110.0	1	25362248.0	25420825.0	1	19799802.0	19831193.0
LDLRAP1-210	LDLRAP1-201	604.0	1	25543603.0	25590626.0	1	19925003.0	19965958.0
MAN1C1-203	MAN1C1-201	2430.0	1	25616790.0	25784450.0	1	19983416.0	20116147.0
SELENON-202	SELENON-201	2160.0	1	25800192.0	25818221.0	1	20131486.0	20147704.0
MTFR1L-205	mrna_18385	604.0	1	25818639.0	25829514.0	1	20149497.0	20161958.0
AUNIP-203	AUNIP-202	1110.0	1	25831912.0	25859458.0	1	20162384.0	20192474.0
PAQR7-201	PAQR7-202	1290.0	1	25861483.0	25871253.0	1	20193725.0	20203615.0
STMN1-204	STMN1-201	546.0	1	25884185.0	25906466.0	1	20234151.0	20239222.0
SLC30A2-202	SLC30A2-203	1130.0	1	26037251.0	26046113.0	1	20344560.0	20352924.0
PDIK1L-204	PDIK1L-201	1540.0	1	26111164.0	26125530.0	1	20406942.0	20417062.0
ZNF593OS-205	ZNF593OS-201	220.0	1	26169515.0	26171821.0	1	20452660.0	20453128.0
ZNF593-202	ZNF593-201	496.0	1	26169907.0	26170873.0	1	20451091.0	20452328.0
CNKSR1-206	CNKSR1-201	198.0	1	26177483.0	26183795.0	1	20457188.0	20467731.0
CEP85-208	CEP85-201	2710.0	1	26234199.0	26277687.0	1	20501975.0	20535545.0
UBXN11-201	UBXN11-203	1480.0	1	26281327.0	26306636.0	1	20538904.0	20557561.0
CD52-201	mrna_18935	114.0	1	26317957.0	26320523.0	1	20569817.0	20571156.0
CRYBG2-206	CRYBG2-201	3790.0	1	26321697.0	26360080.0	1	20572778.0	20601190.0
ZNF683-202	ZNF683-201	1140.0	1	26361633.0	26372735.0	1	20602787.0	20608369.0
LIN28A-201	mrna_19093	781.0	1	26410816.0	26429719.0	1	20645215.0	20657024.0
DHDDS-209	DHDDS-201	1390.0	1	26432281.0	26471294.0	1	20661508.0	20690327.0
HMGN2-201	mrna_19175	324.0	1	26472439.0	26476642.0	1	20691499.0	20695214.0
ARID1A-204	ARID1A-202	7960.0	1	26693235.0	26781177.0	1	20863204.0	20932678.0
PIGV-204	PIGV-201	1500.0	1	26787053.0	26798257.0	1	20946249.0	20950740.0
ZDHHC18-202	ZDHHC18-201	1570.0	1	26826687.0	26857604.0	1	20962547.0	20985733.0
GPN2-202	GPN2-201	1260.0	1	26876131.0	26890283.0	1	21001252.0	21012718.0
GPATCH3-202	GPATCH3-201	239.0	1	26890487.0	26893448.0	1	21012880.0	21019728.0
NUDC-202	NUDC-201	599.0	1	26900237.0	26942776.0	1	21041763.0	21055168.0
TMEM222-211	TMEM222-201	794.0	1	27322144.0	27336399.0	1	21333464.0	21345720.0
SYTL1-211	SYTL1-201	674.0	1	27342019.0	27353901.0	1	21349322.0	21357804.0
CD164L2-202	CD164L2-201	628.0	1	27379175.0	27383303.0	1	21378269.0	21383093.0
FGR-203	FGR-201	2020.0	1	27612063.0	27635185.0	1	21575710.0	21584442.0
FAM76A-204	mrna_20332	761.0	1	27725960.0	27763116.0	1	21641755.0	21663133.0
PPP1R8-202	PPP1R8-201	1520.0	1	27830781.0	27851676.0	1	21711724.0	21729367.0
RPA2-203	mrna_20470	1080.0	1	27891523.0	27914575.0	1	21780428.0	21798936.0
XKR8-209	XKR8-201	1350.0	1	27959587.0	27968092.0	1	21847346.0	21853145.0
EYA3-203	EYA3-201	2450.0	1	27970343.0	28088610.0	1	21857154.0	21957438.0
PTAFR-202	PTAFR-201	1230.0	1	28147165.0	28176690.0	1	22024391.0	22025450.0
DNAJC8-206	mrna_20786	397.0	1	28199455.0	28205349.0	1	22066020.0	22089135.0
ATP5IF1-204	mrna_20844	213.0	1	28236108.0	28238105.0	1	22091265.0	22099052.0
SESN2-201	SESN2-202	1280.0	1	28259517.0	28282491.0	1	22111252.0	22122931.0
PHACTR4-205	mrna_20975	748.0	1	28369608.0	28466584.0	1	22189812.0	22303066.0
RCC1-204	RCC1-203	1710.0	1	28505942.0	28539196.0	1	22321476.0	22340285.0
TAF12-206	mrna_21330	648.0	1	28587828.0	28643104.0	1	22388814.0	22416312.0
GMEB1-202	GMEB1-201	2260.0	1	28668777.0	28714886.0	1	22441206.0	22465255.0
YTHDF2-203	YTHDF2-201	914.0	1	28736620.0	28742871.0	1	22475926.0	22505536.0
EPB41-231	EPB41-206	2940.0	1	28887090.0	29120041.0	1	22683306.0	22806904.0
TMEM200B-202	TMEM200B-201	1250.0	1	29119428.0	29123903.0	1	22808086.0	22809010.0
SRSF4-201	mrna_21921	1890.0	1	29147742.0	29181900.0	1	22837388.0	22863751.0
PTPRU-201	PTPRU-202	2860.0	1	29236515.0	29325661.0	1	22923877.0	22986881.0
SDC3-202	SDC3-201	1710.0	1	30869465.0	30908758.0	1	24350863.0	24388532.0
PUM1-205	PUM1-204	4100.0	1	30931505.0	31065695.0	1	24401226.0	24528076.0
ZCCHC17-204	mrna_22706	957.0	1	31296981.0	31364953.0	1	24739881.0	24780766.0
TINAGL1-202	TINAGL1-203	1720.0	1	31576484.0	31587682.0	1	24941349.0	24951757.0
HCRTR1-204	HCRTR1-201	1690.0	1	31617685.0	31627613.0	1	24991162.0	25004488.0
PEF1-201	mrna_22983	1100.0	1	31629865.0	31644876.0	1	25001703.0	25018663.0
COL16A1-203	COL16A1-202	5950.0	1	31652262.0	31704017.0	1	25025502.0	25076145.0
SPOCD1-201	mrna_23522	1060.0	1	31790421.0	31816022.0	1	25160336.0	25168327.0
PTP4A2-218	PTP4A2-205	745.0	1	31906420.0	31919483.0	1	25265804.0	25269965.0
KPNA6-201	mrna_23787	2310.0	1	32108055.0	32176563.0	1	25409923.0	25463807.0
TXLNA-202	TXLNA-201	1910.0	1	32179674.0	32198285.0	1	25466741.0	25480880.0
EIF3I-223	EIF3I-202	1370.0	1	32221076.0	32231376.0	1	25502405.0	25510342.0
HDAC1-211	HDAC1-201	2040.0	1	32292082.0	32333626.0	1	25546311.0	25588760.0
TSSK3-203	TSSK3-201	145.0	1	32353453.0	32363779.0	1	25614125.0	25615696.0
FAM229A-204	FAM229A-201	484.0	1	32361269.0	32362485.0	1	25612902.0	25613563.0
BSDC1-206	BSDC1-203	1730.0	1	32364632.0	32394441.0	1	25616309.0	25639075.0
mrna_85102	ZBTB8B-201	1760.0	1	32465056.0	32600792.0	1	25673157.0	25685098.0
ZBTB8A-202	ZBTB8A-201	1750.0	1	32539426.0	32605941.0	1	25788352.0	25796970.0
ZBTB8OS-201	ZBTB8OS-202	275.0	1	32600171.0	32650565.0	1	25806698.0	25825293.0
RBBP4-204	RBBP4-201	1850.0	1	32651141.0	32680053.0	1	25826191.0	25843729.0
SYNC-202	SYNC-201	1290.0	1	32679905.0	32702770.0	1	25845019.0	25860315.0
NHSL3-204	NHSL3-203	2910.0	1	32741829.0	32774970.0	1	25909635.0	25916350.0
S100PBP-214	S100PBP-201	405.0	1	32816766.0	32826489.0	1	25947744.0	25977655.0
TMEM54-201	TMEM54-202	806.0	1	32894594.0	32901389.0	1	26012338.0	26018348.0
RNF19B-203	RNF19B-201	2370.0	1	32936444.0	32964685.0	1	26040411.0	26064618.0
AK2-202	mrna_24871	848.0	1	33007985.0	33036883.0	1	26103201.0	26115033.0
TRIM62-201	TRIM62-203	1930.0	1	33145398.0	33182043.0	1	26238942.0	26241726.0
ZNF362-205	ZNF362-203	1790.0	1	33256491.0	33300719.0	1	26315453.0	26335730.0
PHC2-203	PHC2-202	3230.0	1	33323622.0	33430646.0	1	26350081.0	26399670.0
CSMD2-204	CSMD2-202	14500.0	1	33513997.0	34165230.0	1	26552799.0	27201627.0
HMGB4-203	HMGB4-201	582.0	1	33860474.0	33864791.0	1	26911917.0	26912813.0
SMIM12-203	mrna_25707	270.0	1	34712736.0	34859735.0	1	27906679.0	27910577.0
GJB3-202	GJB3-201	1030.0	1	34781213.0	34786364.0	1	27847298.0	27848111.0
GJA4-202	GJA4-201	1180.0	1	34792998.0	34795090.0	1	27857132.0	27858134.0
ZMYM6-202	ZMYM6-201	5200.0	1	34986164.0	35031945.0	1	28032502.0	28075994.0
ZMYM1-211	ZMYM1-202	4190.0	1	35032171.0	35118818.0	1	28097374.0	28124975.0
KIAA0319L-220	KIAA0319L-201	1270.0	1	35393882.0	35557424.0	1	28437383.0	28541364.0
NCDN-203	NCDN-201	2970.0	1	35557472.0	35566772.0	1	28541705.0	28550534.0
TFAP2E-201	TFAP2E-202	1660.0	1	35573313.0	35595328.0	1	28557483.0	28575456.0
CLSPN-201	CLSPN-202	4860.0	1	35720217.0	35769967.0	1	28704061.0	28731863.0
AGO1-202	AGO1-201	3430.0	1	35869807.0	35920958.0	1	28813953.0	28844063.0
COL8A2-202	COL8A2-201	2650.0	1	36095238.0	36125222.0	1	29005048.0	29007766.0
TRAPPC3-208	TRAPPC3-201	816.0	1	36136569.0	36149514.0	1	29035601.0	29046154.0
MAP7D1-205	MAP7D1-203	999.0	1	36155578.0	36175008.0	1	29051455.0	29074545.0
THRAP3-203	THRAP3-201	3390.0	1	36224431.0	36304148.0	1	29097174.0	29170624.0
EVA1B-202	EVA1B-201	664.0	1	36322029.0	36323645.0	1	29197719.0	29199366.0
LSM10-201	mrna_26982	495.0	1	36393435.0	36397908.0	1	29250531.0	29253064.0
OSCP1-206	OSCP1-202	310.0	1	36415826.0	36422181.0	1	29263017.0	29289372.0
CSF3R-203	CSF3R-201	2270.0	1	36466042.0	36482913.0	1	29302874.0	29313022.0
GRIK3-201	GRIK3-202	3700.0	1	36795526.0	37034515.0	1	29619718.0	29845724.0
ZC3H12A-204	ZC3H12A-201	928.0	1	37474579.0	37484360.0	1	30238637.0	30250587.0
MEAF6-201	mrna_27339	868.0	1	37489992.0	37514766.0	1	30259140.0	30281775.0
GNL2-201	GNL2-203	2650.0	1	37566815.0	37595937.0	1	30310737.0	30337029.0
RSPO1-203	RSPO1-201	887.0	1	37611349.0	37634665.0	1	30352740.0	30367235.0
EPHA10-204	EPHA10-201	495.0	1	37713879.0	37731494.0	1	30438554.0	30481268.0
MANEAL-202	MANEAL-201	1930.0	1	37793846.0	37801133.0	1	30503279.0	30508081.0
MTF1-201	mrna_27787	2970.0	1	37809573.0	37859592.0	1	30519584.0	30558881.0
INPP5B-204	INPP5B-202	2860.0	1	37860696.0	37931749.0	1	30560294.0	30603595.0
FHL3-206	FHL3-201	1130.0	1	37996763.0	38005514.0	1	30645436.0	30652989.0
RRAGC-201	mrna_28216	1720.0	1	38838197.0	38859772.0	1	31429681.0	31445505.0
MYCBP-201	mrna_28256	470.0	1	38862492.0	38873348.0	1	31447069.0	31454930.0
mrna_96147	GJA9-201	1810.0	1	38864502.0	38881617.0	1	31456195.0	31457740.0
RHBDL2-202	RHBDL2-201	1160.0	1	38885806.0	38941830.0	1	31464023.0	31492153.0
