gene1	gene2	score	chrom1	start1	end1	chrom2	start2	end2
SENP5-202	SENP5-201	3530.0	1	87761873.0	87790054.0	4	72202189.0	72242647.0
WDR53-202	WDR53-201	1640.0	1	88090147.0	88103133.0	4	72499426.0	72513137.0
mrna_43354	RNF168-201	1730.0	1	88157530.0	88197911.0	4	72561664.0	72603894.0
UBXN7-202	UBXN7-201	2290.0	1	88231031.0	88286972.0	4	72633545.0	72695231.0
TFRC-202	TFRC-201	3530.0	1	88521792.0	88546525.0	4	72914918.0	72941878.0
TNK2-204	TNK2-205	1400.0	1	88599184.0	88605278.0	4	72985246.0	73004523.0
mrna_43825	mrna_823881	4620.0	1	88674809.0	88733296.0	4	73073190.0	73125636.0
RUBCN-204	RUBCN-203	4630.0	1	88768275.0	88832791.0	4	73170525.0	73225436.0
LRCH3-208	LRCH3-205	3740.0	1	88880864.0	89006767.0	4	73272799.0	73388738.0
LMLN-201	RPL35A-201	519.0	1	89056650.0	89060319.0	4	73435368.0	73438956.0
LMLN-205	LMLN-202	3180.0	1	89063547.0	89137058.0	4	73442822.0	73534457.0
OSBPL11-202	OSBPL11-201	3480.0	1	89208859.0	89307518.0	4	73588783.0	73685515.0
mrna_44912	mrna_824865	576.0	1	89402572.0	89404547.0	4	73772072.0	73774029.0
ZNF148-202	ZNF148-201	3720.0	1	89518600.0	89591398.0	4	73828156.0	73955742.0
mrna_45087	ITGB5-201	2450.0	1	89836391.0	89916205.0	4	74290374.0	74402297.0
KALRN-205	KALRN-203	8840.0	1	90281900.0	90657867.0	4	74660288.0	75055840.0
mrna_45657	mrna_825462	930.0	1	90790188.0	90800588.0	4	75181352.0	75191625.0
MYLK-203	MYLK-201	4750.0	1	90878500.0	91159426.0	4	75334447.0	75543240.0
ADCY5-201	ADCY5-202	5790.0	1	91317963.0	91472651.0	4	75823338.0	75844379.0
PARP14-202	PARP14-201	4500.0	1	92065272.0	92110986.0	4	76451406.0	76538276.0
mrna_46424	mrna_826061	496.0	1	92125718.0	92126063.0	4	76553125.0	76553470.0
FAM162A-201	mrna_826202	719.0	1	92285100.0	92328912.0	4	76691241.0	76744213.0
CSTA-202	CSTA-201	408.0	1	92372584.0	92384786.0	4	76782728.0	76793548.0
CD86-202	CD86-201	1490.0	1	92547274.0	92608867.0	4	76959250.0	77018993.0
IQCB1-202	IQCB1-201	2760.0	1	92780198.0	92827866.0	4	77206785.0	77252748.0
GOLGB1-206	GOLGB1-203	14600.0	1	92843729.0	92928419.0	4	77278667.0	77364860.0
POLQ-202	POLQ-201	11800.0	1	93024902.0	93136784.0	4	77434523.0	77549735.0
GTF2E1-201	mrna_827218	1810.0	1	93676527.0	93719013.0	4	78113954.0	78144309.0
RABL3-201	RABL3-203	1110.0	1	93719123.0	93757467.0	4	78149182.0	78190404.0
mrna_47895	mrna_827343	599.0	1	93817553.0	93823763.0	4	78253853.0	78260287.0
FSTL1-202	FSTL1-201	1380.0	1	93934295.0	93980205.0	4	78377698.0	78428451.0
GPR156-202	GPR156-201	2250.0	1	94105618.0	94166199.0	4	78531704.0	78591854.0
GSK3B-202	GSK3B-201	1880.0	1	94240327.0	94446283.0	4	78652764.0	78851000.0
NR1I2-202	mrna_827623	658.0	1	94455232.0	94462387.0	4	78859653.0	78866702.0
CFAP91-202	CFAP91-201	3470.0	1	94505339.0	94648194.0	4	78898126.0	79049680.0
ADPRH-201	PLA1A-201	1280.0	1	94708955.0	94742615.0	4	79109075.0	79141038.0
POGLUT1-201	POGLUT1-202	1810.0	1	94821177.0	94842891.0	4	79220318.0	79243933.0
B4GALT4-201	mrna_827977	335.0	1	95013205.0	95044397.0	4	79414500.0	79440166.0
mrna_48661	mrna_828031	1950.0	1	95100244.0	95128767.0	4	79484310.0	79488928.0
IGSF11-201	IGSF11-202	1980.0	1	95185297.0	95344172.0	4	79541503.0	79688887.0
mrna_48843	mrna_828228	680.0	1	97393195.0	97393849.0	4	81735885.0	81737269.0
mrna_48880	LSAMP-201	1590.0	1	97824839.0	98477314.0	4	82146047.0	82784717.0
mrna_49076	mrna_828465	316.0	1	99853412.0	99853861.0	4	84176287.0	84176598.0
QTRT2-202	QTRT2-201	1330.0	1	100045913.0	100068766.0	4	84363275.0	84387502.0
CCDC191-202	CCDC191-201	4160.0	1	100068260.0	100170659.0	4	84387752.0	84492804.0
ZDHHC23-201	ZDHHC23-202	1860.0	1	100173702.0	100182931.0	4	84496019.0	84505598.0
mrna_49409	mrna_828744	802.0	1	100376798.0	100399513.0	4	84668931.0	84694884.0
SPICE1-203	SPICE1-201	3850.0	1	100599613.0	100672754.0	4	84878368.0	84941766.0
mrna_49782	BOC-202	664.0	1	100810907.0	100849770.0	4	85131186.0	85170406.0
mrna_49873	mrna_829220	966.0	1	101092998.0	101125123.0	4	85412747.0	85444403.0
TMPRSS7-202	TMPRSS7-201	3770.0	1	101764279.0	101805156.0	4	86085933.0	86135309.0
PHLDB2-205	PHLDB2-202	5780.0	1	101870680.0	101971642.0	4	86183193.0	86326709.0
mrna_50493	mrna_829931	326.0	1	101997236.0	101998019.0	4	86326737.0	86327532.0
PHLDB2-208	PLCXD2-201	1570.0	1	102123656.0	102167368.0	4	86457791.0	86506781.0
mrna_50524	mrna_830010	188.0	1	102193745.0	102194235.0	4	86534445.0	86535640.0
NECTIN3-203	NECTIN3-202	2590.0	1	102605868.0	102673043.0	4	86948605.0	87016604.0
mrna_50790	DPPA2-201	1310.0	1	104252351.0	104264646.0	4	88571525.0	88582987.0
IFT57-202	IFT57-201	1980.0	1	105407143.0	105468491.0	4	89703430.0	89764489.0
CD47-201	CD47-202	1460.0	1	105537174.0	105592091.0	4	89838521.0	89896614.0
CBLB-204	CBLB-203	4350.0	1	107607089.0	107822198.0	4	91900123.0	92116358.0
ALCAM-202	ALCAM-201	2720.0	1	107917210.0	108123070.0	4	92220162.0	92422652.0
mrna_51941	mrna_831422	498.0	1	108438406.0	108440118.0	4	92723122.0	92724636.0
mrna_52046	mrna_831531	354.0	1	110542819.0	110543292.0	4	94753784.0	94754087.0
NXPE3-203	NXPE3-201	2590.0	1	111463058.0	111516853.0	4	95724262.0	95777203.0
CEP97-201	CEP97-202	3900.0	1	111535152.0	111559025.0	4	95791571.0	95819995.0
RPL24-201	RPL24-202	732.0	1	111577228.0	111581890.0	4	95837581.0	95842187.0
RPL24-202	RPL24-201	561.0	1	111577228.0	111581790.0	4	95837574.0	95842100.0
ZBTB11-202	ZBTB11-201	4860.0	1	111586804.0	111618214.0	4	95845937.0	95883166.0
PCNP-201	mrna_831973	832.0	1	111637108.0	111648692.0	4	95902470.0	95917207.0
mrna_52485	mrna_832007	648.0	1	111671860.0	111673084.0	4	95938353.0	95950480.0
SENP7-202	IMPG2-202	4560.0	1	111683647.0	111834459.0	4	95950057.0	96116844.0
IMPG2-201	IMPG2-205	5710.0	1	111838263.0	111907677.0	4	96119109.0	96198049.0
mrna_53118	TFG-201	1840.0	1	112459038.0	112492081.0	4	96756226.0	96800389.0
TBC1D23-203	TBC1D23-201	3270.0	1	112849268.0	112913789.0	4	97138109.0	97202317.0
mrna_53475	mrna_833064	1580.0	1	112954022.0	112982364.0	4	97244869.0	97270651.0
mrna_53852	mrna_833411	1170.0	1	114554018.0	114561094.0	4	98862404.0	98869880.0
mrna_53877	mrna_833448	508.0	1	114628717.0	114629254.0	4	98899459.0	98900583.0
RIOX2-201	RIOX2-202	2110.0	1	114838998.0	114865055.0	4	99082079.0	99109686.0
PROS1-201	PROS1-203	3060.0	1	118390175.0	118452718.0	4	102408468.0	102466494.0
EPHA3-202	EPHA3-201	4590.0	1	119068434.0	119430978.0	4	103136499.0	103498669.0
mrna_54790	C3orf38-201	1420.0	1	120276583.0	120282800.0	4	104346092.0	104355021.0
mrna_55274	GBE1-201	3210.0	1	126318843.0	126623900.0	4	110365137.0	110662963.0
ROBO1-203	ROBO1-202	7620.0	1	128844593.0	129258307.0	4	112929372.0	113332588.0
mrna_55925	mrna_835610	365.0	1	131280690.0	131282977.0	4	115297580.0	115298687.0
mrna_56110	mrna_835776	5770.0	1	132091782.0	132163731.0	4	116109015.0	116183764.0
SAMSN1-201	mrna_835888	1960.0	1	132284187.0	132367021.0	4	116304969.0	116460209.0
mrna_56300	mrna_836043	441.0	1	132856309.0	132856908.0	4	116902841.0	116903159.0
USP25-205	USP25-201	3580.0	1	133437211.0	133578429.0	4	117459181.0	117606234.0
mrna_57271	mrna_836953	313.0	1	140131896.0	140132633.0	4	124164922.0	124165153.0
ATP5PF-202	ATP5PF-203	552.0	1	142744611.0	142747889.0	4	126784608.0	126792383.0
APP-207	APP-203	3510.0	1	142902697.0	143182422.0	4	126939668.0	127222919.0
PHF10-202	PHF10-201	2310.0	10	359866.0	381731.0	12	523493.0	542706.0
mrna_58446	C6orf120-201	789.0	10	379400.0	380719.0	12	543263.0	544496.0
PSMB1-202	PSMB1-201	1230.0	10	569854.0	587313.0	12	2753.0	21644.0
FAM120B-201	FAM120B-202	2040.0	10	630247.0	729186.0	12	63741.0	134810.0
SMOC2-201	SMOC2-203	2010.0	10	1313066.0	1469570.0	12	1244704.0	1398551.0
AFDN-204	AFDN-205	7690.0	10	1813995.0	1932072.0	12	1693594.0	1815958.0
RNASET2-203	RNASET2-201	1060.0	10	2398800.0	2427078.0	12	2316570.0	2339366.0
SFT2D1-202	SFT2D1-201	719.0	10	2865267.0	2880357.0	12	2789067.0	2804560.0
PDE10A-202	PDE10A-204	3530.0	10	3419770.0	3714336.0	12	3335680.0	3639088.0
QKI-204	QKI-201	1570.0	10	5100614.0	5237522.0	12	4981010.0	5121242.0
mrna_60764	PRKN-203	1620.0	10	5806667.0	6979404.0	12	5741294.0	7025670.0
mrna_60895	mrna_230069	436.0	10	7058446.0	7059571.0	12	6927109.0	6928213.0
MAP3K4-203	MAP3K4-204	7050.0	10	7258114.0	7368871.0	12	7185809.0	7294520.0
mrna_61144	mrna_230413	3530.0	10	7431367.0	7475650.0	12	7353956.0	7398147.0
SLC22A2-202	SLC22A2-201	2340.0	10	7636662.0	7657231.0	12	7559944.0	7593475.0
WTAP-202	WTAP-201	1830.0	10	7929406.0	7942148.0	12	7912971.0	7939208.0
SOD2-203	SOD2-202	971.0	10	7972023.0	7980883.0	12	7962374.0	7973235.0
SOD2-204	SOD2-203	724.0	10	7972023.0	7980472.0	12	7962374.0	7970418.0
FNDC1-201	FNDC1-203	3770.0	10	8279137.0	8376590.0	12	8257647.0	8356432.0
mrna_61900	TAGAP-201	1190.0	10	8469302.0	8474592.0	12	8444825.0	8452425.0
mrna_62136	DYNLT1-201	517.0	10	8802793.0	8809550.0	12	8763543.0	8771166.0
mrna_62265	TULP4-202	3090.0	10	8913113.0	9074473.0	12	8866807.0	9091677.0
mrna_62532	SYNJ2-203	5520.0	10	9302546.0	9344085.0	12	9236979.0	9334593.0
SNX9-202	SNX9-201	2660.0	10	9397180.0	9492366.0	12	9356910.0	9448321.0
ARID1B-204	ARID1B-203	7800.0	10	10035713.0	10485259.0	12	9977929.0	10260611.0
TFB1M-201	mrna_232916	998.0	10	11814386.0	11841916.0	12	11717646.0	11774581.0
SCAF8-203	SCAF8-201	5920.0	10	12161961.0	12237633.0	12	12130615.0	12207125.0
CNKSR3-201	CNKSR3-202	2520.0	10	12417367.0	12518987.0	12	12376606.0	12460115.0
OPRM1-201	OPRM1-203	1730.0	10	12785783.0	12824927.0	12	12745994.0	12782187.0
mrna_63894	SYNE1-203	2170.0	10	13792892.0	13933224.0	12	13545122.0	13671510.0
mrna_63990	SYNE1-204	6520.0	10	13792892.0	13970973.0	12	13601061.0	13709463.0
AKAP12-201	AKAP12-203	7420.0	10	14974133.0	15080695.0	12	14672167.0	14772442.0
MTHFD1L-201	MTHFD1L-202	4420.0	10	15203091.0	15417310.0	12	14898691.0	15096137.0
IYD-202	IYD-201	1280.0	10	15820390.0	15840276.0	12	15499023.0	15518127.0
mrna_65018	LRP11-201	903.0	10	16082309.0	16132235.0	12	15754202.0	15819953.0
PCMT1-204	PCMT1-203	1320.0	10	16136078.0	16174584.0	12	15802407.0	15847934.0
PCMT1-205	PCMT1-204	1150.0	10	16136078.0	16174526.0	12	15802407.0	15847922.0
mrna_65182	mrna_235079	606.0	10	16195078.0	16195763.0	12	15866994.0	15868208.0
mrna_65223	KATNA1-202	1440.0	10	16252120.0	16281809.0	12	15918589.0	15954347.0
mrna_65240	KATNA1-201	2290.0	10	16252120.0	16282153.0	12	15918589.0	15954695.0
GINM1-202	GINM1-201	1510.0	10	16284516.0	16308961.0	12	15956569.0	15974611.0
mrna_65368	mrna_235277	715.0	10	16379436.0	16394611.0	12	16046982.0	16062997.0
TAB2-203	TAB2-201	3260.0	10	16454439.0	16480343.0	12	16109976.0	16198040.0
mrna_65779	SAMD5-201	715.0	10	18223009.0	18223908.0	12	17819396.0	17872070.0
STXBP5-205	STXBP5-203	5350.0	10	18292885.0	18458309.0	12	17933856.0	18099978.0
ADGB-202	ADGB-201	7150.0	10	18839649.0	19000435.0	12	18505653.0	18680519.0
EPM2A-201	EPM2A-202	1490.0	10	19743990.0	19852306.0	12	19416184.0	19518070.0
STX11-201	mrna_236505	1290.0	10	21037265.0	21038126.0	12	20681271.0	20719700.0
LTV1-202	LTV1-201	2100.0	10	21290081.0	21305775.0	12	20931294.0	20945230.0
mrna_67175	PHACTR2-201	2820.0	10	21315862.0	21592477.0	12	20954630.0	21212499.0
AIG1-204	AIG1-205	1140.0	10	21937881.0	22038292.0	12	21533820.0	21636436.0
ADGRG6-202	ADGRG6-201	5540.0	10	22544722.0	22681124.0	12	22151133.0	22289415.0
TXLNB-201	TXLNB-203	2710.0	10	25106835.0	25144110.0	12	24738573.0	24772977.0
ABRACL-202	ABRACL-201	378.0	10	25289105.0	25303279.0	12	24923139.0	24935169.0
NHSL1-204	NHSL1-202	6530.0	10	25729173.0	25827808.0	12	25381542.0	25444700.0
IL20RA-203	IL20RA-201	2480.0	10	27045678.0	27061667.0	12	26545660.0	26581689.0
PEX7-202	PEX7-201	1490.0	10	27141815.0	27234617.0	12	26667501.0	26762540.0
MAP7-205	MAP7-202	3500.0	10	27593442.0	27686300.0	12	27026118.0	27189226.0
BCLAF1-202	BCLAF1-201	4320.0	10	27740748.0	27761795.0	12	27234934.0	27262900.0
AHI1-202	AHI1-201	5140.0	10	28488099.0	28674560.0	12	27936902.0	28151135.0
MYB-203	MYB-205	3490.0	10	28769212.0	28802881.0	12	28209908.0	28243935.0
HBS1L-206	HBS1L-205	3170.0	10	28912849.0	28995991.0	12	28350282.0	28433024.0
HBS1L-207	HBS1L-201	1020.0	10	28912849.0	28964727.0	12	28350272.0	28402776.0
HBS1L-208	HBS1L-202	2910.0	10	28912849.0	28930891.0	12	28350273.0	28369181.0
