gene1	gene2	score	chrom1	start1	end1	chrom2	start2	end2
GNB1-202	GNB1-201	1590.0	1	667186.0	756848.0	3	31599385.0	31640399.0
PRKCZ-202	PRKCZ-201	2730.0	1	926810.0	1003880.0	3	31282821.0	31399534.0
mrna_2938	mrna_734596	893.0	1	1140688.0	1160495.0	3	31130502.0	31148870.0
mrna_2972	mrna_734577	571.0	1	1149562.0	1162522.0	3	31128350.0	31143252.0
mrna_3010	RER1-202	879.0	1	1163553.0	1174479.0	3	31115526.0	31127346.0
PEX10-201	PEX10-202	857.0	1	1175542.0	1180861.0	3	31109859.0	31115402.0
TTC34-201	mrna_734289	2390.0	1	1374911.0	1396644.0	3	30972919.0	30985063.0
TPRG1L-202	TPRG1L-201	1260.0	1	2109688.0	2112532.0	3	30171982.0	30181463.0
WRAP73-202	WRAP73-201	2080.0	1	2114272.0	2130767.0	3	30153941.0	30170232.0
TP73-203	TP73-205	2850.0	1	2155692.0	2201399.0	3	30081335.0	30151566.0
CCDC27-201	mrna_733591	1160.0	1	2213525.0	2227429.0	3	30049355.0	30063209.0
CEP104-201	CEP104-203	3830.0	1	2252358.0	2304629.0	3	29964591.0	30023071.0
NPHP4-203	NPHP4-201	6320.0	1	3975007.0	4088142.0	3	28024192.0	28164861.0
KCNAB2-205	KCNAB2-201	1400.0	1	4164176.0	4195350.0	3	27838972.0	27855549.0
mrna_4701	mrna_732907	604.0	1	4269709.0	4277835.0	3	27931259.0	27937828.0
ACOT7-201	ACOT7-204	1730.0	1	4331971.0	4430979.0	3	27725782.0	27824250.0
HES2-202	HES2-201	732.0	1	4438776.0	4440007.0	3	27716590.0	27717548.0
ESPN-202	ESPN-203	6260.0	1	4444679.0	4472674.0	3	27684880.0	27713111.0
PLEKHG5-202	PLEKHG5-205	4770.0	1	4481182.0	4532415.0	3	27665509.0	27676172.0
NOL9-201	NOL9-202	3130.0	1	4536242.0	4556110.0	3	27599914.0	27619682.0
KLHL21-202	KLHL21-201	2730.0	1	4580507.0	4588613.0	3	27566593.0	27578972.0
DNAJC11-203	DNAJC11-202	2590.0	1	4612734.0	4679170.0	3	27465725.0	27541319.0
CAMTA1-201	CAMTA1-204	7440.0	1	4742108.0	5615864.0	3	27305593.0	27393750.0
PER3-201	mrna_731548	2080.0	1	5633951.0	5688767.0	3	26439988.0	26463067.0
PARK7-202	mrna_731451	859.0	1	5809216.0	5825731.0	3	26261423.0	26277017.0
RERE-202	RERE-203	2390.0	1	6135452.0	6394115.0	3	25839723.0	25933448.0
PIK3CD-201	PIK3CD-202	4800.0	1	7257880.0	7272407.0	3	25190025.0	25220598.0
CLSTN1-202	CLSTN1-203	4320.0	1	7273842.0	7351698.0	3	25096855.0	25189075.0
RBP7-201	mrna_730458	623.0	1	7485162.0	7504914.0	3	24931903.0	24954609.0
mrna_7879	mrna_729769	324.0	1	7672155.0	7672771.0	3	24556933.0	24557382.0
CENPS-201	CENPS-203	607.0	1	7851637.0	7862427.0	3	24739202.0	24752639.0
DFFA-201	mrna_730138	696.0	1	7875269.0	7887354.0	3	24762504.0	24768763.0
mrna_8308	mrna_729651	1080.0	1	8367311.0	8370016.0	3	24298330.0	24301074.0
mrna_8319	mrna_729633	813.0	1	8379148.0	8382204.0	3	24286469.0	24289725.0
mrna_8690	MTOR-202	3470.0	1	8521654.0	8546961.0	3	24119706.0	24245292.0
DISP3-201	DISP3-202	6290.0	1	8746563.0	8778781.0	3	23787618.0	23791906.0
FBXO44-202	mrna_728941	530.0	1	8887786.0	8893692.0	3	23909588.0	23911693.0
FBXO6-201	FBXO6-202	1090.0	1	8895303.0	8910842.0	3	23891058.0	23895324.0
MAD2L2-202	MAD2L2-201	682.0	1	8910252.0	8915559.0	3	23887047.0	23890378.0
AGTRAP-201	mrna_728976	574.0	1	8961181.0	8977693.0	3	23919240.0	23924400.0
CLCN6-202	CLCN6-201	3740.0	1	9020736.0	9050109.0	3	24042401.0	24061780.0
PLOD1-202	PLOD1-201	2450.0	1	9137824.0	9166048.0	3	23582122.0	23597646.0
AADACL4-201	AADACL3-201	149.0	1	9747729.0	9760299.0	3	23124341.0	23131909.0
mrna_10063	mrna_727989	1780.0	1	9884064.0	9887217.0	3	23078432.0	23081517.0
mrna_10092	mrna_727978	1170.0	1	9884064.0	9887722.0	3	23077846.0	23081309.0
mrna_10155	mrna_727925	2140.0	1	9911297.0	9914969.0	3	23039569.0	23043154.0
PDPN-201	mrna_727784	636.0	1	10131298.0	10158441.0	3	22861888.0	22887556.0
PRDM2-202	PRDM2-204	7530.0	1	10227300.0	10325083.0	3	22713220.0	22786563.0
KAZN-201	mrna_727638	485.0	1	10382329.0	11507728.0	3	22168711.0	22634485.0
mrna_10588	mrna_727563	217.0	1	11337183.0	11337339.0	3	21553029.0	21553185.0
DNAJC16-202	DNAJC16-201	2010.0	1	11865443.0	11902813.0	3	21317320.0	21323917.0
mrna_10990	mrna_727446	1860.0	1	11930833.0	11963048.0	3	21361282.0	21394779.0
mrna_11030	mrna_727489	4040.0	1	11930833.0	11967460.0	3	21361282.0	21404654.0
SPEN-201	SPEN-204	16500.0	1	12115730.0	12197822.0	3	21202377.0	21286072.0
ZBTB17-201	ZBTB17-202	3600.0	1	12200280.0	12230489.0	3	21191995.0	21199830.0
FBXO42-201	mrna_727049	794.0	1	12439641.0	12523870.0	3	21034517.0	21049188.0
SZRD1-202	mrna_727036	560.0	1	12537285.0	12568654.0	3	21010395.0	21012482.0
SPATA21-201	mrna_727011	1690.0	1	12564910.0	12598284.0	3	20984193.0	21006287.0
NECAP2-203	NECAP2-202	1250.0	1	12606688.0	12620897.0	3	20948027.0	20962366.0
MFAP2-202	MFAP2-201	836.0	1	12681027.0	12687017.0	3	20883411.0	20889763.0
mrna_12118	ATP13A2-201	2550.0	1	12695575.0	12704818.0	3	20858585.0	20880705.0
SDHB-201	SDHB-203	998.0	1	12718144.0	12757916.0	3	20840572.0	20851908.0
PADI2-201	PADI3-201	708.0	1	12778447.0	12825487.0	3	20773503.0	20797491.0
PAX7-201	PAX7-202	2380.0	1	14064491.0	14164678.0	3	19669476.0	19764450.0
mrna_13131	mrna_725693	274.0	1	14439833.0	14440019.0	3	18652147.0	18652333.0
EMC1-203	EMC1-202	3730.0	1	14613240.0	14636771.0	3	18800464.0	18825502.0
mrna_13548	mrna_726000	387.0	1	14643032.0	14648888.0	3	18832345.0	18837419.0
mrna_13581	mrna_726032	757.0	1	14663053.0	14670101.0	3	18857232.0	18860973.0
mrna_13786	mrna_726124	277.0	1	14904758.0	14940671.0	3	18936424.0	18940415.0
NBL1-201	mrna_726073	821.0	1	14956528.0	14968550.0	3	18904900.0	18908275.0
mrna_14025	mrna_726275	209.0	1	15332029.0	15353557.0	3	19284315.0	19289415.0
DDOST-202	mrna_725653	1140.0	1	15794560.0	15804350.0	3	18582390.0	18584963.0
HP1BP3-202	HP1BP3-201	2590.0	1	15901164.0	15910342.0	3	18505700.0	18535342.0
EIF4G3-201	EIF4G3-207	7470.0	1	15922349.0	16314154.0	3	18167426.0	18488315.0
mrna_15778	mrna_724497	1150.0	1	16936541.0	16942402.0	3	17546191.0	17552918.0
mrna_15802	mrna_724482	528.0	1	16949974.0	16955137.0	3	17532867.0	17533218.0
CDC42-201	CDC42-202	893.0	1	16967791.0	17014285.0	3	17474807.0	17519720.0
ZBTB40-201	ZBTB40-203	2320.0	1	17372053.0	17417583.0	3	17285675.0	17367934.0
EPHA8-201	mrna_724261	2930.0	1	17446180.0	17479422.0	3	17152911.0	17164543.0
mrna_16009	mrna_724236	783.0	1	17524109.0	17525046.0	3	17108734.0	17109683.0
KDM1A-201	KDM1A-203	1970.0	1	17821325.0	17883571.0	3	16886019.0	16950148.0
mrna_16214	mrna_724025	422.0	1	17914446.0	17914752.0	3	16827552.0	16828296.0
HTR1D-201	mrna_723986	1630.0	1	17987883.0	17989017.0	3	16756296.0	16757430.0
mrna_16312	HNRNPR-202	2990.0	1	18091838.0	18126008.0	3	16591412.0	16625469.0
TCEA3-201	mrna_723836	546.0	1	18158808.0	18195110.0	3	16530605.0	16546818.0
ASAP3-205	mrna_723772	1170.0	1	18199001.0	18246029.0	3	16442459.0	16479421.0
mrna_16784	RPL11-201	848.0	1	18416105.0	18424004.0	3	16348515.0	16353308.0
mrna_16813	mrna_723667	3530.0	1	18459844.0	18475416.0	3	16299300.0	16312897.0
mrna_16859	PITHD1-201	998.0	1	18483932.0	18490379.0	3	16282091.0	16288689.0
mrna_16895	LYPLA2-203	1080.0	1	18492518.0	18496976.0	3	16276694.0	16280011.0
GALE-202	GALE-201	1570.0	1	18497040.0	18501593.0	3	16272500.0	16275426.0
mrna_17116	FUCA1-205	2060.0	1	18535441.0	18557232.0	3	16233210.0	16240543.0
mrna_17175	PNRC2-201	656.0	1	18623167.0	18627404.0	3	16174948.0	16175368.0
SRSF10-201	SRSF10-204	1210.0	1	18630223.0	18641867.0	3	16157123.0	16166283.0
SRSF10-203	SRSF10-202	859.0	1	18630423.0	18641981.0	3	16157123.0	16169732.0
IFNLR1-203	IFNLR1-201	2220.0	1	18793468.0	18811627.0	3	16011202.0	16033673.0
mrna_17644	NCMAP-201	465.0	1	19156822.0	19167095.0	3	15765390.0	15773411.0
mrna_17666	mrna_723056	299.0	1	19184541.0	19184998.0	3	15746107.0	15747159.0
SRRM1-201	SRRM1-202	3740.0	1	19196863.0	19227322.0	3	15708945.0	15734775.0
SRRM1-204	SRRM1-201	4170.0	1	19196980.0	19227321.0	3	15708945.0	15737408.0
mrna_17936	mrna_722811	700.0	1	19710757.0	19716389.0	3	15282731.0	15290367.0
mrna_17958	mrna_722852	904.0	1	19719531.0	19727222.0	3	15294110.0	15299721.0
mrna_18138	mrna_722697	1940.0	1	19799802.0	19831193.0	3	15190087.0	15225744.0
SELENON-201	SELENON-202	2390.0	1	20131486.0	20147704.0	3	14892357.0	14907192.0
mrna_18385	mrna_722379	1350.0	1	20149497.0	20161958.0	3	14867415.0	14879834.0
AUNIP-202	AUNIP-201	1600.0	1	20162384.0	20192474.0	3	14830497.0	14862943.0
PAQR7-202	PAQR7-201	1590.0	1	20193725.0	20203615.0	3	14827719.0	14828772.0
SLC30A2-203	SLC30A2-202	1670.0	1	20344560.0	20352924.0	3	14774014.0	14781490.0
SH3BGRL3-201	SH3BGRL3-202	444.0	1	20536753.0	20538226.0	3	14629468.0	14630737.0
mrna_18935	mrna_721972	280.0	1	20569817.0	20571156.0	3	14595284.0	14596601.0
mrna_19093	mrna_721892	963.0	1	20645215.0	20657024.0	3	14505627.0	14520365.0
DHDDS-201	DHDDS-203	1550.0	1	20661508.0	20690327.0	3	14473896.0	14501138.0
mrna_19175	mrna_721801	343.0	1	20691499.0	20695214.0	3	14468734.0	14471504.0
ARID1A-202	ARID1A-201	10600.0	1	20863204.0	20932678.0	3	14248520.0	14319274.0
WDTC1-201	WDTC1-202	3140.0	1	21254501.0	21324236.0	3	14027112.0	14098229.0
IFI6-202	IFI6-201	595.0	1	21613363.0	21615091.0	3	13982632.0	13984642.0
mrna_20332	FAM76A-203	808.0	1	21641755.0	21663133.0	3	13928260.0	13958379.0
PPP1R8-201	PPP1R8-202	1650.0	1	21711724.0	21729367.0	3	13851346.0	13877621.0
mrna_20470	mrna_721230	1260.0	1	21780428.0	21798936.0	3	13788253.0	13805418.0
SMPDL3B-202	SMPDL3B-203	2070.0	1	21817904.0	21846421.0	3	13748213.0	13774282.0
EYA3-201	EYA3-206	2660.0	1	21857154.0	21957438.0	3	13685740.0	13731899.0
mrna_20786	DNAJC8-202	1170.0	1	22066020.0	22089135.0	3	13505031.0	13528255.0
mrna_20844	ATP5IF1-203	511.0	1	22091265.0	22099052.0	3	13501339.0	13503525.0
SESN2-202	SESN2-201	1570.0	1	22111252.0	22122931.0	3	13470785.0	13488081.0
MED18-201	MED18-202	961.0	1	22151306.0	22158129.0	3	13435937.0	13442602.0
mrna_20975	PHACTR4-201	3290.0	1	22189812.0	22303066.0	3	13298598.0	13383572.0
RCC1-203	RCC1-202	2090.0	1	22321476.0	22340285.0	3	13261848.0	13281944.0
mrna_21330	mrna_720385	765.0	1	22388814.0	22416312.0	3	13182606.0	13211902.0
mrna_21921	SRSF4-201	2250.0	1	22837388.0	22863751.0	3	12746505.0	12772062.0
PTPRU-202	mrna_719724	3270.0	1	22923877.0	22986881.0	3	12671728.0	12694138.0
SDC3-201	SDC3-202	2010.0	1	24350863.0	24388532.0	3	11299032.0	11308472.0
PUM1-204	PUM1-206	5400.0	1	24401226.0	24528076.0	3	11130592.0	11258284.0
mrna_22671	mrna_718999	887.0	1	24724500.0	24779903.0	3	10977066.0	11006683.0
mrna_22837	mrna_718912	376.0	1	24849639.0	24850792.0	3	10878248.0	10879040.0
TINAGL1-203	TINAGL1-204	2180.0	1	24941349.0	24951757.0	3	10782583.0	10792988.0
HCRTR1-201	mrna_718774	797.0	1	24991162.0	25004488.0	3	10744823.0	10747098.0
mrna_23522	mrna_718724	1810.0	1	25160336.0	25168327.0	3	10667749.0	10675531.0
PTP4A2-202	mrna_718688	792.0	1	25260246.0	25269361.0	3	10561568.0	10570408.0
TMEM39B-202	TMEM39B-201	2160.0	1	25390894.0	25407082.0	3	10448044.0	10466526.0
mrna_23787	KPNA6-201	2520.0	1	25409923.0	25463807.0	3	10400364.0	10445709.0
BSDC1-203	mrna_718481	299.0	1	25616309.0	25639075.0	3	10358020.0	10363338.0
ZBTB8OS-202	ZBTB8OS-201	767.0	1	25806698.0	25825293.0	3	10174474.0	10189015.0
RBBP4-201	RBBP4-202	2000.0	1	25826191.0	25843729.0	3	10154819.0	10174350.0
NHSL3-203	NHSL3-201	4900.0	1	25909635.0	25916350.0	3	10080704.0	10106863.0
S100PBP-201	mrna_718131	1910.0	1	25947744.0	25977655.0	3	10016850.0	10044845.0
mrna_24871	AK2-203	961.0	1	26103201.0	26115033.0	3	9984885.0	10002528.0
ZNF362-203	ZNF362-201	1970.0	1	26315453.0	26335730.0	3	9771677.0	9809552.0
PHC2-202	PHC2-203	3810.0	1	26350081.0	26399670.0	3	9732179.0	9756023.0
ZSCAN20-201	ZSCAN20-202	4760.0	1	26505529.0	26524464.0	3	9581262.0	9590137.0
CSMD2-201	CSMD2-203	14600.0	1	26552799.0	27202356.0	3	8897035.0	9550898.0
mrna_25707	SMIM12-201	436.0	1	27906679.0	27910577.0	3	8206133.0	8206412.0
ZMYM6-201	ZMYM6-202	6140.0	1	28032502.0	28075994.0	3	8034338.0	8081358.0
ZMYM1-201	ZMYM1-202	5270.0	1	28097336.0	28125818.0	3	7981100.0	8010606.0
TFAP2E-202	TFAP2E-201	1950.0	1	28557483.0	28575456.0	3	7525411.0	7543218.0
AGO3-201	AGO3-202	4050.0	1	28854817.0	28969413.0	3	7207436.0	7259524.0
mrna_26635	mrna_716275	881.0	1	28988729.0	28990187.0	3	7118046.0	7119812.0
TEKT2-201	TEKT2-203	1960.0	1	28991531.0	28995270.0	3	7113725.0	7117556.0
ADPRS-201	TEKT2-202	1690.0	1	28995603.0	29001285.0	3	7107823.0	7113111.0
mrna_26982	LSM10-201	580.0	1	29250531.0	29253064.0	3	6985705.0	6986077.0
GRIK3-202	GRIK3-203	4110.0	1	29619718.0	29845724.0	3	6397146.0	6633985.0
mrna_27339	MEAF6-203	944.0	1	30259140.0	30281775.0	3	5703827.0	5727205.0
GNL2-203	GNL2-202	3150.0	1	30310737.0	30337029.0	3	5758758.0	5784067.0
EPHA10-201	mrna_715787	1320.0	1	30438554.0	30481268.0	3	5940961.0	5944802.0
C1orf122-202	C1orf122-201	740.0	1	30514226.0	30515701.0	3	5906151.0	5907704.0
mrna_27787	MTF1-201	3460.0	1	30519584.0	30558881.0	3	5864716.0	5900322.0
mrna_28216	RRAGC-201	1880.0	1	31429681.0	31445505.0	3	5510646.0	5523841.0
mrna_28256	mrna_715220	604.0	1	31447069.0	31454930.0	3	5529581.0	5533969.0
mrna_28315	mrna_715268	318.0	1	31488153.0	31488567.0	3	5568176.0	5568590.0
NDUFS5-202	NDUFS5-201	496.0	1	31582578.0	31588233.0	3	5660085.0	5665288.0
MACF1-205	MACF1-201	34600.0	1	31731738.0	31961853.0	3	4445131.0	4689217.0
mrna_29473	mrna_715073	3800.0	1	31897588.0	31902260.0	3	4504961.0	4509729.0
mrna_29496	mrna_714438	1820.0	1	31967311.0	32010101.0	3	4401169.0	4439560.0
mrna_29613	mrna_714378	3090.0	1	32036911.0	32052034.0	3	4357174.0	4371655.0
mrna_29806	PPIE-204	1410.0	1	32199056.0	32223296.0	3	4186093.0	4201508.0
mrna_29837	mrna_714438	1840.0	1	32221766.0	32249348.0	3	4401169.0	4439560.0
mrna_29854	mrna_714151	667.0	1	32229742.0	32230778.0	3	4169475.0	4170308.0
mrna_29893	TRIT1-201	748.0	1	32289106.0	32301410.0	3	4045659.0	4090651.0
MYCL-202	MYCL-201	1840.0	1	32346858.0	32348533.0	3	4028736.0	4035198.0
CAP1-201	mrna_713975	1400.0	1	32451286.0	32475898.0	3	3897817.0	3934375.0
ZMPSTE24-201	ZMPSTE24-204	2210.0	1	32634135.0	32682571.0	3	3697012.0	3752686.0
SMAP2-202	SMAP2-201	2010.0	1	32744765.0	32792569.0	3	3583400.0	3633467.0
ZNF684-201	ZNF684-203	1770.0	1	32877014.0	32889413.0	3	3476354.0	3496449.0
mrna_30556	mrna_713536	1140.0	1	32951997.0	32952771.0	3	3425756.0	3426530.0
NFYC-202	NFYC-203	1700.0	1	33033122.0	33095852.0	3	3281549.0	3333008.0
CTPS1-206	CTPS1-203	2740.0	1	33265178.0	33292030.0	3	3188236.0	3216763.0
SCMH1-203	SCMH1-206	3090.0	1	33305113.0	33505487.0	3	3040234.0	3170638.0
mrna_31265	mrna_713039	1400.0	1	33732647.0	33734233.0	3	2839010.0	2840488.0
FOXJ3-203	FOXJ3-204	2880.0	1	34389021.0	34515699.0	3	2165768.0	2302636.0
PPIH-203	PPIH-202	833.0	1	34825254.0	34841808.0	3	1847769.0	1857404.0
mrna_31779	YBX1-201	1530.0	1	34846503.0	34864874.0	3	1818706.0	1836357.0
CLDN19-202	CLDN19-201	1040.0	1	34883020.0	34886859.0	3	1796525.0	1801071.0
P3H1-202	P3H1-201	3340.0	1	34893327.0	34912361.0	3	1770785.0	1790031.0
TMEM269-201	mrna_712392	906.0	1	34931721.0	34939645.0	3	1741527.0	1755170.0
mrna_32067	mrna_712229	881.0	1	35278084.0	35279645.0	3	1384550.0	1385975.0
mrna_32078	mrna_712215	601.0	1	35316404.0	35324452.0	3	1349228.0	1357063.0
CFAP57-201	CFAP57-202	5690.0	1	35335177.0	35410504.0	3	1260163.0	1338049.0
TIE1-201	TIE1-202	5290.0	1	35448443.0	35467902.0	3	1214310.0	1220951.0
mrna_32297	CDC20-202	2330.0	1	35497705.0	35501762.0	3	1160765.0	1164988.0
PTPRF-202	PTPRF-204	8760.0	1	35686226.0	35756078.0	3	941901.0	989742.0
ST3GAL3-203	ST3GAL3-205	1680.0	1	35846497.0	36042708.0	3	602913.0	795735.0
IPO13-203	IPO13-201	4480.0	1	36076877.0	36078118.0	3	565707.0	586539.0
DPH2-204	DPH2-202	2260.0	1	36085064.0	36088366.0	3	561137.0	564496.0
SLC6A9-202	SLC6A9-201	2960.0	1	36103865.0	36135514.0	3	509044.0	544733.0
mrna_33459	mrna_710738	361.0	1	36207266.0	36208246.0	3	432318.0	432594.0
mrna_33478	KLF17-201	1520.0	1	36239774.0	36242103.0	3	395929.0	397772.0
ERI3-202	ERI3-201	1600.0	1	36333628.0	36450943.0	3	177341.0	307811.0
RNF220-201	mrna_710604	990.0	1	36511320.0	36727887.0	3	105012.0	105666.0
KIF2C-203	KIF2C-201	1700.0	1	36827044.0	36841924.0	4	146636458.0	146654874.0
mrna_33912	RPS8-201	947.0	1	36853595.0	36856217.0	4	146673910.0	146679298.0
PLK3-201	PLK3-202	3000.0	1	36871772.0	36877095.0	4	146690621.0	146696154.0
EIF2B3-204	EIF2B3-202	2100.0	1	37049791.0	37067491.0	4	146732392.0	146890376.0
HECTD3-201	HECTD3-202	3970.0	1	37078351.0	37087159.0	4	146900800.0	146909352.0
mrna_34872	mrna_800561	1500.0	1	37662690.0	37672390.0	4	146480943.0	146491373.0
NASP-204	NASP-203	3590.0	1	37681563.0	37716743.0	4	146437052.0	146471720.0
GPBP1L1-201	mrna_800283	2180.0	1	37723996.0	37778788.0	4	146398235.0	146428805.0
IPP-202	IPP-203	2760.0	1	37786456.0	37823285.0	4	146326545.0	146369300.0
POMGNT1-203	POMGNT1-202	3060.0	1	38232989.0	38236278.0	4	145902283.0	145911653.0
LRRC41-201	LRRC41-203	3820.0	1	38309229.0	38327770.0	4	145810601.0	145827522.0
mrna_35746	mrna_799711	421.0	1	38328077.0	38335307.0	4	145801297.0	145808751.0
MKNK1-202	MKNK1-203	1990.0	1	38534110.0	38576255.0	4	145710912.0	145744054.0
mrna_36134	mrna_799440	348.0	1	38713260.0	38713497.0	4	145583595.0	145584519.0
mrna_36208	CYP4B1-204	1310.0	1	38722692.0	38740100.0	4	145559989.0	145577801.0
mrna_36370	mrna_799274	2320.0	1	38845232.0	38856186.0	4	145431434.0	145450309.0
mrna_36653	mrna_798975	561.0	1	39199613.0	39200000.0	4	145042029.0	145042624.0
AGBL4-202	AGBL4-201	1110.0	1	40390954.0	41498856.0	4	144160193.0	144301295.0
C1orf185-201	mrna_798367	368.0	1	42591911.0	42618523.0	4	141678658.0	141709291.0
EPS15-202	EPS15-205	4160.0	1	42798867.0	42969784.0	4	141301258.0	141480925.0
mrna_37736	mrna_797881	3480.0	1	43047465.0	43216491.0	4	141042933.0	141219552.0
NRDC-201	NRDC-204	5740.0	1	43217205.0	43313116.0	4	140944792.0	141041916.0
mrna_38054	mrna_797407	523.0	1	43453039.0	43453414.0	4	140809970.0	140810432.0
mrna_38064	BTF3L4-202	373.0	1	43465996.0	43501347.0	4	140770811.0	140799275.0
ZFYVE9-202	mrna_797254	5930.0	1	43591914.0	43729800.0	4	140535270.0	140720178.0
ORC1-201	ORC1-202	3870.0	1	43752553.0	43780875.0	4	140501115.0	140530239.0
TUT4-202	TUT4-201	7000.0	1	43922534.0	43929775.0	4	140317048.0	140470067.0
ZYG11B-202	ZYG11B-201	3490.0	1	44112062.0	44184320.0	4	140096476.0	140168521.0
mrna_38585	mrna_796864	563.0	1	44163192.0	44163582.0	4	140117718.0	140118102.0
SCP2-201	SCP2-204	2540.0	1	44292813.0	44441473.0	4	139815264.0	139984356.0
CPT2-201	CPT2-202	2980.0	1	44578960.0	44607718.0	4	139689313.0	139725920.0
mrna_38962	CZIB-201	746.0	1	44616712.0	44622548.0	4	139673850.0	139679627.0
LRP8-210	LRP8-208	4370.0	1	44642182.0	44719436.0	4	139576158.0	139654332.0
DIO1-203	DIO1-204	1150.0	1	45238723.0	45252827.0	4	139028874.0	139041855.0
LDLRAD1-203	LDLRAD1-204	922.0	1	45344843.0	45353595.0	4	138917796.0	138926585.0
mrna_39817	mrna_795673	1380.0	1	45363624.0	45388621.0	4	138879938.0	138905644.0
CYB5RL-204	CYB5RL-202	1440.0	1	45518133.0	45524473.0	4	138733561.0	138765439.0
MRPL37-201	MRPL37-202	1480.0	1	45524614.0	45546018.0	4	138708222.0	138741627.0
mrna_40809	mrna_795046	1730.0	1	47910838.0	47939465.0	4	136801769.0	136831784.0
FGGY-202	FGGY-203	1230.0	1	50338957.0	50729674.0	4	134369762.0	134648467.0
mrna_41430	mrna_794274	1340.0	1	50975074.0	51076192.0	4	133653123.0	133751981.0
NFIA-207	NFIA-208	2590.0	1	52093318.0	52463167.0	4	132215446.0	132811348.0
PATJ-203	PATJ-204	8540.0	1	52746236.0	53093369.0	4	131658360.0	131928958.0
mrna_42178	mrna_793549	1730.0	1	53128140.0	53129328.0	4	131547787.0	131548975.0
USP1-201	mrna_793434	3600.0	1	53402894.0	53413718.0	4	131263257.0	131274376.0
DOCK7-201	DOCK7-203	6510.0	1	53416718.0	53602272.0	4	131064779.0	131257193.0
mrna_42465	mrna_793049	2090.0	1	53672200.0	53766302.0	4	130886092.0	130949456.0
ALG6-201	ALG6-202	2350.0	1	54256919.0	54317355.0	4	130331749.0	130387585.0
mrna_42672	mrna_792839	400.0	1	54369057.0	54369653.0	4	130271567.0	130272199.0
EFCAB7-201	EFCAB7-204	2890.0	1	54408528.0	54456129.0	4	130183363.0	130232173.0
PGM1-202	EFCAB7-201	2650.0	1	54509996.0	54541999.0	4	130101758.0	130160411.0
CACHD1-201	CACHD1-202	5670.0	1	55332797.0	55543217.0	4	129104547.0	129321265.0
mrna_43228	mrna_792223	848.0	1	56007601.0	56008661.0	4	128624641.0	128625887.0
mrna_43238	mrna_792152	1050.0	1	56018895.0	56094013.0	4	128539815.0	128610701.0
DNAJC6-203	DNAJC6-201	4480.0	1	56172967.0	56267940.0	4	128359528.0	128511641.0
LEPR-201	LEPR-203	5380.0	1	56390392.0	56458474.0	4	128186698.0	128237605.0
PDE4B-203	PDE4B-201	3380.0	1	57137061.0	57155578.0	4	127457982.0	127947397.0
DNAI4-202	DNAI4-201	3900.0	1	57692544.0	57726462.0	4	126863719.0	126988526.0
MIER1-203	MIER1-201	2650.0	1	57732027.0	57782207.0	4	126810019.0	126863521.0
SLC35D1-201	SLC35D1-202	1660.0	1	57793548.0	57852354.0	4	126741453.0	126792714.0
mrna_44111	mrna_791218	361.0	1	57890390.0	57931692.0	4	126676142.0	126710797.0
IL12RB2-202	IL12RB2-203	3940.0	1	58078341.0	58151821.0	4	126453526.0	126524946.0
