gene1	gene2	score	chrom1	start1	end1	chrom2	start2	end2
CFAP74-209	CFAP74-201	3450.0	1	1921950.0	2003837.0	16	50772969.0	50830785.0
GABRD-202	GABRD-201	1140.0	1	2019328.0	2030079.0	16	50714853.0	50725488.0
PRKCZ-201	PRKCZ-204	2100.0	1	2050410.0	2185395.0	16	50600636.0	50699544.0
FAAP20-204	FAAP20-202	115.0	1	2184460.0	2194775.0	16	50593755.0	50598403.0
SKI-201	SKI-203	2760.0	1	2228318.0	2310213.0	16	50517024.0	50569734.0
MORN1-203	MORN1-201	860.0	1	2321252.0	2391554.0	16	50453008.0	50502221.0
RER1-203	RER1-201	406.0	1	2391774.0	2405442.0	16	50442764.0	50452801.0
PEX10-201	PEX10-206	922.0	1	2403963.0	2412564.0	16	50437188.0	50446716.0
PANK4-201	PANK4-202	2580.0	1	2508536.0	2526596.0	16	50343132.0	50359576.0
PRXL2B-205	PRXL2B-201	629.0	1	2586749.0	2591467.0	16	50307835.0	50311025.0
TTC34-201	TTC34-202	3030.0	1	2636985.0	2801693.0	16	50250966.0	50263472.0
PRDM16-206	PRDM16-201	4130.0	1	3069167.0	3434342.0	16	49577394.0	49985883.0
ARHGEF16-203	ARHGEF16-202	2340.0	1	3454664.0	3481113.0	16	49542329.0	49566184.0
MEGF6-202	MEGF6-206	4470.0	1	3487950.0	3611508.0	16	49497466.0	49537218.0
TPRG1L-202	TPRG1L-203	930.0	1	3625014.0	3630127.0	16	49419777.0	49422661.0
WRAP73-202	WRAP73-203	1310.0	1	3630766.0	3650058.0	16	49406251.0	49418227.0
TP73-206	TP73-205	2270.0	1	3652515.0	3736201.0	16	49329494.0	49404329.0
CCDC27-202	mrna_516334	699.0	1	3752444.0	3771645.0	16	49291322.0	49298061.0
SMIM1-204	SMIM1-201	225.0	1	3772748.0	3775956.0	16	49286555.0	49290320.0
LRRC47-201	LRRC47-202	1170.0	1	3778558.0	3796498.0	16	49273407.0	49284772.0
CEP104-226	CEP104-201	2650.0	1	3812085.0	3857211.0	16	49228163.0	49267283.0
DFFB-211	DFFB-204	220.0	1	3857266.0	3860490.0	16	49218206.0	49228095.0
C1orf174-201	C16H1orf174-204	215.0	1	3889132.0	3900272.0	16	49208402.0	49211521.0
AJAP1-202	AJAP1-201	1340.0	1	4654608.0	4792534.0	16	48572112.0	48653020.0
KCNAB2-225	KCNAB2-201	438.0	1	5990926.0	6090419.0	16	47231899.0	47265743.0
CHD5-201	CHD5-202	7830.0	1	6101786.0	6180321.0	16	47156887.0	47226132.0
RPL22-201	RPL22-204	484.0	1	6185019.0	6199595.0	16	47146157.0	47152159.0
ICMT-201	ICMT-202	1130.0	1	6221192.0	6235964.0	16	47113312.0	47119672.0
HES3-202	HES3-201	569.0	1	6244178.0	6245578.0	16	47102749.0	47105105.0
ACOT7-209	ACOT7-207	1340.0	1	6264268.0	6393361.0	16	47022803.0	47087019.0
HES2-203	HES2-202	190.0	1	6412417.0	6424670.0	16	46950101.0	46952589.0
ESPN-216	ESPN-206	3150.0	1	6424775.0	6460944.0	16	46911754.0	46943795.0
TNFRSF25-221	TNFRSF25-202	1080.0	1	6460785.0	6465470.0	16	46905273.0	46909417.0
PLEKHG5-215	PLEKHG5-202	3790.0	1	6467121.0	6485469.0	16	46880261.0	46903613.0
TAS1R1-201	TAS1R1-202	2510.0	1	6555306.0	6579755.0	16	46823821.0	46832024.0
KLHL21-201	KLHL21-202	2380.0	1	6590723.0	6602869.0	16	46800206.0	46815736.0
PHF13-201	PHF13-202	1130.0	1	6613730.0	6624030.0	16	46785880.0	46792782.0
THAP3-201	THAP3-203	712.0	1	6624867.0	6633562.0	16	46777983.0	46783605.0
DNAJC11-204	DNAJC11-203	914.0	1	6634167.0	6681037.0	16	46707281.0	46777605.0
CAMTA1-201	CAMTA1-202	2560.0	1	6785453.0	7769706.0	16	45632655.0	45650798.0
VAMP3-201	VAMP3-202	335.0	1	7771295.0	7781432.0	16	45607169.0	45616688.0
PER3-202	mrna_513623	884.0	1	7784290.0	7845177.0	16	45568000.0	45602488.0
UTS2-203	UTS2-201	291.0	1	7843082.0	7853512.0	16	45522016.0	45530515.0
PARK7-208	PARK7-202	713.0	1	7954290.0	7985052.0	16	45400216.0	45416993.0
ERRFI1-204	ERRFI1-201	109.0	1	8004403.0	8026283.0	16	45352248.0	45366511.0
RERE-201	RERE-205	3110.0	1	8352396.0	8817465.0	16	44728273.0	45029329.0
ENO1-201	ENO1-207	1670.0	1	8860999.0	8878686.0	16	44553087.0	44566771.0
CA6-206	CA6-202	381.0	1	8945866.0	8967745.0	16	44440985.0	44465148.0
SLC2A5-202	mrna_512514	1480.0	1	9035105.0	9069635.0	16	44379762.0	44407096.0
H6PD-201	H6PD-203	2660.0	1	9234773.0	9271337.0	16	44209029.0	44242908.0
SLC25A33-201	SLC25A33-203	1240.0	1	9539464.0	9585173.0	16	43916566.0	43946764.0
TMEM201-202	TMEM201-205	2290.0	1	9588910.0	9614877.0	16	43897928.0	43911995.0
CLSTN1-202	CLSTN1-203	3380.0	1	9728925.0	9823965.0	16	43711952.0	43787672.0
CTNNBIP1-203	CTNNBIP1-204	343.0	1	9848275.0	9910269.0	16	43628174.0	43675419.0
LZIC-205	LZIC-201	588.0	1	9922112.0	9935620.0	16	43600255.0	43610696.0
NMNAT1-202	NMNAT1-201	492.0	1	9943427.0	9981766.0	16	43570971.0	43600168.0
UBE4B-201	UBE4B-207	4640.0	1	10032831.0	10180367.0	16	43379522.0	43501051.0
KIF1B-205	KIF1B-201	4630.0	1	10210569.0	10308597.0	16	43255959.0	43342444.0
PGD-207	PGD-202	724.0	1	10398591.0	10411552.0	16	43158616.0	43173656.0
CENPS-CORT-201	CENPS-201	503.0	1	10430101.0	10452153.0	16	43134177.0	43148824.0
DFFA-202	DFFA-201	976.0	1	10456521.0	10472529.0	16	43110545.0	43120943.0
PEX14-201	PEX14-204	1420.0	1	10474949.0	10630758.0	16	42965815.0	43110424.0
CASZ1-202	CASZ1-201	6620.0	1	10636603.0	10796646.0	16	42903232.0	42958938.0
TARDBP-205	TARDBP-202	833.0	1	11012343.0	11020489.0	16	42599724.0	42605389.0
MASP2-207	MASP2-205	2070.0	1	11022008.0	11047207.0	16	42581909.0	42597203.0
EXOSC10-201	EXOSC10-203	3020.0	1	11066617.0	11099869.0	16	42522477.0	42545399.0
MTOR-212	MTOR-201	6960.0	1	11106534.0	11262530.0	16	42147863.0	42515841.0
UBIAD1-202	UBIAD1-201	1230.0	1	11273197.0	11288434.0	16	42376827.0	42387043.0
FBXO2-206	FBXO2-205	998.0	1	11637017.0	11650770.0	16	42028286.0	42043598.0
FBXO44-201	FBXO44-202	860.0	1	11654374.0	11662289.0	16	42023071.0	42028678.0
MAD2L2-213	MAD2L2-203	849.0	1	11657229.0	11691545.0	16	41997585.0	42003150.0
AGTRAP-204	AGTRAP-202	329.0	1	11736083.0	11750710.0	16	41928433.0	41947966.0
C1orf167-202	mrna_508506	1170.0	1	11761786.0	11789584.0	16	41888310.0	41907962.0
MTHFR-205	MTHFR-204	2520.0	1	11785722.0	11805413.0	16	41875192.0	41887672.0
CLCN6-201	CLCN6-204	3290.0	1	11806095.0	11843143.0	16	41841829.0	41873724.0
NPPA-202	NPPA-201	530.0	1	11845708.0	11847783.0	16	41834506.0	41835965.0
PLOD1-204	PLOD1-202	582.0	1	11934693.0	11952691.0	16	41718716.0	41748319.0
MIIP-201	MIIP-202	1020.0	1	12019497.0	12032045.0	16	41661864.0	41672056.0
TNFRSF1B-201	TNFRSF1B-202	1150.0	1	12166990.0	12209220.0	16	41500624.0	41534184.0
VPS13D-214	VPS13D-201	15300.0	1	12230029.0	12512047.0	16	41275829.0	41473918.0
DHRS3-206	DHRS3-202	908.0	1	12567908.0	12619171.0	16	41110222.0	41160245.0
LRRC38-201	LRRC38-202	1150.0	1	13474972.0	13514003.0	16	54111712.0	54146906.0
PDPN-201	PDPN-203	141.0	1	13583464.0	13617957.0	16	54008206.0	54043358.0
PRDM2-202	PRDM2-201	4320.0	1	13700187.0	13825079.0	16	53790016.0	53920682.0
TMEM51-204	TMEM51-201	822.0	1	15152531.0	15220477.0	16	52283709.0	52288403.0
FHAD1-223	FHAD1-204	4630.0	1	15236520.0	15398328.0	16	52086231.0	52251887.0
CTRC-201	CTRC-206	857.0	1	15438441.0	15449242.0	16	52045642.0	52055996.0
CELA2A-201	CELA2A-202	881.0	1	15456731.0	15472091.0	16	52025972.0	52038869.0
CASP9-210	CASP9-202	1150.0	1	15490831.0	15524445.0	16	52000637.0	52023460.0
DNAJC16-201	DNAJC16-203	2240.0	1	15526812.0	15566595.0	16	51959037.0	51998821.0
AGMAT-201	AGMAT-202	1220.0	1	15571698.0	15585051.0	16	51949375.0	51959275.0
DDI2-202	mrna_522094	3590.0	1	15617457.0	15669044.0	16	51880397.0	51918638.0
PLEKHM2-206	PLEKHM2-203	3370.0	1	15684319.0	15734769.0	16	51825823.0	51865715.0
FBLIM1-208	FBLIM1-202	103.0	1	15756606.0	15765073.0	16	51777676.0	51802788.0
SPEN-206	SPEN-201	2970.0	1	15836094.0	15928557.0	16	51633018.0	51725273.0
ZBTB17-203	ZBTB17-202	791.0	1	15941868.0	15943089.0	16	51602854.0	51633362.0
XCL1-201	mrna_503677	296.0	1	168576604.0	168582069.0	16	36150466.0	36154406.0
ATP1B1-202	ATP1B1-203	1190.0	1	169105696.0	169132722.0	16	36762851.0	36784574.0
NME7-201	NME7-205	1430.0	1	169132530.0	169367797.0	16	36784548.0	37029970.0
CCDC181-201	CCDC181-202	1840.0	1	169394869.0	169427474.0	16	37060065.0	37082749.0
SLC19A2-201	SLC19A2-202	1900.0	1	169463908.0	169485944.0	16	37095530.0	37128285.0
F5-202	F5-201	3010.0	1	169511950.0	169586481.0	16	37158071.0	37238409.0
SELP-205	SELP-203	1180.0	1	169588848.0	169619219.0	16	37241576.0	37284986.0
SELL-207	SELL-201	1210.0	1	169690664.0	169711702.0	16	37340131.0	37365721.0
SELE-201	SELE-203	1020.0	1	169722639.0	169734079.0	16	37376252.0	37384911.0
FIRRM-206	FIRRM-208	618.0	1	169794729.0	169804386.0	16	37443436.0	37494121.0
SCYL3-202	SCYL3-204	1910.0	1	169849630.0	169893896.0	16	37514057.0	37534240.0
KIFAP3-202	KIFAP3-203	3190.0	1	169921325.0	170068917.0	16	37552132.0	37694664.0
NTMT2-202	NTMT2-201	1100.0	1	170145958.0	170168866.0	16	37760257.0	37778238.0
GORAB-212	GORAB-202	530.0	1	170532121.0	170552190.0	16	38087730.0	38110349.0
PRRX1-202	PRRX1-203	938.0	1	170663133.0	170736508.0	16	38201015.0	38275234.0
FMO3-201	mrna_505566	1750.0	1	171090904.0	171117819.0	16	38696029.0	38724813.0
FMO1-203	FMO1-204	1930.0	1	171248470.0	171285978.0	16	38819131.0	38849071.0
FMO4-201	FMO4-202	1950.0	1	171314182.0	171342084.0	16	38865240.0	38902083.0
PRRC2C-213	PRRC2C-201	6810.0	1	171485529.0	171593511.0	16	38985098.0	39080464.0
MYOCOS-201	mrna_506255	131.0	1	171600620.0	171627747.0	16	39085475.0	39089998.0
DNM3-209	DNM3-201	1970.0	1	171817886.0	172289834.0	16	39206260.0	39885759.0
C1orf105-203	C16H1orf105-201	564.0	1	172420684.0	172468829.0	16	39911969.0	39944938.0
PIGC-201	PIGC-202	1190.0	1	172441456.0	172444069.0	16	39920195.0	39930158.0
SUCO-202	SUCO-205	4860.0	1	172532348.0	172611833.0	16	40042043.0	40107602.0
FASLG-202	FASLG-201	863.0	1	172659102.0	172666876.0	16	40123097.0	40169421.0
TNFSF18-201	TNFSF18-205	539.0	1	173039201.0	173050941.0	16	40651794.0	40788904.0
TNFSF4-204	TNFSF4-202	204.0	1	173168726.0	173476991.0	16	40817663.0	40958658.0
SLC9C2-201	mrna_524263	1260.0	1	173500459.0	173603072.0	16	54951876.0	54977060.0
mrna_293688	ANKRD45-203	892.0	1	173596059.0	173669837.0	16	55043658.0	55095395.0
KLHL20-201	KLHL20-205	2580.0	1	173714980.0	173786692.0	16	55095443.0	55183147.0
CENPL-202	CENPL-201	836.0	1	173799549.0	173824322.0	16	55179706.0	55203940.0
DARS2-209	DARS2-205	1820.0	1	173824652.0	173858389.0	16	55204246.0	55232009.0
ZBTB37-203	ZBTB37-201	1240.0	1	173868081.0	173886636.0	16	55239106.0	55251179.0
RC3H1-202	RC3H1-201	4050.0	1	173931083.0	174022357.0	16	55296383.0	55365816.0
RABGAP1L-204	RABGAP1L-210	2190.0	1	174159409.0	174548561.0	16	55481196.0	56220102.0
CACYBP-209	CACYBP-204	745.0	1	174999162.0	175011715.0	16	56231911.0	56242610.0
MRPS14-202	MRPS14-201	432.0	1	175012957.0	175023425.0	16	56248730.0	56268263.0
TNN-201	TNN-206	4610.0	1	175067832.0	175148075.0	16	56325314.0	56386531.0
KIAA0040-201	KIAA0040-205	286.0	1	175156985.0	175192776.0	16	56395913.0	56436546.0
TNR-203	TNR-201	4650.0	1	175315193.0	175406714.0	16	56545026.0	56637281.0
COP1-203	COP1-208	394.0	1	175944830.0	176206691.0	16	57246915.0	57425704.0
ASTN1-203	ASTN1-201	4820.0	1	176857301.0	177164867.0	16	58057895.0	58410462.0
BRINP2-201	BRINP2-202	3020.0	1	177170957.0	177282422.0	16	58418191.0	58559937.0
SEC16B-201	SEC16B-203	3290.0	1	177928787.0	177970058.0	16	59337738.0	59363661.0
RASAL2-201	RASAL2-203	4490.0	1	178094103.0	178478850.0	16	59781563.0	59879904.0
CLEC20A-202	mrna_527505	256.0	1	178479239.0	178496964.0	16	59884547.0	59891826.0
RALGPS2-203	RALGPS2-205	2370.0	1	178725218.0	178921842.0	16	60124812.0	60284409.0
TOR3A-202	TOR3A-201	296.0	1	179082069.0	179085855.0	16	60422939.0	60450960.0
ABL2-201	ABL2-206	4330.0	1	179099329.0	179143076.0	16	60461907.0	60558438.0
SOAT1-204	SOAT1-203	1770.0	1	179293713.0	179358677.0	16	60645569.0	60693186.0
AXDND1-210	AXDND1-202	536.0	1	179365719.0	179379482.0	16	60703323.0	60782457.0
NPHS2-201	NPHS2-202	1420.0	1	179550538.0	179575948.0	16	60789109.0	60815571.0
TDRD5-202	TDRD5-204	3260.0	1	179591612.0	179691270.0	16	60816342.0	60895707.0
TOR1AIP2-201	TOR1AIP2-202	1450.0	1	179839966.0	179877799.0	16	61055338.0	61090392.0
TOR1AIP1-208	TOR1AIP1-203	1300.0	1	179882041.0	179919708.0	16	61095201.0	61140007.0
CEP350-220	CEP350-202	11500.0	1	179954673.0	180114860.0	16	61174623.0	61334437.0
QSOX1-202	QSOX1-201	1890.0	1	180154868.0	180204030.0	16	61362870.0	61404620.0
LHX4-201	LHX4-206	1670.0	1	180230263.0	180278984.0	16	61433160.0	61474955.0
ACBD6-207	ACBD6-204	1080.0	1	180269652.0	180502954.0	16	61584685.0	61683620.0
XPR1-202	XPR1-201	2940.0	1	180632021.0	180890279.0	16	61819006.0	62023250.0
KIAA1614-206	KIAA1614-203	1400.0	1	180912896.0	180951407.0	16	62047625.0	62080970.0
STX6-204	STX6-203	588.0	1	180972711.0	181023121.0	16	62101082.0	62148223.0
MR1-208	MR1-203	1090.0	1	181033373.0	181061938.0	16	62161312.0	62179518.0
CACNA1E-204	CACNA1E-201	1470.0	1	181317689.0	181716129.0	16	62639527.0	62942403.0
GLUL-202	GLUL-201	1410.0	1	182378097.0	182391790.0	16	63468070.0	63478623.0
RGSL1-218	RGSL1-204	262.0	1	182409191.0	182473886.0	16	63550953.0	63603943.0
RGS8-201	RGS8-203	805.0	1	182641815.0	182672914.0	16	63701885.0	63732461.0
SHCBP1L-201	SHCBP1L-202	2450.0	1	182899864.0	182953166.0	16	63952575.0	63985594.0
LAMC1-201	LAMC1-202	6180.0	1	183023419.0	183145592.0	16	64062443.0	64183738.0
LAMC2-204	LAMC2-203	3880.0	1	183186237.0	183241261.0	16	64245322.0	64290610.0
NMNAT2-202	NMNAT2-204	1190.0	1	183248236.0	183304874.0	16	64298973.0	64518544.0
SMG7-205	SMG7-203	737.0	1	183472215.0	183529014.0	16	64518483.0	64604657.0
NCF2-201	NCF2-206	1920.0	1	183555561.0	183590459.0	16	64605941.0	64638735.0
ARPC5-202	ARPC5-201	558.0	1	183620845.0	183635783.0	16	64665058.0	64684040.0
RGL1-201	RGL1-206	3220.0	1	183636084.0	183928531.0	16	64832169.0	64961884.0
COLGALT2-205	COLGALT2-201	2490.0	1	183929853.0	184037729.0	16	64971405.0	65091220.0
TSEN15-203	TSEN15-204	604.0	1	184051650.0	184074212.0	16	65100660.0	65144358.0
C1orf21-201	C16H1orf21-202	542.0	1	184387028.0	184629019.0	16	65474153.0	65655684.0
NIBAN1-202	NIBAN1-203	340.0	1	184790723.0	184805985.0	16	65831760.0	66013667.0
RNF2-205	RNF2-204	1450.0	1	185045496.0	185102603.0	16	66080456.0	66123232.0
TRMT1L-201	TRMT1L-203	2850.0	1	185118100.0	185156953.0	16	66131784.0	66166490.0
SWT1-202	SWT1-205	3100.0	1	185157079.0	185291007.0	16	66166630.0	66274219.0
IVNS1ABP-210	IVNS1ABP-202	2710.0	1	185292930.0	185317243.0	16	66278360.0	66291131.0
HMCN1-201	HMCN1-203	21200.0	1	185734390.0	186190949.0	16	66706031.0	67244873.0
PRG4-205	PRG4-202	319.0	1	186296278.0	186306478.0	16	67381598.0	67398481.0
ODR4-203	ODR4-201	1300.0	1	186375837.0	186419551.0	16	67461866.0	67498396.0
PTGS2-201	PTGS2-202	2170.0	1	186671790.0	186680423.0	16	67728005.0	67735629.0
PLA2G4A-201	PLA2G4A-202	2890.0	1	186828948.0	186988981.0	16	67907023.0	68081274.0
BRINP3-201	BRINP3-203	3130.0	1	190097657.0	190477864.0	16	15386909.0	15631131.0
RGS13-204	RGS13-202	606.0	1	192636137.0	192660306.0	16	12596361.0	12623572.0
RGS2-201	mrna_491692	855.0	1	192809038.0	192812275.0	16	12425568.0	12428868.0
UCHL5-206	UCHL5-202	1400.0	1	193012249.0	193059496.0	16	12190420.0	12232355.0
RO60-208	RO60-202	2160.0	1	193059453.0	193091219.0	16	12164239.0	12191080.0
GLRX2-204	GLRX2-202	506.0	1	193090865.0	193105433.0	16	12146639.0	12167350.0
CDC73-205	CDC73-204	1860.0	1	193121996.0	193253326.0	16	12033923.0	12117730.0
KCNT2-202	KCNT2-205	4370.0	1	196225778.0	196608411.0	16	6388711.0	6827464.0
mrna_315119	CFH-210	2210.0	1	196651851.0	196795393.0	16	6199771.0	6333310.0
CFHR2-201	mrna_539845	564.0	1	196943737.0	196959622.0	16	75920909.0	75928406.0
CFHR5-202	CFHR5-203	1280.0	1	196975009.0	197009278.0	16	75978141.0	76011885.0
F13B-203	F13B-201	756.0	1	197038740.0	197055823.0	16	75945844.0	75966727.0
ASPM-203	ASPM-202	5170.0	1	197084126.0	197146669.0	16	76021938.0	76082265.0
CRB1-209	CRB1-203	3560.0	1	197268203.0	197478454.0	16	76188123.0	76402806.0
DENND1B-211	DENND1B-202	2160.0	1	197504747.0	197775480.0	16	76482087.0	76747334.0
C1orf53-201	C16H1orf53-201	334.0	1	197902629.0	197907362.0	16	76846991.0	76854117.0
ATP6V1G3-203	ATP6V1G3-201	379.0	1	198523221.0	198540680.0	16	77406106.0	77427050.0
KIF14-202	KIF14-203	3220.0	1	200551496.0	200618723.0	16	79237340.0	79285049.0
DDX59-206	DDX59-201	1420.0	1	200623895.0	200669907.0	16	79300367.0	79317323.0
CAMSAP2-202	CAMSAP2-201	2260.0	1	200738892.0	200860704.0	16	79375841.0	79471600.0
INAVA-207	INAVA-201	149.0	1	200891047.0	200899538.0	16	79497378.0	79516410.0
KIF21B-201	KIF21B-204	6170.0	1	200969389.0	201023700.0	16	79547609.0	79591365.0
CACNA1S-209	CACNA1S-203	6740.0	1	201039511.0	201112426.0	16	79602016.0	79658453.0
ASCL5-201	ASCL5-202	471.0	1	201113942.0	201127184.0	16	79658998.0	79664125.0
TMEM9-201	TMEM9-202	651.0	1	201134771.0	201154474.0	16	79675967.0	79688438.0
IGFN1-202	IGFN1-201	3530.0	1	201190823.0	201228952.0	16	79718856.0	79746612.0
TNNT2-208	TNNT2-203	934.0	1	201359007.0	201377652.0	16	80934611.0	80943042.0
LAD1-202	LAD1-203	422.0	1	201380832.0	201399324.0	16	80916090.0	80929528.0
TNNI1-202	TNNI1-203	729.0	1	201403783.0	201421730.0	16	80901186.0	80906695.0
CSRP1-201	CSRP1-202	745.0	1	201483529.0	201507123.0	16	80847187.0	80873676.0
NAV1-210	NAV1-203	6410.0	1	201539126.0	201826969.0	16	80635724.0	80753315.0
IPO9-201	IPO9-203	3490.0	1	201829156.0	201884291.0	16	80589651.0	80629426.0
ELF3-201	ELF3-202	1170.0	1	202007944.0	202016009.0	16	80502942.0	80508658.0
GPR37L1-205	GPR37L1-201	704.0	1	202122885.0	202128598.0	16	80440032.0	80444490.0
PTPN7-201	PTPN7-203	789.0	1	202147011.0	202161581.0	16	80420335.0	80428744.0
LGR6-203	LGR6-201	2460.0	1	202193798.0	202319761.0	16	80312668.0	80398994.0
UBE2T-206	UBE2T-201	560.0	1	202331543.0	202341984.0	16	80305102.0	80309731.0
PPP1R12B-216	PPP1R12B-204	596.0	1	202348698.0	202592702.0	16	80269265.0	80301979.0
KDM5B-203	KDM5B-208	5450.0	1	202724494.0	202808421.0	16	79977445.0	80023020.0
KLHL12-202	KLHL12-203	753.0	1	202891115.0	202909161.0	16	79889065.0	79912108.0
ADIPOR1-201	ADIPOR1-202	1350.0	1	202940831.0	202958312.0	16	79870487.0	79883989.0
CYB5R1-201	CYB5R1-202	1130.0	1	202961872.0	202967257.0	16	79860465.0	79870576.0
PPFIA4-215	PPFIA4-201	4580.0	1	203026490.0	203078733.0	16	738780.0	789732.0
MYBPH-201	MYBPH-202	1570.0	1	203167810.0	203175826.0	16	957945.0	965458.0
BTG2-202	mrna_483765	557.0	1	203305490.0	203309569.0	16	1087665.0	1090348.0
OPTC-202	OPTC-201	599.0	1	203494120.0	203508864.0	16	1257152.0	1266061.0
ATP2B4-201	ATP2B4-203	4060.0	1	203626831.0	203744081.0	16	1446152.0	1497637.0
ZC3H11A-202	ZBED6-201	3760.0	1	203795622.0	203854124.0	16	1581142.0	1626645.0
SOX13-203	SOX13-206	2230.0	1	204073114.0	204127743.0	16	1894099.0	1912012.0
ETNK2-202	ETNK2-201	1120.0	1	204131061.0	204151894.0	16	1917152.0	1934341.0
REN-201	REN-202	1140.0	1	204154818.0	204166337.0	16	1936119.0	1946132.0
KISS1-201	KISS1-203	308.0	1	204190340.0	204196491.0	16	1957664.0	1963649.0
PLEKHA6-207	PLEKHA6-209	3250.0	1	204218852.0	204288404.0	16	2020795.0	2125401.0
PPP1R15B-205	PPP1R15B-201	1750.0	1	204398889.0	204411590.0	16	2150476.0	2156845.0
PIK3C2B-202	PIK3C2B-203	6270.0	1	204422627.0	204490424.0	16	2165669.0	2219561.0
MDM4-204	MDM4-208	1910.0	1	204516378.0	204558119.0	16	2275594.0	2292885.0
LRRN2-201	LRRN2-209	2660.0	1	204617169.0	204622205.0	16	2358437.0	2419890.0
NFASC-201	NFASC-207	4790.0	1	204828651.0	205022822.0	16	2707036.0	2801449.0
DSTYK-201	DSTYK-206	3440.0	1	205142504.0	205211566.0	16	2937892.0	2985029.0
TMCC2-203	TMCC2-201	1930.0	1	205227945.0	205273343.0	16	3031997.0	3044509.0
LEMD1-203	LEMD1-202	237.0	1	205381377.0	205420574.0	16	3140548.0	3168939.0
BLACAT1-202	BLACAT1-201	134.0	1	205434884.0	205456746.0	16	3190522.0	3190624.0
CDK18-217	CDK18-201	1530.0	1	205504597.0	205531786.0	16	3249999.0	3275153.0
MFSD4A-204	MFSD4A-201	343.0	1	205568884.0	205599251.0	16	3334788.0	3361294.0
ELK4-204	ELK4-201	1620.0	1	205597555.0	205631893.0	16	3368984.0	3386704.0
SLC45A3-201	SLC45A3-202	1850.0	1	205657850.0	205680509.0	16	3410076.0	3416912.0
NUCKS1-201	NUCKS1-202	991.0	1	205712821.0	205750182.0	16	3467644.0	3495038.0
RAB29-202	RAB29-201	825.0	1	205767985.0	205775482.0	16	3509888.0	3517033.0
SLC41A1-201	SLC41A1-203	1960.0	1	205789094.0	205813198.0	16	3535105.0	3550770.0
PM20D1-201	PM20D1-202	1640.0	1	205828024.0	205850132.0	16	3602535.0	3627613.0
SLC26A9-201	SLC26A9-202	2960.0	1	205913047.0	205935822.0	16	3642237.0	3663255.0
RAB7B-201	RAB7B-203	685.0	1	205976739.0	206003395.0	16	3734691.0	3757260.0
